ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
139745	ENSG00000173611	SCAI	chr9	-	125065989	125066058	125055875	125056007	125142632	125142677	139745	105,25,4,117,109,14,93,156,85,154,108	44,23,1,81,85,21,54,52,65,57,67	61,41,88,4,20,51,71,29,17	90,33,53,79,94,72,137,60,30	169	100	2.24111643687e-08	4.27929163792e-06	0.585,0.391,0.703,0.461,0.431,0.283,0.505,0.64,0.436,0.615,0.488	0.286,0.424,0.496,0.029,0.112,0.295,0.235,0.222,0.251	0.242
139794	ENSG00000205937	RNPS1	chr16	-	2264572	2264760	2264175	2264331	2268054	2268091	139794	1133,314,229,801,1010,161,1177,1365,812,1321,1305	13,9,7,30,25,1,27,4,10,15,12	1041,665,1559,453,852,1036,1245,690,251	14,23,55,51,30,35,29,26,10	288	100	8.07809374948e-12	4.92567345169e-09	0.968,0.924,0.919,0.903,0.933,0.982,0.938,0.992,0.966,0.968,0.974	0.963,0.909,0.908,0.755,0.908,0.911,0.937,0.902,0.897	0.053
140006	ENSG00000198157	HMGN5	chrX	-	81119787	81119817	81118729	81118759	81121534	81121672	140006	45,49,45,49,43,28,40,35,22,68,42	0,1,0,1,4,2,0,2,3,0,0	45,16,17,131,34,49,18,27,14	4,0,0,13,0,18,0,9,2	130	100	8.55408921474e-09	1.85477526576e-06	1.0,0.974,1.0,0.974,0.892,0.915,1.0,0.931,0.849,1.0,1.0	0.896,1.0,1.0,0.886,1.0,0.677,1.0,0.698,0.843	0.069
140069	ENSG00000135097	MSI1	chr12	-	120351343	120351400	120347445	120347514	120353298	120353379	140069	7,18,13,18,18,6,18,17,13,4,14	2,1,1,0,2,0,4,2,0,1,0	25,24,6,10,8,38,21,3,16	2,0,3,6,2,0,2,5,9	157	100	0.000271395998472	0.0111973423429	0.69,0.92,0.892,1.0,0.851,1.0,0.741,0.844,1.0,0.718,1.0	0.888,1.0,0.56,0.515,0.718,1.0,0.87,0.276,0.531	0.171
140082	ENSG00000111445	RFC5	chr12	+	118017994	118018053	118016703	118016892	118019071	118019136	140082	31,15,3,23,5,0,19,16,16,20,15	2,2,0,11,11,3,3,14,15,5,2	11,2,0,15,8,1,9,11,0	8,17,4,7,0,8,10,16,14	159	100	0.000592830964339	0.0210651584708	0.907,0.825,1.0,0.568,0.222,0.0,0.799,0.418,0.402,0.716,0.825	0.464,0.069,0.0,0.574,1.0,0.073,0.361,0.302,0.0	0.292
140115	ENSG00000133640	LRRIQ1	chr12	+	85072906	85073098	85066747	85066898	85098354	85098548	140115	7,21,2,7,9,1,1,1,8,7,0	7,0,1,0,0,0,1,4,5,3,4	1,12,0,9,4,2,5,4,8	0,0,1,0,0,0,0,0,0	292	100	1.37333255879e-10	5.51160804303e-08	0.255,1.0,0.407,1.0,1.0,1.0,0.255,0.079,0.354,0.444,0.0	1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.362
140122	ENSG00000133640	LRRIQ1	chr12	+	85160612	85160714	85154011	85154094	85229516	85229649	140122	9,24,42,9,13,2,28,36,17,35,13	0,0,0,0,0,0,0,0,0,0,0	10,3,4,13,25,23,7,33,26	0,0,0,28,0,0,0,0,10	202	100	0.00030228353351	0.0122115023643	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.187,1.0,1.0,1.0,1.0,0.563	0.139
140153	ENSG00000080298	RFX3	chr9	-	3301545	3301620	3293076	3293258	3330258	3330517	140153	102,104,57,137,119,34,43,153,137,117,58	6,2,2,6,2,4,0,2,3,3,1	93,121,100,69,123,63,100,75,29	3,1,4,18,7,6,8,3,2	175	100	0.000111762949556	0.005303022223	0.907,0.967,0.942,0.929,0.971,0.829,1.0,0.978,0.963,0.957,0.971	0.947,0.986,0.935,0.687,0.909,0.857,0.877,0.935,0.892	0.055
140502	ENSG00000184144	CNTN2	chr1	+	205066069	205066220	205065788	205065909	205066440	205066599	140502	0,19,14,11,8,12,21,11,14,6,1	99,280,177,210,113,214,53,81,132,39,23	30,16,18,75,33,30,46,15,3	254,273,61,72,151,185,160,166,18	251	100	5.21411025467e-10	1.69245572546e-07	0.0,0.026,0.031,0.02,0.027,0.022,0.136,0.051,0.041,0.058,0.017	0.045,0.023,0.105,0.293,0.08,0.061,0.103,0.035,0.062	-0.051
140610	ENSG00000123600	METTL8	chr2	-	171392042	171392197	171360421	171360513	171433882	171433990	140610	19,21,19,60,46,22,64,54,54,74,65	9,4,0,1,6,0,0,1,3,4,0	47,44,45,42,13,41,35,44,28	2,4,1,0,0,0,1,1,0	255	100	8.26266091783e-05	0.00416020453858	0.453,0.673,1.0,0.959,0.75,1.0,1.0,0.955,0.876,0.879,1.0	0.902,0.812,0.946,1.0,1.0,1.0,0.932,0.945,1.0	-0.081
140673	ENSG00000133958	UNC79	chr14	+	93604895	93604961	93603238	93603418	93612796	93613083	140673	87,56,34,123,176,50,39,111,123,131,99	20,17,7,69,73,27,12,29,56,2,10	208,121,112,122,192,80,228,76,15	16,23,11,0,6,16,10,48,0	166	100	1.53536869771e-05	0.00101347190007	0.724,0.665,0.745,0.518,0.592,0.527,0.662,0.697,0.57,0.975,0.856	0.887,0.76,0.86,1.0,0.951,0.751,0.932,0.488,1.0	-0.163
140850	ENSG00000250903	GMDS-DT	chr6	+	2397220	2397626	2263600	2263684	2398576	2398778	140850	21,38,21,40,10,30,2,23,44,10,12	0,0,0,4,4,5,1,3,1,0,2	9,14,14,12,16,22,8,11,5	1,0,0,0,0,2,0,1,2	506	100	6.99943000115e-06	0.000526705221663	1.0,1.0,1.0,0.664,0.331,0.542,0.283,0.602,0.897,1.0,0.542	0.64,1.0,1.0,1.0,1.0,0.685,1.0,0.685,0.331	-0.101
140856	ENSG00000250903	GMDS-DT	chr6	+	2397543	2397626	2263600	2263684	2398576	2398778	140856	7,13,9,17,1,14,0,10,26,2,3	0,0,0,4,4,5,1,3,1,0,2	1,5,4,6,9,13,6,4,4	1,0,0,0,0,2,0,1,2	183	100	0.000460285868099	0.0172554042522	1.0,1.0,1.0,0.699,0.12,0.605,0.0,0.646,0.934,1.0,0.45	0.353,1.0,1.0,1.0,1.0,0.78,1.0,0.686,0.522	-0.138
140970	ENSG00000155329	ZCCHC10	chr5	-	133022840	133022906	133006758	133006920	133026496	133026549	140970	8,2,1,18,9,2,19,15,16,17,4	37,7,5,37,15,3,45,39,30,29,70	3,6,11,0,2,4,2,0,8	34,18,50,10,14,38,19,16,22	166	100	9.28781134359e-05	0.00456799726714	0.115,0.147,0.108,0.227,0.265,0.287,0.203,0.188,0.243,0.261,0.033	0.05,0.167,0.117,0.0,0.079,0.06,0.06,0.0,0.18	0.11
140991	ENSG00000126653	NSRP1	chr17	+	30118079	30118173	30116780	30116863	30172541	30172598	140991	49,52,60,36,43,31,88,68,41,65,84	4,5,8,7,4,5,13,11,2,4,10	44,35,51,29,30,41,17,45,50	2,5,11,29,20,25,19,10,15	194	100	1.11944955711e-05	0.000779982132702	0.863,0.843,0.794,0.726,0.847,0.762,0.777,0.761,0.914,0.893,0.812	0.919,0.783,0.705,0.34,0.436,0.458,0.316,0.699,0.632	0.23
140994	ENSG00000126653	NSRP1	chr17	+	30156539	30156662	30116819	30116863	30172541	30172598	140994	0,0,7,11,2,5,0,1,0,3,0	4,5,8,7,4,5,13,11,2,4,10	0,3,7,0,0,0,4,0,0	2,5,11,29,20,25,19,10,15	223	100	0.000320151955989	0.0127928641472	0.0,0.0,0.282,0.413,0.183,0.31,0.0,0.039,0.0,0.252,0.0	0.0,0.212,0.222,0.0,0.0,0.0,0.086,0.0,0.0	0.077
141070	ENSG00000249673	NOP14-AS1	chr4	+	2937974	2938142	2935139	2937844	2946872	2947120	141070	16,15,31,24,31,17,17,17,19,11,28	5,8,3,5,5,8,0,5,11,4,0	22,8,9,5,19,20,5,5,5	0,6,0,0,0,3,1,1,0	268	100	0.000599754634283	0.0212564290197	0.544,0.412,0.794,0.642,0.698,0.442,1.0,0.559,0.392,0.506,1.0	1.0,0.332,1.0,1.0,1.0,0.713,0.651,0.651,1.0	-0.181
141237	ENSG00000088387	DOCK9	chr13	-	98809122	98809128	98807660	98807807	98809351	98809465	141237	3,0,0,1,8,0,0,8,7,6,2	5,22,56,33,18,24,10,21,14,14,27	4,2,0,0,0,0,4,3,0	13,32,46,16,24,10,23,23,52	106	100	0.000222753164221	0.00947740004719	0.361,0.0,0.0,0.028,0.295,0.0,0.0,0.264,0.321,0.288,0.065	0.225,0.056,0.0,0.0,0.0,0.0,0.141,0.11,0.0	0.088
141239	ENSG00000088387	DOCK9	chr13	-	98825871	98825940	98824397	98824504	98826829	98826887	141239	36,42,74,111,96,60,28,105,119,50,44	186,157,256,189,171,84,179,273,198,287,214	21,54,82,0,21,27,45,48,7	270,213,352,131,113,220,250,173,55	169	100	2.55050647269e-10	9.3829732455e-08	0.103,0.137,0.146,0.258,0.249,0.297,0.085,0.185,0.262,0.093,0.108	0.044,0.13,0.121,0.0,0.099,0.068,0.096,0.141,0.07	0.089
141242	ENSG00000088387	DOCK9	chr13	-	98845328	98845372	98837493	98837609	98845923	98846060	141242	11,18,45,13,3,14,12,8,17,13,11	94,89,46,97,139,39,52,131,160,119,108	10,9,2,0,0,0,16,6,0	128,121,84,54,63,105,93,45,25	144	100	1.69546187201e-07	2.34068865549e-05	0.075,0.123,0.405,0.085,0.015,0.2,0.138,0.041,0.069,0.071,0.066	0.051,0.049,0.016,0.0,0.0,0.0,0.107,0.085,0.0	0.083
141253	ENSG00000088387	DOCK9	chr13	-	98846519	98846556	98845947	98846060	98848591	98848639	141253	4,0,0,5,3,0,0,1,4,0,2	11,8,8,27,2,3,3,6,5,10,5	1,1,0,0,0,0,0,0,0	1,8,7,23,3,6,4,9,10	137	100	0.00108699334732	0.0343646828331	0.21,0.0,0.0,0.119,0.523,0.0,0.0,0.108,0.369,0.0,0.226	0.422,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.085
141302	ENSG00000135837	CEP350	chr1	+	180052223	180052316	180048535	180048705	180052969	180053166	141302	3,44,10,28,10,19,10,26,14,37,9	44,41,35,72,60,45,60,59,85,105,52	10,10,14,5,9,8,8,4,0	31,34,25,75,67,61,65,53,34	193	100	9.38160108788e-05	0.00461207031477	0.034,0.357,0.129,0.168,0.079,0.179,0.079,0.186,0.079,0.154,0.082	0.143,0.132,0.225,0.033,0.065,0.064,0.06,0.038,0.0	0.054
141357	ENSG00000162105	SHANK2	chr11	-	70489327	70489348	70485313	70487720	70490275	70490387	141357	70,40,12,65,119,17,30,51,83,61,72	29,4,5,6,11,3,6,15,9,7,5	115,121,68,14,18,43,68,36,11	26,43,6,0,21,19,47,21,42	121	100	0.000403825037739	0.015416310659	0.666,0.892,0.665,0.9,0.899,0.824,0.805,0.738,0.884,0.878,0.922	0.785,0.699,0.904,1.0,0.415,0.652,0.545,0.586,0.178	0.184
141753	ENSG00000215114	UBXN2B	chr8	+	58413298	58413371	58411358	58411469	58416849	58416953	141753	73,25,3,70,56,25,105,56,85,84,57	56,25,33,49,107,15,56,156,163,113,57	10,26,51,4,34,23,22,25,21	110,97,76,73,84,92,79,59,20	173	100	1.13211271446e-06	0.000116529339814	0.43,0.366,0.05,0.452,0.232,0.491,0.52,0.172,0.232,0.301,0.366	0.05,0.134,0.279,0.031,0.19,0.126,0.139,0.197,0.378	0.159
141835	ENSG00000134313	KIDINS220	chr2	-	8740151	8740184	8736867	8736999	8747886	8748000	141835	3,7,0,3,1,1,0,6,4,0,0	3,13,8,33,7,15,9,10,11,6,2	0,0,0,0,0,3,0,0,0	7,15,26,14,12,6,9,6,35	133	100	8.87810206129e-07	9.40346076868e-05	0.429,0.288,0.0,0.064,0.097,0.048,0.0,0.311,0.215,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.0	0.102
141838	ENSG00000134313	KIDINS220	chr2	-	8747144	8747201	8740151	8740184	8747886	8748000	141838	4,12,2,7,6,4,2,11,3,5,2	0,9,0,2,0,1,0,6,0,0,0	8,1,2,1,5,3,2,1,2	0,1,0,0,0,0,0,0,0	157	100	0.00146225933974	0.0439327587026	1.0,0.459,1.0,0.69,1.0,0.718,1.0,0.539,1.0,1.0,1.0	1.0,0.389,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.077
142022	ENSG00000156113	KCNMA1	chr10	-	76884988	76885017	76877245	76877890	76887290	76887377	142022	22,4,0,20,30,0,7,16,15,30,25	64,17,2,68,105,8,50,70,78,99,69	1,8,11,4,5,11,7,7,0	94,34,66,33,70,46,103,43,10	129	100	1.32119211083e-06	0.000133652326768	0.21,0.154,0.0,0.186,0.181,0.0,0.098,0.151,0.13,0.19,0.219	0.008,0.154,0.114,0.086,0.052,0.156,0.05,0.112,0.0	0.057
142413	ENSG00000291158	LINC00869	chr1	+	149668299	149668407	149665804	149666124	149669188	149669310	142413	34,24,2,36,14,90,37,29,7,14,23	1,1,0,3,4,7,0,1,0,3,3	27,19,12,57,17,50,14,25,17	2,0,0,4,0,0,0,0,2	208	100	5.42473620757e-06	0.000427342210053	0.942,0.92,1.0,0.852,0.627,0.861,1.0,0.933,1.0,0.692,0.787	0.866,1.0,1.0,0.873,1.0,1.0,1.0,1.0,0.803	-0.075
142492	ENSG00000114120	SLC25A36	chr3	+	140966933	140967036	140963126	140963227	140970926	140970993	142492	38,13,14,70,43,19,38,74,57,75,80	68,13,15,70,53,16,58,68,76,91,53	72,11,79,8,19,47,45,11,3	104,73,82,42,19,48,116,44,31	203	100	2.34463415235e-05	0.00144886838107	0.216,0.33,0.315,0.33,0.286,0.369,0.244,0.349,0.27,0.289,0.426	0.254,0.069,0.322,0.086,0.33,0.325,0.16,0.11,0.046	0.122
142494	ENSG00000114120	SLC25A36	chr3	+	140966999	140967036	140963126	140963227	140970926	140970993	142494	33,3,10,55,23,11,29,63,43,57,64	68,13,15,70,53,16,58,68,76,91,53	46,8,53,8,12,28,32,10,7	104,73,82,42,19,48,116,44,31	137	100	0.000101524854428	0.00490367268438	0.262,0.144,0.327,0.364,0.241,0.334,0.267,0.403,0.292,0.314,0.468	0.244,0.074,0.321,0.122,0.316,0.299,0.168,0.142,0.141	0.108
142584	ENSG00000141127	PRPSAP2	chr17	+	18865468	18865564	18856298	18856429	18865801	18865900	142584	44,52,33,85,56,37,80,110,103,93,71	5,1,0,1,2,2,2,3,1,11,2	28,29,35,51,14,35,34,34,15	5,12,2,8,4,1,0,4,0	196	100	0.000309149857915	0.0124342686657	0.818,0.964,1.0,0.977,0.935,0.904,0.953,0.949,0.981,0.812,0.948	0.741,0.552,0.899,0.765,0.641,0.947,1.0,0.813,1.0	0.113
142585	ENSG00000141127	PRPSAP2	chr17	+	18865468	18865564	18856341	18856476	18865801	18865900	142585	44,52,33,87,56,37,80,109,101,92,68	0,0,2,0,2,0,6,2,0,0,1	30,29,34,48,14,40,34,36,15	2,3,1,0,10,0,4,0,0	196	100	0.000297756345515	0.0120683719534	1.0,1.0,0.894,1.0,0.935,1.0,0.872,0.965,1.0,1.0,0.972	0.884,0.831,0.945,1.0,0.417,1.0,0.813,1.0,1.0	0.09
142679	ENSG00000147488	ST18	chr8	-	52220740	52220848	52214202	52214257	52230031	52230077	142679	31,37,35,60,16,39,36,27,51,47,28	1,0,1,9,1,0,2,1,0,4,1	19,15,49,16,42,38,36,32,3	11,6,0,26,7,0,8,3,2	208	100	3.84196830949e-06	0.000319775772583	0.937,1.0,0.944,0.762,0.885,1.0,0.896,0.928,1.0,0.85,0.931	0.454,0.546,1.0,0.228,0.743,1.0,0.684,0.837,0.419	0.264
142742	ENSG00000078142	PIK3C3	chr18	+	42033825	42033957	42029324	42029441	42037691	42037817	142742	335,249,167,358,420,223,465,582,387,398,464	8,3,3,12,9,5,6,17,1,14,10	228,175,368,152,151,263,240,165,124	14,2,10,28,7,10,23,12,3	232	100	1.14648189831e-08	2.39192100546e-06	0.948,0.973,0.96,0.928,0.953,0.951,0.971,0.937,0.994,0.925,0.952	0.875,0.974,0.941,0.701,0.903,0.919,0.818,0.856,0.947	0.072
142782	ENSG00000124164	VAPB	chr20	+	58434601	58434705	58418210	58418363	58440906	58441083	142782	30,17,6,51,76,17,29,102,66,89,60	0,0,4,1,0,2,4,2,1,2,0	36,46,42,15,27,18,42,17,1	0,2,2,0,6,6,8,4,0	204	100	0.000101026716968	0.00489031344074	1.0,1.0,0.424,0.962,1.0,0.806,0.78,0.962,0.97,0.956,1.0	1.0,0.919,0.911,1.0,0.688,0.595,0.72,0.676,1.0	0.062
142843	ENSG00000290763	SDHAP1	chr3	-	195963291	195963421	195959747	195960086	195965428	195965542	142843	16,35,2,19,28,7,12,24,19,13,4	0,3,0,7,0,5,12,2,13,7,3	11,17,17,16,46,0,16,4,4	21,0,12,30,22,12,18,21,6	230	100	0.000130620521965	0.00603687794271	1.0,0.835,1.0,0.541,1.0,0.378,0.303,0.839,0.389,0.447,0.367	0.185,1.0,0.381,0.188,0.476,0.0,0.279,0.076,0.225	0.333
142845	ENSG00000290763	SDHAP1	chr3	-	195963299	195963421	195959418	195960086	195965428	195965542	142845	16,51,9,31,33,8,25,30,31,19,5	0,3,0,7,0,5,12,2,13,7,3	18,25,23,16,72,7,21,3,6	21,0,12,30,22,12,18,21,6	222	100	4.49388559695e-05	0.00248732285754	1.0,0.884,1.0,0.666,1.0,0.419,0.484,0.871,0.518,0.55,0.429	0.279,1.0,0.463,0.194,0.596,0.208,0.344,0.06,0.311	0.327
142847	ENSG00000290763	SDHAP1	chr3	-	195963320	195963421	195959747	195960086	195965428	195965542	142847	13,30,2,11,26,5,12,21,11,9,3	0,3,0,7,0,5,12,2,13,7,3	9,13,17,10,36,0,14,2,4	21,0,12,30,22,12,18,21,6	201	100	0.000292956572576	0.0118956751615	1.0,0.833,1.0,0.439,1.0,0.332,0.332,0.839,0.296,0.39,0.332	0.176,1.0,0.413,0.142,0.449,0.0,0.279,0.045,0.249	0.312
142879	ENSG00000290763	SDHAP1	chr3	-	195986518	195986594	195985626	195985789	195990189	195990292	142879	21,0,2,14,10,0,2,2,6,13,7	0,4,4,2,13,1,4,6,6,0,7	6,41,4,14,16,10,24,6,8	22,0,0,0,0,25,0,8,0	176	100	0.000430437398431	0.0162969653226	1.0,0.0,0.221,0.799,0.304,0.0,0.221,0.159,0.362,1.0,0.362	0.134,1.0,1.0,1.0,1.0,0.185,1.0,0.299,1.0	-0.333
142980	ENSG00000159593	NAE1	chr16	-	66827979	66828077	66826676	66826780	66830846	66830976	142980	11,16,8,22,10,11,22,11,7,7,11	8,15,5,26,23,3,9,52,28,17,1	0,6,8,0,0,2,6,8,6	13,19,16,34,17,31,17,11,5	198	100	3.10090800582e-06	0.000269476230685	0.41,0.35,0.447,0.299,0.18,0.649,0.552,0.097,0.112,0.172,0.847	0.0,0.138,0.202,0.0,0.0,0.032,0.151,0.269,0.377	0.244
143005	ENSG00000107669	ATE1	chr10	-	121878332	121878583	121870005	121870038	121898840	121898969	143005	0,2,0,3,3,5,2,2,7,1,0	19,14,18,31,62,37,17,68,54,41,23	6,6,0,0,8,6,3,7,4	43,27,12,14,11,9,41,14,4	351	100	1.14491231862e-06	0.000117653066068	0.0,0.039,0.0,0.027,0.014,0.037,0.032,0.008,0.036,0.007,0.0	0.038,0.06,0.0,0.0,0.172,0.16,0.02,0.125,0.222	-0.07
143011	ENSG00000107669	ATE1	chr10	-	121898840	121898969	121870005	121870038	121910905	121911151	143011	26,20,26,53,79,48,23,81,76,54,43	0,3,4,3,3,4,0,1,6,0,2	57,39,15,22,20,23,55,21,7	0,1,2,0,0,0,0,0,0	229	100	2.38776311867e-06	0.00021924115171	1.0,0.744,0.739,0.885,0.92,0.84,1.0,0.973,0.847,1.0,0.904	1.0,0.945,0.766,1.0,1.0,1.0,1.0,1.0,1.0	-0.072
143015	ENSG00000107669	ATE1	chr10	-	121899865	121899994	121870005	121870038	121910905	121911151	143015	28,24,18,43,70,52,14,48,72,41,25	0,3,4,3,3,4,0,1,6,0,2	51,35,30,4,35,23,34,41,8	0,1,2,0,0,0,0,0,0	229	100	1.09475647436e-08	2.28833130775e-06	1.0,0.777,0.663,0.862,0.911,0.85,1.0,0.954,0.84,1.0,0.845	1.0,0.939,0.868,1.0,1.0,1.0,1.0,1.0,1.0	-0.097
143035	ENSG00000107669	ATE1	chr10	-	121913789	121913893	121910412	121911151	121922348	121922411	143035	254,175,184,375,390,330,290,651,368,461,418	7,2,8,3,49,6,19,10,3,9,8	241,168,301,90,83,232,263,212,109	0,1,0,0,0,2,5,0,0	204	100	1.04360964315e-14	1.57779482022e-11	0.947,0.977,0.919,0.984,0.796,0.964,0.882,0.97,0.984,0.962,0.962	1.0,0.988,1.0,1.0,1.0,0.983,0.963,1.0,1.0	-0.052
143062	ENSG00000182957	SPATA13	chr13	+	24249476	24249842	24222818	24224582	24251717	24251862	143062	164,299,234,345,92,294,86,154,222,84,47	3,5,1,1,8,0,0,15,17,0,0	229,293,116,248,302,285,278,185,229	0,10,0,0,0,3,2,2,0	466	100	2.22331306181e-05	0.00138553455325	0.921,0.928,0.98,0.987,0.712,1.0,1.0,0.688,0.737,1.0,1.0	1.0,0.863,1.0,1.0,1.0,0.953,0.968,0.952,1.0	-0.066
143070	ENSG00000060339	CCAR1	chr10	+	68756272	68756483	68755369	68755536	68757293	68757298	143070	164,81,82,185,153,76,147,247,241,219,150	7,0,2,22,9,13,32,19,9,6,16	161,100,108,145,134,214,166,123,188	2,0,7,3,0,16,6,3,0	311	100	2.08794902745e-06	0.000196117942437	0.883,1.0,0.929,0.73,0.845,0.653,0.596,0.807,0.896,0.921,0.751	0.963,1.0,0.832,0.94,1.0,0.811,0.899,0.929,1.0	-0.111
143091	ENSG00000168314	MOBP	chr3	+	39499866	39500067	39499466	39499532	39502065	39502224	143091	3,7,19,3,14,31,8,5,6,5,13	57,173,182,123,76,332,12,104,81,26,16	26,8,18,14,15,11,13,6,0	69,118,64,4,6,75,62,49,23	301	100	0.000247239330434	0.0103633938256	0.017,0.013,0.034,0.008,0.058,0.03,0.181,0.016,0.024,0.06,0.213	0.111,0.022,0.085,0.538,0.454,0.046,0.065,0.039,0.0	-0.092
143106	ENSG00000106086	PLEKHA8	chr7	+	30074070	30074132	30062671	30062742	30129265	30129472	143106	3,13,8,26,25,14,7,26,21,19,17	4,0,0,7,7,1,0,2,0,1,0	3,28,21,3,44,7,17,30,12	6,0,0,0,0,0,0,0,0	162	100	0.00106303956271	0.033752423584	0.316,1.0,1.0,0.696,0.688,0.896,1.0,0.889,1.0,0.921,1.0	0.236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.06
143115	ENSG00000115827	DCAF17	chr2	+	171458371	171458477	171457970	171458075	171468887	171469030	143115	6,17,15,13,18,21,0,10,14,16,0	33,26,34,43,37,24,36,55,52,40,23	5,3,2,0,0,13,4,5,0	45,36,47,36,30,27,27,40,2	206	100	1.98592757128e-07	2.66965751927e-05	0.081,0.241,0.176,0.128,0.191,0.298,0.0,0.081,0.116,0.163,0.0	0.051,0.039,0.02,0.0,0.0,0.189,0.067,0.057,0.0	0.087
143157	ENSG00000087008	ACOX3	chr4	-	8392332	8392453	8389611	8389734	8394619	8394742	143157	89,98,57,150,156,72,37,165,99,59,33	1,0,10,0,3,0,2,0,0,6,2	91,118,124,119,159,121,102,116,29	0,0,0,0,0,0,0,0,0	221	100	0.000976607548618	0.0315435378141	0.976,1.0,0.721,1.0,0.959,1.0,0.893,1.0,1.0,0.816,0.882	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.068
143199	ENSG00000143776	CDC42BPA	chr1	-	227059372	227059411	227047926	227048010	227069776	227069853	143199	7,4,12,32,24,11,20,29,41,45,20	28,58,74,83,51,92,57,51,80,52,55	6,14,23,0,8,3,7,5,0	74,59,30,171,83,71,73,62,77	139	100	8.98447982678e-11	3.85829222009e-08	0.152,0.047,0.104,0.217,0.253,0.079,0.202,0.29,0.269,0.384,0.207	0.055,0.146,0.355,0.0,0.065,0.03,0.065,0.055,0.0	0.115
143201	ENSG00000143776	CDC42BPA	chr1	-	227059372	227059411	227051880	227051985	227069776	227069853	143201	1,1,0,12,9,2,5,12,24,24,6	11,11,5,24,23,3,10,44,26,39,25	5,0,5,0,0,1,11,0,1	42,14,16,7,15,3,23,2,5	139	100	0.000680402596064	0.0235919927481	0.061,0.061,0.0,0.265,0.22,0.324,0.265,0.164,0.399,0.307,0.147	0.079,0.0,0.184,0.0,0.0,0.193,0.256,0.0,0.126	0.108
143230	ENSG00000176014	TUBB6	chr18	+	12310942	12311053	12308240	12308795	12325066	12325100	143230	19,8,33,69,7,15,13,17,32,11,10	0,0,3,0,0,0,0,0,0,0,0	45,59,62,4,50,24,41,23,131	0,0,4,0,4,6,0,0,4	211	100	0.00128217607203	0.039417449684	1.0,1.0,0.839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.88,1.0,0.856,0.655,1.0,1.0,0.939	0.06
143322	ENSG00000149591	TAGLN	chr11	+	117199632	117199829	117199381	117199432	117203001	117203193	143322	0,7,1,13,1,4,0,0,0,0,0	3,25,10,143,8,13,16,19,15,9,22	0,15,0,3,1,10,6,4,4	19,18,56,6,6,10,8,12,64	297	100	0.000107061908617	0.00512624494856	0.0,0.086,0.033,0.03,0.04,0.094,0.0,0.0,0.0,0.0,0.0	0.0,0.219,0.0,0.144,0.053,0.252,0.202,0.101,0.021	-0.084
143421	ENSG00000104863	LIN7B	chr19	+	49115824	49116024	49115259	49115331	49116262	49116472	143421	5,3,2,4,0,1,2,2,8,2,4	15,9,4,44,34,3,3,31,56,8,7	2,4,2,6,4,7,4,7,5	36,16,3,0,6,3,11,9,0	300	100	0.000494159628265	0.018203745505	0.1,0.1,0.143,0.029,0.0,0.1,0.182,0.021,0.045,0.077,0.16	0.018,0.077,0.182,1.0,0.182,0.438,0.108,0.206,1.0	-0.27
143533	ENSG00000143036	SLC44A3	chr1	+	94892280	94892517	94891129	94891267	94894817	94895029	143533	27,18,26,89,67,20,20,38,25,57,66	1,0,0,10,5,2,5,3,4,7,0	19,59,77,119,38,40,60,28,21	0,0,0,0,0,0,0,0,0	337	100	9.99200722163e-16	2.00505067095e-12	0.889,1.0,1.0,0.725,0.799,0.748,0.543,0.79,0.65,0.707,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.195
143557	ENSG00000064313	TAF2	chr8	-	119744880	119745036	119744287	119744393	119746704	119746934	143557	2,0,0,5,2,2,5,7,4,0,3	42,26,11,27,31,7,32,16,43,22,14	0,0,4,11,4,8,12,14,0	24,23,19,24,27,30,14,12,8	256	100	0.000114212104994	0.00540760754173	0.018,0.0,0.0,0.067,0.025,0.1,0.058,0.146,0.035,0.0,0.077	0.0,0.0,0.076,0.152,0.055,0.094,0.251,0.313,0.0	-0.057
143863	ENSG00000047621	FERRY3	chr12	-	4517060	4517189	4505305	4505380	4518057	4518255	143863	281,62,77,213,251,27,406,417,306,487,459	0,0,0,6,1,0,20,6,4,5,12	180,130,266,43,170,141,276,145,30	5,0,4,30,8,9,10,2,6	229	100	0.000101446491532	0.00490203304922	1.0,1.0,1.0,0.939,0.991,1.0,0.899,0.968,0.971,0.977,0.944	0.94,1.0,0.967,0.385,0.903,0.872,0.923,0.969,0.686	0.122
