gene_name	groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Con1	Con2	log2fold_Con2_Con1	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.SRR22776675_Aligned.sortedByCoord.out	countData.SRR22776676_Aligned.sortedByCoord.out	countData.SRR22776677_Aligned.sortedByCoord.out	countData.SRR22776686_Aligned.sortedByCoord.out	countData.SRR22776687_Aligned.sortedByCoord.out	countData.SRR22776688_Aligned.sortedByCoord.out	countData.SRR22776689_Aligned.sortedByCoord.out	countData.SRR22776690_Aligned.sortedByCoord.out	countData.SRR22776691_Aligned.sortedByCoord.out	countData.SRR22776692_Aligned.sortedByCoord.out	countData.SRR22776693_Aligned.sortedByCoord.out	countData.SRR22776660_Aligned.sortedByCoord.out	countData.SRR22776678_Aligned.sortedByCoord.out	countData.SRR22776679_Aligned.sortedByCoord.out	countData.SRR22776680_Aligned.sortedByCoord.out	countData.SRR22776681_Aligned.sortedByCoord.out	countData.SRR22776682_Aligned.sortedByCoord.out	countData.SRR22776683_Aligned.sortedByCoord.out	countData.SRR22776684_Aligned.sortedByCoord.out	countData.SRR22776685_Aligned.sortedByCoord.out
ZNF746	ENSG00000181220	E010	101.091320966765	0.0316708113749197	12.8213534917522	0.000342685732583067	0.0384005551133651	9.10110049242169	9.56605543704631	0.330432987602272	7	149487620	149491953	4334	-	150	100	48	152	137	70	50	79	107	54	55	150	208	142	118	192	119	138	116	36
SETD2	ENSG00000181555	E015	6.21632771200114	0.114686250932469	14.1736332023856	0.000166690045821748	0.0258613458515178	3.30418275690717	4.92405850181642	1.49998657161339	3	47046622	47047027	406	-	3	2	3	13	8	0	3	3	3	4	3	9	7	16	11	21	11	11	14	0
C5orf24	ENSG00000181904	E009	30.6791335748103	0.0456554502078416	12.956135680718	0.000318874693313326	0.0370929613782952	6.42343122079214	7.42481102475611	0.74786064192495	5	134855328	134855488	161	+	25	22	14	30	17	20	34	37	29	20	36	55	39	31	18	62	48	40	36	33
CCDC149	ENSG00000181982	E001	162.08179720286	0.0188759893857609	17.4817454615649	2.90079613473559e-05	0.00974318190741844	10.5485206907952	9.91694823149235	-0.445342545965037	4	24803514	24806116	2603	-	214	102	67	337	329	79	136	271	279	195	249	226	157	212	98	137	152	224	83	62
HHIPL1	ENSG00000182218	E009	6.83332878607188	0.079315752251876	14.6587806235681	0.000128833066655018	0.0225924781786119	3.66537341919585	4.85412176959852	1.07472884066847	14	99668832	99669277	446	+	5	9	1	11	14	4	0	2	10	1	0	18	15	9	12	7	7	13	8	5
SYNM	ENSG00000182253	E007	1214.72786491149	0.0186190546026654	13.5311670991581	0.00023463408799223	0.0312292129605094	14.5986988703487	14.2717628047878	-0.227644989230415	15	99132750	99135583	2834	+	717	1357	1333	2446	1387	1094	744	1374	917	939	870	996	866	1274	1606	2205	1412	1737	975	1114
CLN8	ENSG00000182372	E026	87.2273892540985	0.0463821781336322	13.6144385474047	0.000224452600532767	0.0305746409270386	9.34343119198907	8.41981543248441	-0.660088273491467	8	1781358	1782355	998	+	71	146	118	178	123	170	37	89	107	61	52	98	110	62	90	66	85	57	59	10
PLCXD1	ENSG00000182378	E025	264.605472780239	0.0416239738083682	13.0132316546207	0.000309297705988887	0.0363746576210908	11.4282788098926	11.1580882734859	-0.189411566613721	X	299097	303353	4257	+	211	172	212	343	917	246	89	257	247	100	134	375	616	146	401	222	423	206	264	126
PLCB1	ENSG00000182621	E068	15.4470544101927	0.0335234848133339	20.5665766998533	5.75929034701323e-06	0.00360464149884819	5.16762235166645	6.34083497316641	0.925901500502067	20	8757046	8757178	133	+	19	8	3	25	20	5	7	19	20	19	19	42	32	21	12	23	25	24	13	0
SLC25A18	ENSG00000182902	E022	351.009882946592	0.0848250885741559	15.24395484986	9.44786720781347e-05	0.0190900480309562	12.2796508546609	11.0422363779727	-0.866331849024799	22	17590095	17590881	787	+	223	495	328	589	644	668	249	466	463	459	374	259	298	255	204	136	304	217	241	200
CADM1	ENSG00000182985	E005	414.748710058919	0.0121611994619912	12.6610746004749	0.000373347565397022	0.0402205984263898	12.3211138041307	11.7959397985244	-0.367182309694186	11	115173625	115174306	682	-	444	275	245	675	644	261	489	648	798	825	798	577	320	315	252	262	368	418	270	94
CADM1	ENSG00000182985	E016	107.59619572483	0.0392261169831274	12.601191750656	0.000385500880155559	0.0411498135850576	9.01393691387024	9.8825890577547	0.616659577778125	11	115193838	115194110	273	-	158	73	69	179	116	84	112	99	115	88	107	137	121	101	109	158	171	153	107	61
CADM1	ENSG00000182985	E020	76.2740361128976	0.0535355506394759	30.4255802177694	3.46923091577504e-08	0.000143588110283688	7.95080183196906	9.56206463780993	1.15413595088843	11	115209574	115209657	84	-	105	73	29	70	73	28	62	54	68	45	99	122	102	88	137	150	117	121	89	36
RGPD6	ENSG00000183054	E013	3915.48280821326	0.00732418603102181	12.0682170670348	0.000512887275734914	0.0483160901618531	16.9938825936495	16.6814212991804	-0.217281147575827	2	110534011	110535590	1580	-	4754	2526	1620	4728	4518	1344	7027	6382	4128	5519	6219	3490	2690	5540	3903	5450	4655	5209	3093	1934
RGPD6	ENSG00000183054	E022	16.3285262931774	0.0860016435800297	13.0507455698806	0.000303163699971933	0.0360315426420302	5.00839532863588	6.40688766899369	1.10781770985708	2	110545473	110545531	59	-	9	4	4	15	13	12	30	11	12	6	7	24	8	27	31	57	23	27	24	11
CEP57L1	ENSG00000183137	E061	56.7662966136057	0.0327724477090695	16.9081178568968	3.92334367263119e-05	0.0116256012300374	8.49045967161845	7.4610424106141	-0.747119805824568	6	109163167	109163903	737	+	52	48	49	77	84	29	67	118	73	127	106	41	25	62	27	35	56	59	40	25
CTNNA3	ENSG00000183230	E026	187.08658000868	0.0320753152588834	15.2635657288455	9.35027644865919e-05	0.0190164396282137	10.1426245463923	10.8790532909778	0.518344784060529	10	67219607	67219870	264	-	139	212	377	193	98	288	142	146	147	165	159	137	172	173	256	222	206	229	175	65
CTNNA3	ENSG00000183230	E030	13.3331705863722	0.0808967074542683	24.4699668543605	7.54772348956573e-07	0.00106419583522222	4.40282083029725	6.36187282739322	1.59216419838869	10	67605964	67606856	893	-	5	20	10	7	2	15	16	9	8	8	9	23	18	29	29	16	19	27	10	2
PLGLB1	ENSG00000183281	E005	71.254473234279	0.0131002774678171	12.0471398110398	0.000518719081710297	0.0484783344356153	8.38185227604991	8.88578094769152	0.361359065563999	2	87011207	87012301	1095	-	97	56	28	82	73	23	71	42	78	55	79	93	88	42	80	170	133	153	91	39
CCDC125	ENSG00000183323	E014	24.3251822589158	0.0558416744564154	13.9309192044776	0.000189652959115638	0.0280341158666947	5.94093632302628	6.97505520960284	0.786512722999683	5	69308029	69311117	3089	-	20	21	14	30	23	20	7	22	19	12	15	48	26	38	45	28	31	38	37	21
BRD10	ENSG00000183354	E014	10.6579776956409	0.0843052090275491	13.5806992713891	0.000228523089755267	0.0308734654371461	4.20858109712749	5.47126067255895	1.07034178050777	9	5954016	5954095	80	-	2	4	10	8	9	4	13	2	2	14	9	15	9	10	17	9	19	10	10	27
NDUFB1	ENSG00000183648	E004	35.1110143283318	0.0465662837034638	16.4577439737362	4.97465587965959e-05	0.0135172464146962	7.55905880924305	6.63322382380685	-0.687421338257167	14	92117498	92117642	145	-	40	32	12	76	64	24	38	75	50	51	39	41	17	24	16	31	32	36	27	29
TAFA1	ENSG00000183662	E006	8.76696018109115	0.0682956543791991	15.4545011373412	8.45154208677497e-05	0.0180180573789984	4.17939787305741	5.35108387976563	0.999997451722977	3	68247658	68247805	148	+	15	2	1	6	19	0	6	22	8	10	7	25	27	7	10	5	17	9	6	0
PTP4A2	ENSG00000184007	E001	2066.48748315588	0.026971248660236	14.1943470274133	0.000164865061727125	0.0257248366140937	15.8540344929702	15.0105137001942	-0.586917863310779	1	31906421	31908262	1842	-	2104	2084	2629	2661	2348	3435	1725	2834	2488	2103	1893	2095	1745	1837	1407	1488	1978	2238	1260	1259
PTP4A2	ENSG00000184007	E035	18.4903058087424	0.073942087777881	16.060756257502	6.13421806404088e-05	0.0153392342956088	5.40178631716365	6.51388413591819	0.867112199016269	1	31932672	31932700	29	-	14	17	18	22	11	13	13	8	17	7	14	18	16	28	33	18	50	60	10	13
PPP1R2	ENSG00000184203	E008	14.815950126169	0.111556474078537	14.6034888666356	0.000132668697688087	0.0228379027464175	4.80799824264198	6.31007069151003	1.20212007354576	3	195523692	195523786	95	-	12	3	12	13	11	2	14	19	7	11	18	3	16	44	22	29	33	22	14	14
GOLGA6L4	ENSG00000184206	E005	5.70648173616173	0.380846397242741	12.0521531857369	0.000517325906555463	0.0484783344356153	2.6238175967176	4.43293085409042	1.85239747439527	15	84238388	84238572	185	+	0	3	0	3	0	9	2	0	0	0	0	10	5	4	11	8	22	6	14	14
POU6F1	ENSG00000184271	E001	166.33371580832	0.0130068226889733	15.0492602982387	0.000104741297656227	0.0200339407452111	10.5585252549763	10.0616403865132	-0.350176561257838	12	51186936	51189160	2225	-	175	141	106	426	329	114	97	287	257	152	133	176	222	167	149	200	193	189	106	66
POU6F1	ENSG00000184271	E013	17.4294817339513	0.0243118867733986	26.3340496923386	2.87180789840555e-07	0.000614238100256673	5.29020845035659	6.45118325187671	0.909847833683219	12	51197786	51197974	189	-	11	9	4	37	31	7	7	11	19	11	2	24	40	21	21	34	27	26	23	19
CCSER1	ENSG00000184305	E006	7.9496544978755	0.165503912623676	14.4018879286998	0.000147654203553182	0.0242262407175122	4.96016052213796	3.18470683019454	-1.65725206416991	4	90312863	90312959	97	+	8	9	2	13	13	6	23	9	9	28	19	5	4	4	0	0	1	11	4	0
MAML2	ENSG00000184384	E005	385.717242484131	0.0141331183256905	15.7678779537772	7.16080217999448e-05	0.0161188400790592	11.8752655181378	12.2473806573561	0.260164997634078	11	96341383	96343195	1813	-	370	415	201	495	306	253	392	433	369	343	248	506	484	483	446	587	547	485	383	369
FOXO4	ENSG00000184481	E002	71.3704580649475	0.0404415467126347	13.3769465772167	0.000254736105683709	0.0325864115412303	8.36117218906451	8.77609556033314	0.297824492357893	X	71096253	71096528	276	+	43	52	51	57	66	123	49	46	67	31	27	83	77	93	144	108	82	113	60	73
XPOT	ENSG00000184575	E037	289.202581793499	0.0201678689435643	12.5151979208603	0.000403655025413405	0.0422929547044696	11.6750674618945	11.1823446855508	-0.345228379638825	12	64448105	64451125	3021	+	271	181	149	458	458	187	356	447	507	402	324	414	281	293	236	234	277	410	204	157
RBM33	ENSG00000184863	E019	61.7156985674614	0.0324916882051873	28.5915573150676	8.93710007014633e-08	0.000294021426051332	7.68866155949519	8.78754169412616	0.793480504359287	7	155711203	155711455	253	+	53	83	32	65	44	40	24	31	29	25	22	105	99	82	81	153	134	112	68	50
RBM33	ENSG00000184863	E024	99.3808990084453	0.0249599220269765	26.9667635076931	2.06984168049804e-07	0.000482860193923604	8.7435770078966	9.71301498316653	0.689875834885666	7	155738060	155738403	344	+	77	95	44	93	87	64	38	84	62	50	73	115	179	141	157	257	170	224	94	68
ZFP90	ENSG00000184939	E036	1019.06298337201	0.0083277786028665	13.18269135832	0.000282546678957452	0.0347432680123101	14.1542428651286	13.9138002882638	-0.167487817051029	16	68563189	68565961	2773	+	1041	765	576	1348	1460	643	1169	1535	1429	1596	1328	1031	817	1066	1166	1145	1230	1133	842	505
SPDYE16	ENSG00000185040	E001	25.2104175032955	0.0683889041075844	13.561942879557	0.000230818050304623	0.0309783899188127	7.01525236577811	5.8257697642506	-0.906472816830759	7	76531313	76531930	618	-	44	47	26	38	57	14	25	20	44	20	32	18	13	23	18	14	23	44	13	6
PURA	ENSG00000185129	E010	1207.60364417487	0.0159035636337588	27.1914172272835	1.84274908672986e-07	0.000437844008003633	14.2077462038976	14.6532597934321	0.31021218401445	5	140114501	140115554	1054	+	1632	915	798	1533	1459	974	1092	1234	1169	1008	1091	1532	1451	1672	1398	1782	1692	1667	1060	691
PURA	ENSG00000185129	E011	6626.41647380163	0.0157550755119729	27.3850045217393	1.66719040363202e-07	0.000424353936266169	18.1209906689401	17.6661286769102	-0.316228905487591	5	140115555	140125619	10065	+	6979	4666	5939	9335	9288	7050	7772	9411	7336	7841	8496	7078	5608	7105	5382	6543	7201	8517	4925	3035
DDX51	ENSG00000185163	E028	13.3894308277728	0.0785448732973823	13.43941816926	0.000246392025665618	0.0320624495385931	4.52729612953168	5.90105780882222	1.12728860254145	12	132142881	132143639	759	-	11	7	8	8	7	6	4	9	13	4	5	22	20	20	22	23	21	20	16	26
KIAA0825	ENSG00000185261	E018	9.78687028489711	0.0434174399818235	12.410823238844	0.000426852650806934	0.0441319550478924	5.09455828936797	3.96310749771956	-0.989927840762403	5	94471466	94471731	266	-	6	16	11	17	18	9	15	19	16	18	11	5	6	1	5	3	9	6	11	1
BRWD1	ENSG00000185658	E021	29.2225076216067	0.0145995633461063	18.8994142387572	1.37794972822319e-05	0.00616025149231376	6.4827514145233	7.19577137543339	0.533903697683505	21	39215237	39215362	126	-	18	11	6	31	27	18	23	39	24	26	31	39	37	55	37	73	34	49	36	23
NDUFA13	ENSG00000186010	E011	24.3188420383144	0.283354610627774	13.62376804507	0.000223339988321431	0.0305746409270386	5.25910119031092	7.256340487429	1.53781177913162	19	19528556	19528860	305	+	27	12	2	18	17	8	16	8	14	2	4	55	29	36	101	27	22	69	40	22
PIP5K1C	ENSG00000186111	E003	5.71298015597255	0.0534921607048825	18.8060695090452	1.44705889497196e-05	0.00638028654908154	3.37079619984016	4.60786029464861	1.16148059299784	19	3633437	3633520	84	-	7	4	2	11	9	1	0	1	6	1	0	19	18	7	10	11	11	7	8	0
PIP5K1C	ENSG00000186111	E007	15.4805323657759	0.0526255167648689	31.3692621549339	2.13331666221273e-08	9.77561884506666e-05	4.69543411895548	6.3178852901233	1.30397639675135	19	3638884	3639016	133	-	9	16	9	18	11	8	3	10	9	1	3	37	54	10	13	29	29	30	8	22
MRTFB	ENSG00000186260	E040	25.2080504693179	0.0414262850049955	19.9975356147775	7.75420354076786e-06	0.00432125163742234	6.10754648558597	7.08867930597433	0.741754001801602	16	14252365	14252502	138	+	42	10	4	20	32	2	13	13	40	32	26	49	50	47	20	51	38	37	22	15
GLDN	ENSG00000186417	E016	27.4333069596219	0.0817729590164869	22.0927334037805	2.59791301985163e-06	0.00222218551950056	6.09166978483002	7.36031641088811	0.954809740507016	15	51384415	51384633	219	+	32	18	27	44	11	24	22	31	7	14	10	19	22	65	44	41	45	65	54	3
GLDN	ENSG00000186417	E018	134.717728817194	0.0501066914904069	26.4802894451847	2.66240867962708e-07	0.000599303522891635	9.56349332692348	10.2559454632779	0.489472649697873	15	51384635	51385552	918	+	107	180	124	176	83	115	144	143	87	122	80	186	128	221	181	141	240	232	170	23
GLDN	ENSG00000186417	E025	1057.51531661014	0.0480118530062294	31.6019571439375	1.89238770333647e-08	9.77561884506666e-05	14.4543838218516	13.5010541184867	-0.66412711836298	15	51404277	51408000	3724	+	1025	1351	1501	2591	588	1402	1315	1350	1152	1481	868	637	826	1233	361	504	1578	1054	1188	55
KPNA4	ENSG00000186432	E005	12.6882104961485	0.0201202982942435	21.6869100402618	3.20974066852056e-06	0.00255766918507484	4.81891712225613	5.76517359558206	0.770332410937643	3	160502040	160502202	163	-	7	5	5	8	7	4	18	13	17	12	20	23	16	28	21	15	13	17	15	8
SEPTIN10	ENSG00000186522	E022	62.9022370764703	0.0328087047775126	20.9224529888261	4.78255858431992e-06	0.00314682544471667	8.66594480010019	7.63000886034906	-0.749261663285886	2	109585126	109585321	196	-	59	65	78	72	35	107	94	86	54	68	55	20	33	45	36	24	62	59	29	100
ZNF397	ENSG00000186812	E027	34.5438851352145	0.0683901316289877	16.5504716616809	4.73722017128276e-05	0.0130712638988517	6.39533640903247	7.80787516957786	1.04942555184466	18	35257928	35258049	122	+	39	22	16	20	17	20	24	22	28	15	35	48	37	22	69	99	61	46	42	42
TMPRSS11A	ENSG00000187054	E007	6.42506175519439	0.139069730943522	14.1782361355473	0.000166282755685529	0.0258293889237137	3.45798870471304	4.94719032880459	1.36026279052615	4	67918973	67919232	260	-	5	0	0	7	4	0	3	7	4	9	14	10	9	7	11	22	22	9	3	3
MAGI2	ENSG00000187391	E026	51.8822513692605	0.0262397985712546	35.842377644208	2.1394339949229e-09	1.96073012966126e-05	7.28919690984978	8.63426566321099	0.976819749055481	7	78132939	78133060	122	-	55	40	15	31	46	38	53	36	34	32	57	89	73	84	82	92	86	82	83	18
USP7	ENSG00000187555	E067	11.6033129856789	0.0978893910889952	14.3190367438131	0.000154296612852718	0.0248352266247605	4.36190358015994	5.74134869683738	1.14755420780065	16	8931940	8932053	114	-	18	7	6	2	9	1	8	3	11	8	8	8	17	31	18	18	16	25	13	16
ERC2	ENSG00000187672	E028	12.2585878807108	0.0821484491262311	16.2146487349283	5.65551007308397e-05	0.0145418011109642	4.73086449129632	5.86505126585096	0.923552760482036	3	56018894	56019031	138	-	10	2	3	11	15	2	3	26	5	17	27	35	15	17	11	9	23	30	12	5
DNER	ENSG00000187957	E001	495.141224136876	0.032827307345314	25.976867808429	3.45532858528862e-07	0.000698641871445646	12.9073121231401	12.1432533682904	-0.533562405188997	2	229357629	229358651	1023	-	499	353	339	781	692	247	516	723	778	810	670	523	316	435	456	220	567	624	369	474
DNER	ENSG00000187957	E014	114.024486466691	0.0692183134998741	12.1729100485759	0.000484885983774698	0.0469328624252391	9.18100551265365	9.92882733975716	0.53029594122727	2	229591580	229591888	309	-	102	90	49	135	126	62	36	81	201	101	61	180	214	129	189	146	180	178	108	94
COL4A5	ENSG00000188153	E042	86.0928495983991	0.0267124137860631	17.4180024989421	2.99971402434597e-05	0.00997101833180659	8.61914244638482	9.33988349094167	0.514389476631353	X	108622676	108622825	150	+	80	91	99	151	25	87	103	80	41	79	57	63	102	135	120	95	120	143	105	30
JAKMIP3	ENSG00000188385	E053	5.89989970107342	0.0983004403509264	13.6440008466404	0.000220946132189111	0.0304497469781483	3.0250751561416	4.67386415273893	1.58994531433939	10	132167953	132167983	31	+	1	7	4	3	2	3	2	5	2	0	1	13	8	12	14	22	8	4	16	1
LIN54	ENSG00000189308	E018	12.2630847965139	0.0496769635425424	19.3221282523493	1.10419249849138e-05	0.00522784216647363	4.63171207528536	5.90673567601396	1.04119078417258	4	82939539	82939736	198	-	12	9	10	21	6	3	19	11	8	4	12	12	22	16	17	23	22	23	16	4
SLC35E2B	ENSG00000189339	E010	31.4554538021728	0.0475105613908717	25.0985712712584	5.44732030579419e-07	0.000900354723446234	6.42836381137377	7.5349494926656	0.824937300657098	1	1670425	1671508	1084	-	35	36	21	47	42	13	5	26	22	12	9	55	46	38	42	46	68	84	31	20
SYCP2	ENSG00000196074	E014	17.1908895851004	0.0386897911150697	13.667592700979	0.000218187473596435	0.0303630824156878	6.19980219592483	5.23366422837909	-0.7637746822955	20	59873856	59874061	206	-	27	18	21	28	19	18	19	23	19	23	28	17	24	18	8	14	19	12	8	0
HLA-DRB1	ENSG00000196126	E002	13.3648593169399	0.131351686462593	14.6460404997171	0.000129706841412525	0.0225924781786119	6.15371672827082	4.63757239105758	-1.22768356532696	6	32577913	32578626	714	-	6	2	7	55	10	9	27	19	15	19	14	7	9	28	11	17	17	14	9	5
GRM7	ENSG00000196277	E039	6.00831016166474	0.0785269522671303	12.0183950635334	0.00052678043564134	0.0488360481036111	3.4136625022901	4.85397553087056	1.32734009593212	3	7737893	7738246	354	+	9	2	3	12	5	1	3	6	7	1	2	11	9	6	8	11	26	15	6	0
IARS1	ENSG00000196305	E014	21.102701359197	0.0895628097767529	15.7853806810177	7.09486069390909e-05	0.0160401825812627	5.55587767913111	6.86587158907839	1.0085001643572	9	92229127	92230365	1239	-	18	5	1	38	30	5	21	19	10	7	21	18	26	41	40	63	25	34	30	19
TRRAP	ENSG00000196367	E020	26.0023842402509	0.0362872773390701	18.1685389139726	2.02191495075078e-05	0.00786878331010899	5.88402641873624	7.10335460083723	0.926309802363479	7	98910056	98910419	364	+	32	17	12	22	15	13	10	11	27	8	16	41	39	28	59	33	35	47	26	44
SRGAP2B	ENSG00000196369	E016	97.5674152875028	0.0214791590069449	13.8544272966643	0.000197530808498401	0.0287351336906983	9.04082296543725	9.50617089043392	0.330929473999151	1	145092835	145092986	152	-	109	66	32	134	72	15	145	114	124	131	154	129	86	151	118	119	136	168	108	39
ESRRG	ENSG00000196482	E013	7.64024340011242	0.0816146015373754	13.406378134639	0.000250770147766085	0.0323562316769233	3.93743749792773	5.10002372241614	1.01853294073785	1	216677076	216677200	125	-	6	1	0	23	9	2	2	7	1	10	16	16	12	14	11	8	7	21	7	4
CACNA1H	ENSG00000196557	E027	26.2663713007484	0.0191079170991927	13.8579535689296	0.000197160494159939	0.0287313667778362	6.9114168908458	6.1518837285827	-0.575596255899943	16	1204010	1204458	449	+	30	37	26	115	62	28	10	25	45	15	5	30	53	16	6	5	30	20	13	9
LAMA2	ENSG00000196569	E086	9.31139180635195	0.0853262426724841	12.8077886045422	0.000345179330615906	0.0384185336359218	3.94476932516764	5.39869229313892	1.25522884878297	6	129490796	129490981	186	+	10	7	1	11	4	0	10	3	7	2	9	12	11	9	12	26	15	17	17	15
ZNF782	ENSG00000196597	E005	19.6860244783825	0.0569506176097622	13.2421894816096	0.00027371800369785	0.0341780520035723	5.60753966072706	6.62002252205188	0.782683897776545	9	96827080	96827181	102	-	20	9	8	20	24	6	36	6	7	19	20	29	25	39	38	50	34	26	12	7
TECPR2	ENSG00000196663	E035	903.893908840268	0.0113688418429288	27.3398803314296	1.70655203599086e-07	0.000424353936266169	13.6198511565608	14.0478411228347	0.298200747802813	14	102498413	102501675	3263	+	1052	745	593	1185	1081	721	638	956	1033	564	762	1347	1504	1110	779	1403	1371	1341	953	424
MAML3	ENSG00000196782	E001	114.394222780265	0.0105410816152067	12.9250289809445	0.000324217635517045	0.0373514678313175	9.43727277418273	9.72111601178518	0.201213071329431	4	139716753	139720211	3459	-	100	103	70	205	84	49	73	122	139	114	97	126	202	178	151	156	164	144	129	72
STRN3	ENSG00000196792	E002	168.708422052691	0.0267716444852363	19.7859378716254	8.66175952369916e-06	0.00455473654691699	10.657933899765	9.88380081007838	-0.545737756015947	14	30893804	30895344	1541	-	195	108	102	279	229	112	214	299	242	297	256	160	148	163	130	151	144	229	125	58
RGPD4	ENSG00000196862	E020	858.458108698739	0.0215364042177718	12.2995701775745	0.000453062618343693	0.0454145721165671	13.8920138993791	13.4834606251288	-0.284711240849497	2	107870705	107872928	2224	+	879	574	372	1258	1000	359	1333	1383	781	1364	1518	712	621	1218	1043	1122	907	1124	594	416
ANKRD36B	ENSG00000196912	E016	78.0266611075532	0.0158727326744601	14.6570251580529	0.000128953111438716	0.0225924781786119	8.96264741747675	8.39871092445216	-0.404114859444412	2	97515732	97515945	214	-	76	95	78	107	112	78	99	82	76	125	114	62	32	86	74	119	69	82	52	18
ARHGEF12	ENSG00000196914	E022	11.9558026659142	0.039567996583516	19.4827020514645	1.01514832158087e-05	0.00500960079033675	4.62650361978112	5.80081468972422	0.962736829572149	11	120442104	120442202	99	+	11	3	0	12	13	5	15	8	7	14	14	23	13	18	24	27	18	29	5	8
FUT11	ENSG00000196968	E007	10.9250765005586	0.0709080640413088	21.3807224462153	3.76538197965047e-06	0.00277329877326092	4.15022105424124	5.72523760745533	1.32545111046495	10	73773816	73775123	1308	+	4	8	7	5	6	4	2	14	5	10	6	36	22	16	20	8	16	27	12	8
GMFB	ENSG00000197045	E002	3454.93523144267	0.0598527083116612	16.9293888464297	3.87962617655317e-05	0.0116032474640753	16.8402748741826	15.9709490331894	-0.604603767553717	14	54474485	54477857	3373	-	3500	2064	2760	4212	5404	3242	4470	7734	5658	6286	5291	3569	2646	2967	1754	2379	2771	3442	2103	945
GMFB	ENSG00000197045	E019	37.6202719851959	0.049759750799333	27.2011972245944	1.8334510508016e-07	0.000437844008003633	6.93480640867374	7.78951277616175	0.629527896053097	14	54483128	54483670	543	-	29	36	16	43	35	13	58	47	42	45	38	44	39	60	53	53	56	60	34	17
IGF2R	ENSG00000197081	E034	7.9279456949736	0.200222102258774	18.3444960842505	1.843507774385e-05	0.00750898757143626	NA	NA	NA	6	160068249	160068385	137	+	3	1	4	10	9	0	3	1	5	1	0	7	5	5	14	21	12	11	8	31
IGF2R	ENSG00000197081	E035	27.975701788887	0.104085242631483	12.9458929187826	0.000320624132244675	0.0372289591961857	NA	NA	NA	6	160068845	160069014	170	+	37	17	28	29	19	6	18	21	10	22	23	13	26	25	46	70	57	69	30	30
IGF2R	ENSG00000197081	E052	11.3855513962122	0.0864019205875787	17.9706471504471	2.24337720034367e-05	0.00824636487102305	NA	NA	NA	6	160088148	160089106	959	+	6	6	4	19	5	7	12	9	5	2	5	17	11	4	25	21	13	18	12	27
KANK2	ENSG00000197256	E012	17.8147240627899	0.0490368167933771	12.7367000585637	0.000358549759330124	0.0393197311287273	5.23714922298787	6.1440941338176	0.718040804945482	19	11176578	11176817	240	-	8	9	18	30	9	13	2	14	8	1	2	15	15	20	50	18	22	28	21	44
SYNGAP1	ENSG00000197283	E067	22.1549534458252	0.107657599298574	15.2406364432891	9.4644818916519e-05	0.0190935505281492	5.32884849333001	7.01425803218161	1.30170459447253	6	33447934	33448160	227	+	9	12	10	29	19	13	4	17	13	6	6	37	36	9	62	35	44	57	40	22
ZNF675	ENSG00000197372	E006	556.683751293924	0.0178656941795278	14.7103592400034	0.000125355710814691	0.0223387358774857	12.9308293187832	12.5065556789309	-0.296149363200428	19	23652908	23654411	1504	-	620	297	166	764	732	200	1055	1004	697	1140	1218	508	354	705	390	707	549	640	399	84
ZNF675	ENSG00000197372	E011	9.56338036879491	0.069026424219545	20.0875250465635	7.39776414297745e-06	0.00420138293068454	4.00273928394198	5.73349399441721	1.46793466973697	19	23656823	23657134	312	-	11	4	1	12	6	2	8	6	9	10	9	13	7	22	5	43	26	16	14	0
HTT	ENSG00000197386	E095	12.19806604478	0.14847533491772	15.2816035206347	9.26140971139319e-05	0.0189646319924225	NA	NA	NA	4	3228880	3229009	130	+	14	11	13	15	6	1	3	1	1	4	6	20	26	27	24	33	17	25	13	7
OPALIN	ENSG00000197430	E008	119.581316615544	0.0676419641049597	18.4209724164389	1.77098045762182e-05	0.00734151159704698	9.15731792382018	10.1641053656403	0.713280084936843	10	96356910	96357159	250	-	121	99	65	106	43	121	159	120	83	87	49	125	112	173	61	320	336	228	206	12
HNRNPAB	ENSG00000197451	E011	15.6707426904461	0.02467320496496	13.8909103754795	0.000193733142566539	0.0283757130024457	5.3363433569314	5.96918512587841	0.501927656079447	5	178206732	178206866	135	+	7	15	8	19	18	7	1	15	22	7	11	29	23	28	21	29	34	23	10	15
MYO5A	ENSG00000197535	E024	53.6068810997669	0.0539251789704183	15.8381441333083	6.89974738836943e-05	0.0160047983352306	NA	NA	NA	15	52313696	52313848	153	-	80	20	5	89	104	10	26	53	77	57	52	125	101	75	66	87	71	78	42	14
SIPA1L1	ENSG00000197555	E054	5.66464379628124	0.0811518849821845	19.0384711703189	1.28109406937932e-05	0.00585646272555957	3.11866070388606	4.68097357296288	1.49265116780416	14	71730055	71730191	137	+	3	2	0	7	3	0	7	2	9	0	2	16	12	8	12	9	9	13	13	2
FAR1	ENSG00000197601	E026	25.0537028277869	0.0500410509715862	12.3095960311248	0.000450635492828009	0.0453421792638668	6.00697420919603	7.08824262727978	0.819312389081106	11	13712966	13713029	64	+	27	6	15	45	10	17	21	16	24	19	41	27	45	30	19	47	36	36	28	25
FAR1	ENSG00000197601	E040	167.307812962651	0.0113321502240094	25.1202217791366	5.38650314536857e-07	0.000900354723446234	10.5497938036438	9.85519669191139	-0.4898935933832	11	13729511	13730285	775	+	213	169	144	310	161	130	213	252	242	263	253	159	153	124	78	106	174	220	95	79
