ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
23877	ENSG00000100095	SEZ6L	chr22	+	26347718	26347913	26351051	26351243	26340435	26340632	26375577	26375689	23877	184,59,40,272,234,32,26,247,461,106,45	159,84,21,187,193,26,31,149,418,135,147	199,242,86,11,18,77,81,61,3	279,323,154,45,92,98,111,95,5	295	292	0.000337639718794	0.00687703294013	0.534,0.41,0.653,0.59,0.545,0.549,0.454,0.621,0.522,0.437,0.233	0.414,0.426,0.356,0.195,0.162,0.437,0.419,0.389,0.373	0.152
23905	ENSG00000113712	CSNK1A1	chr5	-	149520289	149520388	149525044	149525171	149513069	149513209	149550074	149550181	23905	142,55,57,263,207,70,116,293,266,272,186	927,305,391,696,671,160,1439,1188,966,1566,1609	200,100,105,109,65,135,181,103,51	996,706,1340,984,1179,827,1219,467,453	227	199	1.18675590244e-07	1.11243206563e-05	0.118,0.137,0.113,0.249,0.213,0.277,0.066,0.178,0.194,0.132,0.092	0.15,0.11,0.064,0.089,0.046,0.125,0.115,0.162,0.09	0.055
23914	ENSG00000197971	MBP	chr18	-	76984774	76984894	76988494	76988527	76978826	76980471	76988876	76988912	23914	1211,3786,3971,3637,2799,11104,553,2040,2158,940,812	8952,18700,25682,18630,14886,50730,6461,12818,10821,9047,5183	1785,1610,978,173,322,1492,1489,1146,1195	14459,13432,10657,4823,5495,13088,15856,10313,15191	133	220	0	0.0	0.183,0.251,0.204,0.244,0.237,0.266,0.124,0.208,0.248,0.147,0.206	0.17,0.165,0.132,0.056,0.088,0.159,0.134,0.155,0.115	0.08
23921	ENSG00000197971	MBP	chr18	-	76985203	76985210	76988299	76988527	76984774	76984894	76989955	76990060	23921	95,450,373,247,105,487,92,113,225,70,58	59,142,137,157,87,316,25,88,69,14,4	287,427,145,123,176,338,281,191,37	75,61,11,2,18,70,59,44,54	328	107	0.00224569398371	0.0291452270225	0.344,0.508,0.47,0.339,0.282,0.335,0.546,0.295,0.515,0.62,0.825	0.555,0.695,0.811,0.953,0.761,0.612,0.608,0.586,0.183	-0.179
23927	ENSG00000197971	MBP	chr18	-	76988494	76988527	76988876	76988912	76984774	76984894	76989955	76990060	23927	2904,8402,8419,7123,6126,20764,1557,4959,4529,1797,1734	2317,5064,6008,4951,4295,15368,1034,3248,2604,1083,633	7767,6509,2530,2276,2776,4105,5427,2905,6180	3114,3239,1760,291,647,3103,2964,2384,2051	136	133	0.00118667776906	0.0178237612986	0.551,0.619,0.578,0.585,0.582,0.569,0.596,0.599,0.63,0.619,0.728	0.709,0.663,0.584,0.884,0.808,0.564,0.642,0.544,0.747	-0.078
23933	ENSG00000197971	MBP	chr18	-	76988876	76988912	76989955	76990060	76987589	76988527	77016831	77017042	23933	7037,18807,19392,13065,12061,35526,2950,9316,9798,4045,2894	1463,3714,4423,3872,3369,11964,470,2391,1936,629,419	13289,12210,5386,3129,4824,9233,9651,6592,9489	2187,2229,959,174,524,2075,1718,1519,1465	205	136	7.68064845358e-06	0.000341297188377	0.761,0.771,0.744,0.691,0.704,0.663,0.806,0.721,0.771,0.81,0.821	0.801,0.784,0.788,0.923,0.859,0.747,0.788,0.742,0.811	-0.054
23956	ENSG00000130226	DPP6	chr7	+	154727766	154727887	154769416	154769571	154669359	154669441	154772844	154772942	23956	146,66,29,145,174,31,162,220,325,267,160	578,267,70,507,599,105,227,778,934,611,460	197,133,151,43,71,92,167,62,3	557,804,495,146,356,290,673,223,65	221	255	0.00442215806131	0.0486418448166	0.226,0.222,0.323,0.248,0.251,0.254,0.452,0.246,0.286,0.335,0.286	0.29,0.16,0.26,0.254,0.187,0.268,0.223,0.243,0.051	0.069
24005	ENSG00000100485	SOS2	chr14	-	50174453	50174552	50180571	50180682	50161481	50161609	50182462	50182606	24005	144,184,143,208,213,240,260,217,234,345,401	49,66,40,85,62,53,65,83,88,64,72	151,151,199,182,139,149,200,101,95	55,57,77,65,40,71,74,35,54	211	199	0.000962396370941	0.0150996874717	0.735,0.724,0.771,0.698,0.764,0.81,0.79,0.711,0.715,0.836,0.84	0.721,0.714,0.709,0.725,0.766,0.664,0.718,0.731,0.624	0.055
24050	ENSG00000178149	DALRD3	chr3	-	49016611	49016673	49016773	49016847	49016428	49016511	49017227	49017356	24050	26,19,11,29,16,6,13,13,34,2,2	0,7,2,10,5,3,0,4,6,1,1	25,22,3,6,19,2,10,8,1	1,1,3,0,2,0,1,2,0	174	162	0.000166570414504	0.00400580011809	1.0,0.716,0.837,0.73,0.749,0.651,1.0,0.752,0.841,0.651,0.651	0.959,0.953,0.482,1.0,0.898,1.0,0.903,0.788,1.0	-0.107
24062	ENSG00000102312	PORCN	chrX	+	48512834	48512852	48514239	48514365	48512588	48512719	48514524	48514625	24062	0,1,0,5,3,0,0,3,9,0,4	7,3,4,24,8,2,1,28,41,6,1	9,3,4,3,0,3,5,6,0	12,8,3,0,7,4,6,1,1	118	226	0.000569575183501	0.0101731356141	0.0,0.39,0.0,0.285,0.418,0.0,0.0,0.17,0.296,0.0,0.885	0.59,0.418,0.719,1.0,0.0,0.59,0.615,0.92,0.0	-0.317
24070	ENSG00000135749	PCNX2	chr1	-	233208517	233208689	233217898	233217931	233200153	233200264	233218030	233218184	24070	340,191,170,283,361,191,246,367,360,294,361	92,73,90,185,220,144,78,193,161,134,130	669,356,379,187,382,348,460,228,111	232,115,102,25,44,153,113,63,41	133	272	8.29791790835e-12	3.61226650098e-09	0.883,0.843,0.794,0.758,0.77,0.731,0.866,0.795,0.821,0.818,0.85	0.855,0.864,0.884,0.939,0.947,0.823,0.893,0.881,0.847	-0.07
24167	ENSG00000109184	DCUN1D4	chr4	+	51863669	51863709	51874270	51874385	51863436	51863507	51877762	51877854	24167	32,48,14,82,61,44,30,68,90,85,54	172,184,192,284,354,222,268,423,369,370,310	36,37,58,27,50,47,29,28,43	139,98,270,184,137,102,176,113,112	140	215	0.00291381623019	0.0354491100716	0.222,0.286,0.101,0.307,0.209,0.233,0.147,0.198,0.272,0.261,0.211	0.285,0.367,0.248,0.184,0.359,0.414,0.202,0.276,0.371	-0.078
24169	ENSG00000173992	CCS	chr11	+	66599458	66599636	66600488	66600549	66599115	66599253	66605338	66605416	24169	44,29,14,72,50,27,46,93,61,18,7	59,24,16,57,78,32,19,91,52,18,7	77,57,98,75,70,74,96,44,38	50,53,55,47,30,42,56,49,7	278	161	0.0039384534017	0.044463840514	0.302,0.412,0.336,0.422,0.271,0.328,0.584,0.372,0.405,0.367,0.367	0.471,0.384,0.508,0.48,0.575,0.505,0.498,0.342,0.759	-0.124
24180	ENSG00000255036	SUGT1P4-STRA6LP-CCDC180	chr9	+	97343339	97343563	97349110	97349291	97330321	97330767	97350408	97350555	24180	8,32,50,30,27,20,20,30,50,21,42	22,55,39,27,43,61,39,40,50,15,26	50,27,49,44,62,26,32,18,64	29,23,13,51,25,28,22,26,48	324	281	0.00334360366246	0.0391061550394	0.24,0.335,0.526,0.491,0.353,0.221,0.308,0.394,0.464,0.548,0.584	0.599,0.504,0.766,0.428,0.683,0.446,0.558,0.375,0.536	-0.138
24191	ENSG00000107890	ANKRD26	chr10	-	27014493	27014711	27017501	27017792	27012881	27013110	27022557	27022687	24191	464,362,332,350,472,257,674,513,300,568,741	191,185,99,172,225,115,165,217,175,273,261	276,140,473,624,726,419,445,270,185	187,99,234,279,401,279,273,157,107	391	318	1.0024442978e-05	0.000418646818613	0.664,0.614,0.732,0.623,0.63,0.645,0.769,0.658,0.582,0.629,0.698	0.546,0.535,0.622,0.645,0.596,0.55,0.57,0.583,0.584	0.077
24192	ENSG00000107890	ANKRD26	chr10	-	27017501	27017792	27022557	27022687	27014493	27014711	27024446	27024559	24192	47,54,44,71,54,49,60,86,41,91,86	427,335,280,298,419,220,620,466,261,523,708	36,15,36,80,70,29,46,11,36	259,144,427,618,684,378,394,265,164	230	391	0.000346361892213	0.00702682372796	0.158,0.215,0.211,0.288,0.18,0.275,0.141,0.239,0.211,0.228,0.171	0.191,0.15,0.125,0.18,0.148,0.115,0.166,0.066,0.272	0.054
24198	ENSG00000107890	ANKRD26	chr10	-	27043425	27043567	27044156	27044190	27039964	27040178	27046352	27046520	24198	12,13,1,19,29,3,14,16,22,22,17	117,88,65,110,119,34,161,132,93,167,171	6,8,8,6,9,3,9,7,2	83,55,148,93,143,124,131,75,46	134	242	1.79451772534e-05	0.000683833727858	0.156,0.211,0.027,0.238,0.306,0.137,0.136,0.18,0.299,0.192,0.152	0.115,0.208,0.089,0.104,0.102,0.042,0.11,0.144,0.073	0.075
24232	ENSG00000137073	UBAP2	chr9	-	34011626	34011664	34014503	34014625	33998786	33998864	34017049	34017189	24232	0,1,4,1,1,0,0,2,4,1,0	16,14,22,18,27,38,26,49,13,42,32	8,0,0,4,0,4,10,0,0	20,10,21,3,3,7,16,16,12	222	138	2.51778389063e-05	0.000888279690205	0.0,0.043,0.102,0.033,0.023,0.0,0.0,0.025,0.161,0.015,0.0	0.199,0.0,0.0,0.453,0.0,0.262,0.28,0.0,0.0	-0.096
24278	ENSG00000135622	SEMA4F	chr2	+	74657852	74657951	74662731	74662825	74657564	74657624	74674497	74674676	24278	31,13,1,36,30,0,5,37,41,21,23	11,0,0,0,1,2,0,3,1,0,0	32,37,25,7,25,8,34,13,0	0,2,6,0,0,18,1,6,11	199	194	0.000654586948907	0.0113214890207	0.733,1.0,1.0,1.0,0.967,0.0,1.0,0.923,0.976,1.0,1.0	1.0,0.947,0.802,1.0,1.0,0.302,0.971,0.679,0.0	0.128
24281	ENSG00000135622	SEMA4F	chr2	+	74662731	74662825	74673456	74673576	74657564	74657624	74673676	74673828	24281	7,0,0,0,1,2,0,6,0,0,0	166,61,27,146,190,45,39,205,200,57,30	0,2,5,0,0,18,2,2,11	152,180,23,56,163,100,176,52,29	194	220	2.76432153856e-06	0.000145191890381	0.046,0.0,0.0,0.0,0.006,0.048,0.0,0.032,0.0,0.0,0.0	0.0,0.012,0.198,0.0,0.0,0.17,0.013,0.042,0.301	-0.07
24283	ENSG00000135622	SEMA4F	chr2	+	74662731	74662825	74673676	74673828	74657564	74657624	74674497	74674676	24283	11,0,0,0,1,2,0,3,1,0,0	62,48,11,81,102,15,20,87,83,44,32	0,2,6,0,0,18,1,6,11	101,79,49,28,61,80,124,40,3	194	252	0.00195617059167	0.0261542350216	0.187,0.0,0.0,0.0,0.013,0.148,0.0,0.043,0.015,0.0,0.0	0.0,0.032,0.137,0.0,0.0,0.226,0.01,0.163,0.826	-0.118
24297	ENSG00000120594	PLXDC2	chr10	+	20001774	20001986	20046868	20047015	19816431	19817191	20068169	20068239	24297	576,448,127,455,305,144,574,495,467,426,377	218,127,116,268,166,53,250,284,314,368,182	493,433,645,638,497,572,770,470,257	194,227,295,231,164,212,295,221,84	312	247	0.00380833274557	0.0432487223758	0.677,0.736,0.464,0.573,0.593,0.683,0.645,0.58,0.541,0.478,0.621	0.668,0.602,0.634,0.686,0.706,0.681,0.674,0.627,0.708	-0.066
24302	ENSG00000154429	CCSAP	chr1	-	229326737	229327006	229342098	229342513	229321014	229325411	229342911	229343047	24302	179,134,40,359,283,101,67,343,305,33,28	793,351,147,836,818,234,634,975,934,871,730	380,270,156,150,198,261,274,211,42	814,531,643,414,671,707,863,486,117	515	369	2.52550383939e-08	3.17965885348e-06	0.139,0.215,0.163,0.235,0.199,0.236,0.07,0.201,0.19,0.026,0.027	0.251,0.267,0.148,0.206,0.175,0.209,0.185,0.237,0.205	-0.055
24327	ENSG00000143549	TPM3	chr1	-	154170648	154170711	154172028	154172104	154170399	154170469	154172907	154172978	24327	53,54,70,81,39,46,113,71,57,76,110	303,98,78,270,371,121,387,568,505,598,576	79,79,97,80,128,85,118,52,109	280,240,386,172,198,210,285,185,55	176	163	0.000411854820295	0.00803195080065	0.139,0.338,0.454,0.217,0.089,0.26,0.213,0.104,0.095,0.105,0.15	0.207,0.234,0.189,0.301,0.374,0.273,0.277,0.207,0.647	-0.104
24328	ENSG00000143549	TPM3	chr1	-	154171412	154171488	154172028	154172104	154170648	154170711	154172907	154172978	24328	137,83,165,189,76,97,264,151,159,194,250	1483,360,252,1208,1703,376,1521,2452,1685,2002,2025	185,140,245,227,269,150,306,108,315	1244,719,1452,697,1136,1204,1265,795,166	176	176	0.00278908441857	0.0341769294879	0.085,0.187,0.396,0.135,0.043,0.205,0.148,0.058,0.086,0.088,0.11	0.129,0.163,0.144,0.246,0.191,0.111,0.195,0.12,0.655	-0.077
24360	ENSG00000163827	LRRC2	chr3	-	46539044	46539201	46545045	46545253	46532772	46532909	46551466	46551610	24360	70,31,51,118,124,10,69,100,69,90,57	19,11,10,23,33,2,12,35,16,6,5	96,63,97,46,92,70,119,42,8	6,13,7,12,8,9,10,1,0	308	257	4.51083847401e-05	0.00141633710717	0.755,0.702,0.81,0.811,0.758,0.807,0.828,0.704,0.783,0.926,0.905	0.93,0.802,0.92,0.762,0.906,0.866,0.909,0.972,1.0	-0.097
24367	ENSG00000076242	MLH1	chr3	+	37000954	37001053	37004400	37004474	36996618	36996709	37006990	37007063	24367	9,28,2,24,20,9,6,36,29,29,31	74,76,27,87,75,23,63,126,97,78,87	12,15,7,0,20,10,9,10,9	78,41,72,78,74,66,80,65,33	199	174	0.000768869266263	0.0127568722446	0.096,0.244,0.061,0.194,0.189,0.255,0.077,0.2,0.207,0.245,0.238	0.119,0.242,0.078,0.0,0.191,0.117,0.09,0.119,0.193	0.055
24382	ENSG00000241489	NA	chrX	-	149496345	149496516	149498106	149498307	149490313	149490440	149500948	149501037	24382	6411,4465,4430,9313,10022,4048,3603,8096,7998,5295,5155	2319,2150,2167,3849,3545,2291,730,3228,3302,1749,987	6662,6747,4601,4618,4809,5857,6521,4079,1729	2065,2592,1330,749,647,1713,1921,1190,760	301	271	0.000896223474404	0.0143061551999	0.713,0.652,0.648,0.685,0.718,0.614,0.816,0.693,0.686,0.732,0.825	0.744,0.701,0.757,0.847,0.87,0.755,0.753,0.755,0.672	-0.054
24406	ENSG00000131374	TBC1D5	chr3	-	17508473	17508605	17623848	17623913	17406417	17406526	17662989	17663110	24406	4,0,0,1,0,0,3,0,0,4,2	59,23,30,61,75,19,37,103,72,98,67	2,0,2,0,8,0,0,2,8	77,18,73,25,27,62,35,55,27	165	232	0.00192621354705	0.0258842350773	0.087,0.0,0.0,0.023,0.0,0.0,0.102,0.0,0.0,0.054,0.04	0.035,0.0,0.037,0.0,0.294,0.0,0.0,0.049,0.294	-0.051
24426	ENSG00000114650	SCAP	chr3	-	47428512	47428670	47435007	47435137	47427446	47427667	47442871	47443091	24426	115,99,87,211,189,128,60,75,224,102,71	71,117,99,201,151,113,30,111,159,58,43	226,254,149,220,151,173,210,125,143	125,132,86,49,54,77,89,67,26	230	258	8.45898529001e-09	1.24862401258e-06	0.645,0.487,0.496,0.541,0.584,0.56,0.692,0.431,0.612,0.664,0.649	0.67,0.683,0.66,0.834,0.758,0.716,0.726,0.677,0.861	-0.153
24456	ENSG00000079819	EPB41L2	chr6	-	130867458	130867581	130880143	130880206	130863637	130863718	130885095	130885268	24456	3,9,7,34,0,8,11,2,4,5,0	34,39,25,67,19,11,22,48,56,28,46	6,6,24,12,12,24,1,14,10	23,26,36,13,15,24,40,13,0	163	223	0.00030882736435	0.00641222475826	0.108,0.24,0.277,0.41,0.0,0.499,0.406,0.054,0.089,0.196,0.0	0.263,0.24,0.477,0.558,0.523,0.578,0.033,0.596,1.0	-0.267
24457	ENSG00000079819	EPB41L2	chr6	-	130867458	130867581	130869811	130870126	130865535	130865634	130885095	130885268	24457	382,251,160,376,383,201,370,534,400,359,305	190,143,86,270,202,115,117,233,235,129,133	472,427,873,205,527,485,858,399,123	258,181,228,78,129,131,203,134,12	415	223	2.93541520773e-05	0.0010017288756	0.519,0.485,0.5,0.428,0.505,0.484,0.63,0.552,0.478,0.599,0.552	0.496,0.559,0.673,0.585,0.687,0.665,0.694,0.615,0.846	-0.126
24460	ENSG00000079819	EPB41L2	chr6	-	130869562	130870126	130878103	130878250	130867458	130867581	130880143	130880206	24460	36,12,13,76,47,3,30,59,26,59,62	578,389,239,702,531,293,580,840,561,526,541	54,18,52,10,33,35,44,27,5	810,614,1226,333,781,708,1190,557,189	247	664	1.87353866633e-05	0.000708688764448	0.143,0.077,0.128,0.225,0.192,0.027,0.122,0.159,0.111,0.232,0.236	0.152,0.073,0.102,0.075,0.102,0.117,0.09,0.115,0.066	0.051
24462	ENSG00000079819	EPB41L2	chr6	-	130869562	130870126	130878103	130878250	130867458	130867581	130880453	130880489	24462	141,52,13,203,160,10,145,230,120,159,200	578,388,239,702,531,293,580,842,561,526,541	159,75,166,41,116,93,137,65,0	810,614,1226,333,781,708,1190,557,189	247	664	0.00221606890639	0.0288335936128	0.396,0.265,0.128,0.437,0.448,0.084,0.402,0.423,0.365,0.448,0.498	0.345,0.247,0.267,0.249,0.285,0.261,0.236,0.239,0.0	0.117
24470	ENSG00000079819	EPB41L2	chr6	-	130870327	130870381	130880143	130880206	130869562	130870126	130885095	130885268	24470	3,10,7,34,0,8,11,2,4,5,0	17,26,9,28,28,10,18,37,13,21,15	6,6,24,12,12,24,1,12,10	18,7,11,6,0,15,39,5,8	163	154	0.000259914673464	0.00558631671402	0.143,0.267,0.424,0.534,0.0,0.43,0.366,0.049,0.225,0.184,0.0	0.24,0.447,0.673,0.654,1.0,0.602,0.024,0.694,0.541	-0.303
24474	ENSG00000079819	EPB41L2	chr6	-	130872370	130872538	130876673	130876775	130870327	130870381	130878103	130878250	24474	0,0,1,7,5,4,0,2,9,4,0	81,48,10,129,107,25,22,106,87,45,43	0,1,10,4,8,3,9,11,6	85,48,78,19,62,52,84,61,41	202	268	0.000406060367467	0.00795347180302	0.0,0.0,0.117,0.067,0.058,0.175,0.0,0.024,0.121,0.105,0.0	0.0,0.027,0.145,0.218,0.146,0.071,0.124,0.193,0.163	-0.06
24575	ENSG00000126214	KLC1	chr14	+	103684985	103685036	103687080	103687211	103679383	103679518	103700654	103700727	24575	188,73,11,216,297,57,121,370,401,200,123	36,24,15,27,39,59,11,47,27,19,13	257,169,186,60,83,98,254,80,5	55,54,18,91,52,58,66,36,40	151	231	0.000334464659009	0.00683851313935	0.889,0.823,0.529,0.924,0.921,0.596,0.944,0.923,0.958,0.942,0.935	0.877,0.827,0.941,0.502,0.709,0.721,0.855,0.773,0.161	0.146
24577	ENSG00000126214	KLC1	chr14	+	103684985	103685036	103687080	103687211	103679383	103679545	103700654	103700727	24577	17,9,8,25,43,14,18,54,60,55,31	30,26,16,31,34,44,17,40,27,21,11	23,23,13,2,12,27,8,8,5	53,45,20,87,50,54,49,31,46	151	231	1.08773041685e-07	1.0542365293e-05	0.464,0.346,0.433,0.552,0.659,0.327,0.618,0.674,0.773,0.8,0.812	0.399,0.439,0.499,0.034,0.269,0.433,0.2,0.283,0.143	0.287
24579	ENSG00000126214	KLC1	chr14	+	103687080	103687211	103692358	103692425	103679383	103679518	103700654	103700727	24579	36,24,15,27,39,59,11,47,27,19,13	0,4,0,0,0,7,3,2,6,0,1	55,54,18,91,52,58,66,36,40	2,1,0,0,0,0,0,4,0	231	167	0.000143885264547	0.00353302976542	1.0,0.813,1.0,1.0,1.0,0.859,0.726,0.944,0.765,1.0,0.904	0.952,0.975,1.0,1.0,1.0,1.0,1.0,0.867,1.0	-0.067
24585	ENSG00000154710	RABGEF1	chr7	+	66775226	66775393	66783674	66783841	66740732	66740792	66795510	66795592	24585	46,51,30,69,72,33,21,63,80,65,58	319,163,101,358,271,94,265,302,234,321,286	57,31,44,39,19,57,54,34,5	240,184,286,255,275,250,235,199,153	267	267	0.00209364411296	0.0277324163988	0.126,0.238,0.229,0.162,0.21,0.26,0.073,0.173,0.255,0.168,0.169	0.192,0.144,0.133,0.133,0.065,0.186,0.187,0.146,0.032	0.052
24598	ENSG00000149761	NUDT22	chr11	+	64226634	64227132	64227567	64227666	64226273	64226427	64229246	64229344	24598	15,33,10,126,61,48,28,63,63,4,2	7,8,17,19,17,10,4,16,17,6,2	57,98,3,12,49,16,37,21,3	2,9,2,0,0,1,8,4,0	598	199	2.33331734779e-05	0.00084051785078	0.416,0.579,0.164,0.688,0.544,0.615,0.7,0.567,0.552,0.182,0.25	0.905,0.784,0.333,1.0,1.0,0.842,0.606,0.636,1.0	-0.312
24599	ENSG00000149761	NUDT22	chr11	+	64227567	64227666	64229246	64229344	64226634	64227132	64229477	64229571	24599	2,1,7,12,16,5,2,9,30,3,0	6,14,29,72,29,18,8,42,41,10,7	0,6,3,0,0,0,5,0,0	43,32,34,6,15,21,16,6,2	199	198	6.05333337123e-07	4.26234402417e-05	0.249,0.066,0.194,0.142,0.354,0.217,0.199,0.176,0.421,0.23,0.0	0.0,0.157,0.081,0.0,0.0,0.0,0.237,0.0,0.0	0.152
24616	ENSG00000005339	CREBBP	chr16	-	3782683	3782926	3791980	3792094	3781203	3781306	3793385	3793626	24616	78,86,67,100,110,93,83,128,122,106,93	262,216,119,334,284,161,154,162,278,203,253	108,103,65,185,140,139,134,73,57	408,378,299,424,415,428,502,305,175	214	343	1.27931922388e-05	0.00050942689839	0.323,0.39,0.474,0.324,0.383,0.481,0.463,0.559,0.413,0.456,0.371	0.298,0.304,0.258,0.412,0.351,0.342,0.3,0.277,0.343	0.101
24621	ENSG00000142188	TMEM50B	chr21	-	33460412	33460505	33465341	33465409	33455726	33455784	33467009	33467122	24621	51,44,74,48,79,18,89,143,112,173,87	266,101,169,250,201,99,338,292,302,239,236	86,73,156,108,29,73,145,45,116	388,283,462,493,475,228,563,161,368	168	193	0.00151775541334	0.0215937071172	0.181,0.334,0.335,0.181,0.311,0.173,0.232,0.36,0.299,0.454,0.298	0.203,0.229,0.279,0.201,0.066,0.269,0.228,0.243,0.266	0.067
24628	ENSG00000089041	P2RX7	chr12	+	121160901	121160974	121162270	121162520	121156078	121156147	121165356	121165437	24628	21,58,39,83,41,49,55,94,64,54,30	117,182,154,171,82,180,184,50,139,81,98	88,32,43,105,71,88,110,35,17	241,187,134,615,470,260,400,145,78	173	350	0.00112618957272	0.0171458523923	0.266,0.392,0.339,0.495,0.503,0.355,0.377,0.792,0.482,0.574,0.382	0.425,0.257,0.394,0.257,0.234,0.406,0.357,0.328,0.306	0.121
24629	ENSG00000089041	P2RX7	chr12	+	121160901	121160974	121162423	121162520	121156078	121156147	121165356	121165437	24629	21,58,39,83,41,49,55,94,64,54,30	116,187,160,163,72,175,175,40,120,78,89	88,32,43,105,71,88,110,35,17	214,173,142,611,468,256,400,142,72	173	197	0.000632502071311	0.0109987699388	0.171,0.261,0.217,0.367,0.393,0.242,0.264,0.728,0.378,0.441,0.277	0.319,0.174,0.256,0.164,0.147,0.281,0.238,0.219,0.212	0.117
24638	ENSG00000104412	EMC2	chr8	+	108476781	108476892	108479005	108479110	108470061	108470121	108486511	108486636	24638	75,21,27,35,28,10,61,82,44,68,56	132,62,75,197,138,86,184,229,157,195,220	49,30,66,35,60,48,31,31,37	147,56,149,68,70,125,120,57,80	211	205	0.000595453993696	0.0105110930406	0.356,0.248,0.259,0.147,0.165,0.102,0.244,0.258,0.214,0.253,0.198	0.245,0.342,0.301,0.333,0.454,0.272,0.201,0.346,0.31	-0.089
24641	ENSG00000197302	KRBOX5	chr16	+	31722625	31722752	31733566	31733627	31713296	31713435	31753765	31753900	24641	82,11,13,43,86,22,24,104,88,49,38	12,3,2,10,13,3,13,15,11,17,20	64,43,22,12,9,110,72,23,16	8,5,13,0,0,9,4,1,3	227	161	0.00415527444247	0.0464707835547	0.829,0.722,0.822,0.753,0.824,0.839,0.567,0.831,0.85,0.672,0.574	0.85,0.859,0.546,1.0,1.0,0.897,0.927,0.942,0.791	-0.115
24642	ENSG00000197302	KRBOX5	chr16	+	31723257	31723353	31733566	31733627	31713296	31713435	31753765	31753900	24642	25,17,14,20,29,6,46,53,46,54,41	12,3,2,10,13,3,13,15,11,17,20	30,26,37,13,20,26,16,19,44	8,5,13,0,0,9,4,1,3	196	161	0.00195473083747	0.0261485973071	0.631,0.823,0.852,0.622,0.647,0.622,0.744,0.744,0.775,0.723,0.627	0.755,0.81,0.7,1.0,1.0,0.704,0.767,0.94,0.923	-0.134
24667	ENSG00000119661	DNAL1	chr14	+	73658846	73658956	73661986	73662042	73654846	73654885	73671541	73671597	24667	77,31,22,56,66,31,47,82,77,124,77	94,35,30,75,122,22,137,118,138,153,201	45,26,44,32,20,44,32,19,18	98,103,98,24,105,79,104,37,66	210	156	0.00315048995059	0.0374135345676	0.378,0.397,0.353,0.357,0.287,0.511,0.203,0.34,0.293,0.376,0.222	0.254,0.158,0.25,0.498,0.124,0.293,0.186,0.276,0.168	0.093
24688	ENSG00000011426	ANLN	chr7	+	36407733	36407956	36410513	36410704	36406532	36406570	36415757	36415885	24688	275,228,350,355,108,336,510,210,245,503,390	389,458,533,501,170,505,756,311,416,444,441	262,121,248,175,139,368,473,244,50	534,302,410,513,246,555,652,311,151	323	291	0.00243316494883	0.030876189993	0.389,0.31,0.372,0.39,0.364,0.375,0.378,0.378,0.347,0.505,0.443	0.307,0.265,0.353,0.235,0.337,0.374,0.395,0.414,0.23	0.063
24694	ENSG00000184014	DENND5A	chr11	-	9152357	9152442	9160712	9160865	9150679	9150764	9165835	9165967	24694	253,238,224,467,343,327,232,398,348,292,231	41,59,48,110,92,138,64,80,114,90,80	374,257,311,378,357,334,453,265,161	102,66,79,55,58,108,53,44,6	253	185	0.000724404327234	0.0121684766126	0.819,0.747,0.773,0.756,0.732,0.634,0.726,0.784,0.691,0.703,0.679	0.728,0.74,0.742,0.834,0.818,0.693,0.862,0.815,0.952	-0.067
24760	ENSG00000084676	NCOA1	chr2	+	24693251	24693347	24697657	24697798	24691480	24691660	24705085	24705233	24760	158,122,43,230,231,84,125,265,242,311,195	243,139,87,304,257,102,159,300,393,280,237	237,136,190,102,115,134,167,100,53	348,317,232,171,226,219,284,154,82	196	241	0.00122901117036	0.0182461982078	0.444,0.519,0.378,0.482,0.525,0.503,0.492,0.521,0.431,0.577,0.503	0.456,0.345,0.502,0.423,0.385,0.429,0.42,0.444,0.443	0.061
24769	ENSG00000137770	CTDSPL2	chr15	+	44458990	44459200	44484223	44484362	44427628	44427772	44486550	44486700	24769	258,145,131,317,269,121,401,431,276,490,457	56,41,31,77,73,31,59,119,104,75,82	351,153,490,183,381,275,346,238,100	67,47,63,21,23,52,58,36,18	310	239	7.75812998017e-05	0.00214719623287	0.78,0.732,0.765,0.76,0.74,0.751,0.84,0.736,0.672,0.834,0.811	0.802,0.715,0.857,0.87,0.927,0.803,0.821,0.836,0.811	-0.061
24773	ENSG00000072682	P4HA2	chr5	-	132198205	132198271	132198320	132198380	132195411	132195480	132198878	132198932	24773	82,25,10,95,57,10,73,109,70,83,61	7,4,9,32,14,2,18,12,10,10,9	121,63,53,84,65,119,102,59,166	1,16,10,2,1,6,1,7,39	160	166	0.000265032480122	0.00567257851621	0.924,0.866,0.535,0.755,0.809,0.838,0.808,0.904,0.879,0.896,0.875	0.992,0.803,0.846,0.978,0.985,0.954,0.991,0.897,0.815	-0.092
