groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	Con1	Con2	log2fold_Con2_Con1	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.SRR12582120_Aligned.sortedByCoord.out	countData.SRR12582121_Aligned.sortedByCoord.out	countData.SRR12582122_Aligned.sortedByCoord.out	countData.SRR12582123_Aligned.sortedByCoord.out	countData.SRR12582124_Aligned.sortedByCoord.out	countData.SRR12582125_Aligned.sortedByCoord.out	countData.SRR12582126_Aligned.sortedByCoord.out	countData.SRR12582127_Aligned.sortedByCoord.out	countData.SRR12582128_Aligned.sortedByCoord.out	countData.SRR12582129_Aligned.sortedByCoord.out	countData.SRR12582130_Aligned.sortedByCoord.out	countData.SRR12582131_Aligned.sortedByCoord.out	countData.SRR12582132_Aligned.sortedByCoord.out	countData.SRR12582133_Aligned.sortedByCoord.out	countData.SRR12582134_Aligned.sortedByCoord.out	countData.SRR12582135_Aligned.sortedByCoord.out	countData.SRR12582136_Aligned.sortedByCoord.out	countData.SRR12582137_Aligned.sortedByCoord.out	countData.SRR12582138_Aligned.sortedByCoord.out	countData.SRR12582139_Aligned.sortedByCoord.out	countData.SRR12582140_Aligned.sortedByCoord.out	countData.SRR12582145_Aligned.sortedByCoord.out	countData.SRR12582146_Aligned.sortedByCoord.out	countData.SRR12582147_Aligned.sortedByCoord.out	countData.SRR12582148_Aligned.sortedByCoord.out	countData.SRR12582149_Aligned.sortedByCoord.out	countData.SRR12582150_Aligned.sortedByCoord.out	countData.SRR12582151_Aligned.sortedByCoord.out	countData.SRR12582152_Aligned.sortedByCoord.out
ENSG00000234719	E019	198.141815079051	0.0069547025547825	19.289640272993	1.12314094994189e-05	0.00601726331258686	2.2847917444174	2.35020234799667	0.218341413095173	16	11942115	11943566	1452	-	218	181	178	222	206	212	146	139	208	278	373	178	185	170	153	187	235	161	222	152	89	233	215	248	245	389	176	185	188
ENSG00000235437	E001	54.82123174714	0.0154713390342328	13.889451474334	0.000193883584022133	0.032985976083842	1.71055811312316	1.84155580452614	0.44260643960209	X	63222993	63223891	899	-	64	45	58	84	61	33	36	35	74	51	41	48	52	42	37	58	68	49	74	80	15	88	59	88	80	95	64	69	27
ENSG00000236283	E020	6.39523170590893	0.0377995795023236	16.1713164662831	5.78636986170065e-05	0.0165054563234643	0.772669249872718	1.05086685204448	1.05646303840448	2	164950064	164950133	70	+	6	2	2	9	2	7	3	6	4	5	1	7	5	5	4	3	5	6	15	4	3	11	9	17	16	6	8	9	12
ENSG00000236671	E022	28.9545591901718	0.0175098393366831	14.1935262591041	0.000164936990895201	0.0304691453268282	1.40056777338667	1.54526556663597	0.49750343972303	10	52291424	52293914	2491	-	24	27	11	35	28	29	30	32	26	26	25	44	32	30	34	32	29	35	43	39	22	24	25	33	39	38	34	33	8
ENSG00000236790	E041	10.5049780992848	0.0139861796644659	15.9354965046509	6.5538018847637e-05	0.0177632273456517	1.125328292084	0.898591871938031	-0.835624627764215	2	8105745	8106056	312	-	11	17	12	10	19	10	17	17	19	16	4	15	7	8	7	7	13	6	9	17	4	9	3	10	14	11	9	4	3
ENSG00000236790	E059	46.2609954298957	0.00886574140355084	15.507117579906	8.21951751726957e-05	0.0202620642203847	1.72568988036375	1.59113625840118	-0.457055344755006	2	8240447	8242851	2405	-	52	58	43	21	88	36	62	47	57	73	56	64	27	38	39	27	49	31	44	81	28	40	56	53	58	55	39	19	28
ENSG00000236790	E187	11.1465558497973	0.043490334156474	21.3534555734692	3.81931714223685e-06	0.0031335063996345	0.978953460814058	1.2825571527163	1.09123062499433	2	8518780	8520309	1530	-	13	8	6	11	14	5	5	7	14	7	11	18	1	3	2	7	2	12	4	21	1	24	14	15	24	37	22	13	16
ENSG00000236939	E007	3.30296823059226	0.0978870343341071	15.7626282340626	7.18070041880326e-05	0.0186762404866417	0.50846421826151	0.850083768533954	1.4507767686998	8	103141555	103141615	61	-	1	5	1	8	2	3	2	0	5	5	9	1	4	3	2	1	3	3	3	3	2	6	7	3	5	9	2	3	3
ENSG00000237031	E020	14.0627063306923	0.033859834586695	17.6998481666095	2.58647246126631e-05	0.0103091556711894	1.19985267001534	0.909221544169777	-1.06115489295276	2	80618705	80618777	73	-	29	16	10	20	7	27	9	12	22	19	30	4	7	25	14	19	12	23	40	32	19	9	4	6	6	7	9	7	1
ENSG00000237126	E016	4.51871545465856	0.0337037973418555	14.7890233988329	0.00012023331771491	0.0254723214169434	0.808396859808733	0.534199435347372	-1.16586269612647	2	232584792	232585117	326	-	5	5	8	6	3	2	9	2	8	6	7	3	7	4	4	9	3	6	5	16	2	2	2	0	5	4	1	3	3
ENSG00000237505	E044	8.69227125602165	0.00891278617684495	13.0620388341957	0.000301341235389932	0.0411522513699954	0.969689239172901	0.720413804879351	-0.969093462313965	1	87936789	87937338	550	-	9	11	1	14	7	8	3	7	10	12	4	7	12	17	6	7	11	4	16	16	48	5	4	4	4	4	4	2	1
ENSG00000237505	E051	3.59462434010941	0.0189355817672982	17.4562816296089	2.93991217090402e-05	0.0111162949993904	0.523071696426728	0.866665904306135	1.44490409504599	1	87976461	87976576	116	-	1	3	1	2	1	2	1	3	6	4	1	0	2	3	4	5	2	1	3	11	10	3	4	8	3	6	7	8	2
ENSG00000237903	E001	6.32389209862948	0.0297954277417155	14.6747864885165	0.000127743706408244	0.0264310062373972	0.865816981098579	0.749446101094982	-0.458227858228485	X	119422917	119423316	400	+	8	10	4	8	9	7	9	4	11	7	9	9	15	7	7	6	2	9	13	8	0	7	5	3	3	8	1	3	3
ENSG00000238035	E003	17.4468178794016	0.0351080909813073	17.9650228518224	2.25001562340351e-05	0.009524154778165	1.30142851161373	1.06716270099074	-0.833499032541048	5	181315837	181315953	117	+	22	17	6	56	19	10	15	13	14	22	57	17	28	27	22	19	13	33	36	15	12	8	7	5	11	20	3	5	20
ENSG00000238083	E003	589.411544733376	0.0159718722175006	17.1985728740556	3.36689189994012e-05	0.0120444606143767	2.72961013656217	2.87545370450188	0.485250053957795	17	46512713	46515321	2609	+	477	727	412	609	877	1071	479	411	367	357	660	480	456	525	394	617	500	567	475	459	281	586	1543	456	1031	808	801	242	683
ENSG00000238083	E024	288.611701915174	0.0285542914316083	15.7687540923823	7.15748671909686e-05	0.0186615438699515	2.5047950034258	2.36289090047822	-0.473145460997433	17	46550520	46552155	1636	+	396	225	236	350	270	471	404	287	273	167	371	355	271	334	353	468	330	369	281	278	146	218	363	284	309	215	232	137	142
ENSG00000241684	E053	7.29487513399424	0.0204714290346523	18.9834263850984	1.31858830802602e-05	0.00676789336563703	0.915047776746627	0.543060648302361	-1.5354234790486	3	64972173	64972296	124	+	10	11	3	9	7	10	12	4	6	11	6	15	4	16	11	5	26	6	9	15	8	4	1	1	2	4	0	3	1
ENSG00000241852	E002	3.11866521825106	0.0608870730669503	20.5572092233987	5.78754195959011e-06	0.0040722256742357	0.667520971035353	0.235536281352126	-2.34205333087076	8	22599601	22599760	160	+	2	3	1	11	4	3	4	7	6	3	19	1	6	1	1	4	2	3	5	10	1	0	0	3	0	0	0	1	1
ENSG00000241973	E093	60.5874630996879	0.0345782530559609	16.0826030733622	6.06385428821338e-05	0.0169766349046815	1.85288027315082	1.65114268036251	-0.682348627573885	22	20858570	20858811	242	-	82	72	99	50	55	58	64	59	40	92	111	65	64	40	42	76	47	74	111	121	43	45	29	22	48	82	37	32	80
ENSG00000242125	E004	125.584511059294	0.0154588290449349	13.3210833360131	0.000262438509596718	0.0382291445207112	2.09226244234912	2.00944119285006	-0.277599304801031	1	28508906	28509633	728	+	101	100	148	250	125	172	93	97	136	135	175	89	196	162	129	139	169	116	233	301	135	133	100	92	78	107	67	71	66
ENSG00000242588	E051	291.677805240469	0.00803680273346933	21.9986951720128	2.72835887421111e-06	0.00250977126518502	2.48712026125126	2.41230496362273	-0.24941769553441	7	128640133	128641379	1247	+	299	363	246	567	310	502	298	217	265	350	335	249	364	342	227	270	323	235	505	398	191	249	226	216	210	454	160	200	368
ENSG00000242686	E011	25.5935036255108	0.02503720935343	16.8833661469974	3.97483878458625e-05	0.0132179251620201	1.454172829932	1.30738366114568	-0.508909743480641	4	655478	656213	736	-	17	21	36	43	45	47	26	10	21	26	67	16	28	17	32	41	34	38	34	18	3	5	12	9	22	34	11	4	55
ENSG00000242798	E001	7.38105717902657	0.015727495017254	19.9444718795954	7.97241305527484e-06	0.00489721451226783	0.870960441002685	1.0456929315095	0.652924139583481	7	100115335	100115468	134	-	2	7	12	8	6	5	6	5	5	7	9	6	8	4	2	5	12	6	8	3	3	10	9	8	16	26	5	8	10
ENSG00000242798	E002	7.01209958151464	0.0157884914362275	19.9349877958163	8.01205810289838e-06	0.00489721451226783	0.975717864943935	0.766753668850523	-0.803640970889806	7	100123150	100123338	189	-	4	13	14	14	8	7	9	5	3	12	8	7	10	6	6	8	7	8	7	12	2	5	5	5	5	13	4	0	7
ENSG00000243156	E024	25.7484850234285	0.0341629798988436	16.4932165746905	4.88244430912899e-05	0.0148880296211581	1.36280447339554	1.57475652763592	0.729129281872591	22	17834328	17834549	222	-	20	15	18	18	32	24	16	11	24	38	29	20	23	33	19	21	18	18	22	10	8	43	36	31	51	80	28	42	22
ENSG00000243156	E026	84.4628540915533	0.0328757329623912	18.7807251290717	1.46641678209026e-05	0.00725317402571004	1.88199808165673	2.06715025067325	0.621705206350796	22	17839951	17841674	1724	-	53	69	55	110	93	60	39	40	65	146	102	73	66	76	69	60	81	76	99	38	31	143	137	94	136	218	97	123	100
ENSG00000243646	E005	10.5257205722018	0.0578813210228455	19.2878349814971	1.12420340204006e-05	0.00601726331258686	1.10039536765563	0.768023154184422	-1.25468333118546	21	33266413	33266514	102	+	11	20	10	22	10	4	10	12	7	21	22	4	11	15	13	18	16	11	14	29	11	4	2	4	7	3	3	4	8
ENSG00000243649	E030	12.2658844015024	0.0197352862344114	24.3745180909984	7.93108616574876e-07	0.0010666457548218	1.01306693647899	1.27215112388748	0.928687887348856	6	31951605	31951874	270	+	8	9	10	26	16	13	11	3	9	16	24	5	20	14	6	8	13	11	9	10	12	11	15	15	14	20	12	5	26
ENSG00000243715	E008	11.7585332682568	0.00861070560372056	13.4336822510535	0.000247146526098502	0.0370148853364734	1.13741762653456	0.947308441938593	-0.69519415956147	3	54901159	54901255	97	-	10	11	13	12	16	23	14	20	12	13	20	10	13	14	14	10	12	15	16	8	7	11	9	7	8	9	9	9	2
ENSG00000243716	E023	173.952183438822	0.0111392280753248	12.7497895755273	0.000356049217459402	0.0450613260069094	2.25847003653206	2.19666364866649	-0.20654045428604	16	22513922	22514137	216	+	217	209	160	246	183	197	125	89	230	280	346	167	202	202	115	202	186	145	265	148	120	205	129	153	152	191	137	154	131
ENSG00000243716	E029	56.7335593796566	0.085146537636367	13.7853738119841	0.000204925413204406	0.0336779630515904	1.81053692868372	1.59578059647746	-0.727978314452328	16	22519329	22519414	86	+	79	81	70	53	74	71	60	54	87	97	146	45	85	93	36	60	76	18	40	35	18	65	13	21	54	99	10	11	47
ENSG00000243716	E030	19.5544598325193	0.0508433164628625	26.2537938920601	2.99366131814748e-07	0.000562738594563388	1.37586724419489	1.0705151818806	-1.08050304027618	16	22520877	22520896	20	+	31	21	20	22	29	17	13	11	19	33	26	38	28	13	19	27	35	26	47	24	12	10	6	4	20	17	3	10	16
ENSG00000244038	E001	94.7820001942513	0.0169144323770963	45.7847712601699	1.31985629341001e-11	2.15738633350441e-07	1.99972664056788	1.80217287242945	-0.664683027895383	1	20652194	20652528	335	-	120	102	93	187	48	106	97	76	98	124	173	83	111	122	80	70	106	111	214	357	111	96	31	53	44	65	42	58	58
ENSG00000244198	E052	5.43298860802541	0.0589815200939206	13.3447073356865	0.000259152999782301	0.0380598683664749	0.831425310106521	0.461253785035265	-1.61163783873058	7	144215475	144215858	384	+	5	5	5	6	5	1	22	4	1	11	24	6	7	3	5	2	22	1	12	4	2	1	0	1	2	6	1	2	0
ENSG00000244300	E025	8.21183710734731	0.0266756053990082	13.6544201865482	0.000219723463833825	0.0348690799107102	0.884909649928137	1.08609079074218	0.746329949875913	3	128501609	128502348	740	+	7	8	4	11	13	14	8	6	10	7	7	6	11	11	5	5	5	7	18	7	3	13	14	7	12	16	9	3	5
ENSG00000244479	E049	5.53628012102029	0.0425409005905519	13.1801802694722	0.000282925538647885	0.0397060772269184	0.824058294002216	0.472526992548193	-1.52603848531423	7	144335133	144335516	384	-	5	5	5	6	5	1	23	4	1	12	24	6	8	3	5	2	22	1	12	4	2	1	0	1	2	6	1	2	0
ENSG00000245025	E001	3.20414141747791	0.0158229137710436	18.7436735930808	1.49518556633666e-05	0.0072703996921642	0.735077424786971	0.389632165348519	-1.6097689241578	8	22984596	22984918	323	-	3	7	3	5	7	4	7	2	2	7	6	1	3	2	4	3	3	5	6	2	2	6	0	1	0	4	2	1	0
ENSG00000245526	E036	145.744097193105	0.0278726897051244	13.9922277675138	0.000183567875371868	0.0319990882209962	2.17865527190431	2.03872265494018	-0.468509930945642	5	88537248	88539364	2117	-	148	142	31	399	99	155	78	103	193	110	81	135	116	234	155	116	129	275	316	599	296	158	127	117	79	118	95	91	16
ENSG00000245532	E022	446.820576534316	0.0337110221729625	28.8796085248538	7.7019492392418e-08	0.000199586621913928	2.52298936776214	2.70675873762564	0.611965225877176	11	65424279	65424623	345	+	376	299	402	1113	744	477	621	279	171	606	1173	292	706	366	292	293	821	275	704	856	334	233	443	194	287	511	220	128	709
ENSG00000247077	E011	18.3335040136987	0.0519827808523688	17.0383267568609	3.66328776439954e-05	0.012615140279205	1.19827998238373	1.4332431663101	0.820734668430879	12	132718762	132719166	405	+	8	24	23	21	12	14	18	20	7	26	20	8	17	12	17	13	14	19	28	20	8	21	26	15	30	32	16	23	34
ENSG00000247077	E015	203.10572624003	0.0171423404038861	23.3299657368693	1.36457421924539e-06	0.00157588298679408	2.32896553351515	2.21195502159075	-0.390803438203128	12	132721315	132722734	1420	+	269	206	178	324	144	166	171	146	225	283	242	214	276	186	131	193	200	280	504	658	218	185	95	157	174	242	84	119	185
ENSG00000247596	E014	12.2430908142229	0.0209193253890326	22.9318219813724	1.67849990896611e-06	0.00181974225079558	1.05915781996296	1.27952963711894	0.785932605745824	3	52230071	52230869	799	-	13	13	13	9	12	5	7	4	6	14	20	3	8	9	5	10	6	13	21	22	10	25	10	20	17	35	9	24	16
ENSG00000247708	E036	99.1941564577169	0.00414637342988918	15.4305111284033	8.55950807338535e-05	0.0209095834299126	1.97909087714212	2.0640792184267	0.285041782872167	4	4550512	4552475	1964	+	87	97	82	146	121	82	78	63	118	126	122	73	107	114	81	87	102	99	149	89	32	108	116	102	138	197	94	88	115
ENSG00000247765	E001	116.590707572453	0.0700495768941682	15.05675123316	0.000104326423772582	0.023483723269817	1.98345609201325	2.10002642397334	0.390798990811342	15	21298233	21300143	1911	-	204	39	40	126	137	134	99	83	129	190	164	134	190	158	162	92	293	71	102	132	58	53	68	129	124	105	103	104	69
ENSG00000247765	E002	14.1633892849816	0.0720710069712333	14.8644625599003	0.000115518908512996	0.0248094798531128	1.15270332351427	0.918503881150576	-0.858221456510891	15	21324988	21325241	254	-	46	9	3	14	15	11	13	13	19	17	43	31	15	14	13	8	49	11	12	24	5	2	0	11	8	3	1	6	13
ENSG00000248994	E068	3.41261729021483	0.0466579618194403	16.74106861073	4.28434672653979e-05	0.0139091847440494	0.757420094016745	0.38808683214008	-1.70889378887597	5	1992420	1992524	105	+	5	11	2	5	3	3	5	2	5	15	4	2	5	2	4	4	1	3	3	1	3	1	1	1	4	4	0	2	1
ENSG00000249330	E003	4.8558597162608	0.0484358412922077	13.2117541748849	0.000278198870061412	0.0394222447828652	0.636130098963331	0.901503973514539	1.06735558707517	4	46390885	46391008	124	+	11	3	3	5	3	3	4	6	4	5	3	1	6	6	6	1	5	5	16	12	8	5	4	6	3	9	5	4	1
ENSG00000249345	E059	3.97705723997859	0.0345804451676206	15.2245973224019	9.54520241518169e-05	0.0225115282664729	0.600861958871873	0.858765490337239	1.05814115303277	12	127142029	127142516	488	-	4	5	5	3	3	4	1	5	3	6	2	0	4	1	1	8	6	4	2	5	2	7	5	4	6	14	4	3	3
ENSG00000249592	E018	17.7882136223996	0.00799018743666411	16.2264610541161	5.62035691394051e-05	0.0163446589011741	1.21427672096866	1.38100889269238	0.583474720427653	4	777069	777316	248	-	12	14	30	27	13	15	12	4	10	27	15	12	17	15	13	11	20	23	19	28	17	19	26	12	24	32	13	19	37
ENSG00000250510	E007	14.5608535467297	0.0715704166091863	22.8111285837693	1.78727783462887e-06	0.00189892014456896	1.27117330859387	0.88532384182219	-1.4036265435376	12	6823764	6824008	245	+	15	14	24	14	11	11	19	6	10	35	33	18	7	2	5	23	24	20	38	59	24	10	1	2	4	19	1	4	13
ENSG00000250510	E018	268.284275734477	0.0077370746475812	21.8832348817062	2.8975435442247e-06	0.00260242693047443	2.44602593605445	2.3775729576632	-0.228281239938797	12	6827002	6827421	420	+	373	244	352	242	170	199	281	226	222	442	415	269	220	174	163	224	282	345	541	708	295	280	191	268	211	223	207	233	258
ENSG00000250643	E032	3.35056333433565	0.021677820252557	14.163202857963	0.000167616695799243	0.0307921322383411	0.554302435016403	0.828677178794558	1.15181418318445	3	130003421	130003556	136	-	0	4	0	5	0	2	1	5	4	3	7	2	3	4	1	1	4	2	6	4	0	5	4	9	6	11	6	6	0
ENSG00000250903	E116	3.45476590494927	0.0233661443095164	25.8494016681628	3.69119098503837e-07	0.000637017275026811	0.730112780212494	0.250329393546921	-2.48733955745225	6	2524998	2525976	979	+	3	5	6	9	3	8	0	3	6	2	5	2	8	8	2	5	5	2	11	7	4	2	0	2	1	0	1	0	0
ENSG00000250917	E001	3.38740103039286	0.0274330068794122	13.8997103228989	0.000192828185200956	0.0328849434654147	0.638026133300621	0.382154148640442	-1.24568952034976	20	34234840	34235030	191	-	2	6	4	5	1	2	3	3	3	5	5	3	1	10	4	3	2	4	9	10	11	0	1	1	1	4	0	1	1
ENSG00000251095	E079	10.0979690501186	0.105687396793746	14.1628015254186	0.00016765245435209	0.0307921322383411	1.13883442040066	0.798751216094046	-1.2706651734644	4	89741451	89741804	354	+	9	11	15	13	11	15	12	19	10	18	11	10	8	15	9	16	11	12	8	7	7	4	6	3	7	14	4	2	8
ENSG00000251600	E078	48.4823943369381	0.00391987097231191	22.9427887073246	1.66895121701045e-06	0.00181866897926257	1.64235735642293	1.79074302724991	0.502629191188369	4	143823731	143825106	1376	+	54	41	27	48	35	67	35	36	72	62	26	40	54	62	35	30	77	25	65	46	31	64	59	101	60	70	46	67	22
ENSG00000253230	E023	36.6614120345872	0.0834386688883274	17.0499899695773	3.64085673456738e-05	0.012615140279205	1.68920272145856	1.41330800038441	-0.943491511063883	8	9903167	9903387	221	-	65	38	70	23	23	23	32	32	34	63	93	30	48	16	24	52	40	60	41	26	17	41	7	11	34	86	10	9	55
ENSG00000253304	E002	38.5705001026371	0.082343893893051	16.2968682831005	5.41533766448729e-05	0.0160044693510417	1.69150970532957	1.50121850654322	-0.648704064523922	1	29119434	29121848	2415	-	23	36	45	53	50	25	65	31	29	83	65	32	24	18	7	31	37	47	53	103	27	36	30	49	26	42	30	31	58
ENSG00000253304	E003	8.43506352302605	0.0384249599455034	15.8861906695848	6.72677495960309e-05	0.0180251272571367	0.943762816656033	1.0885047425309	0.532410593620477	1	29122364	29122501	138	-	3	11	13	6	3	3	7	9	4	12	12	6	6	1	4	4	1	13	3	20	1	17	3	14	10	26	15	14	14
ENSG00000254101	E089	5.3951069030802	0.0418129227330296	15.3180583226159	9.08439380346881e-05	0.0217271560018475	0.807199988344335	0.432316101604724	-1.66641838681104	8	136759605	136760367	763	+	14	7	2	11	5	11	5	3	4	13	6	12	3	9	6	4	8	7	0	11	10	2	2	2	0	0	3	2	0
ENSG00000254429	E001	181.722836512765	0.00616940072608433	13.0278343830374	0.000306895235832183	0.04145132446853	2.26876796178301	2.21477830115805	-0.180384217480031	11	75260127	75260362	236	+	206	188	214	216	109	182	194	186	208	264	322	184	219	129	135	169	148	153	307	512	125	231	100	158	139	221	128	159	130
ENSG00000254429	E002	374.381821289032	0.00611456300321831	13.094555926806	0.000296155198809273	0.0407978201025258	2.5583529906628	2.59812001111323	0.132453110065697	11	75260756	75261025	270	+	461	387	315	459	251	338	333	283	409	561	516	384	378	260	291	345	308	306	671	1136	247	493	298	402	387	543	346	374	236
ENSG00000254547	E003	7.4608116547212	0.0388099120155699	15.1156332603248	0.0001011223983885	0.0230884504742721	0.982579372884067	0.792303585093292	-0.727316600489904	11	55872881	55873588	708	-	15	11	1	8	11	13	9	9	8	15	20	2	8	5	3	6	1	7	6	36	4	8	2	3	8	11	3	3	4
ENSG00000254551	E001	4.4298141239907	0.0366911972837416	13.647802030459	0.000220499286007762	0.0348907606090034	0.787815724913721	0.513171835951178	-1.18426539719761	11	83209431	83210106	676	-	7	3	1	7	3	11	4	6	8	1	4	6	9	2	7	8	4	3	9	10	4	2	2	3	2	1	1	5	2
ENSG00000254551	E002	19.6370266853569	0.0337200816583986	13.8622952310325	0.000196705511496563	0.0331222350751501	1.29175478741077	1.37648579247666	0.295169889016333	11	83213290	83213379	90	-	34	14	15	25	9	21	15	11	12	18	24	23	16	10	9	17	18	23	43	51	22	29	19	22	24	21	31	23	12
ENSG00000254746	E003	109.404554753159	0.0230653052455872	15.5413274612386	8.07210965160621e-05	0.0200881894784693	2.09242422615452	1.9583127119746	-0.449768494138845	11	45486902	45489251	2350	-	108	88	161	178	151	108	131	75	125	143	284	87	89	76	100	72	146	171	141	122	13	101	101	88	110	134	93	74	73
ENSG00000254746	E024	11.8251785198942	0.0484232660594179	12.5526176600147	0.000395651680289174	0.0482275758522138	1.04780903992191	1.240371562697	0.689640638897116	11	45539736	45540080	345	-	10	11	30	13	24	5	6	3	11	20	11	7	7	8	4	7	8	6	19	2	0	20	25	20	15	24	13	16	9
ENSG00000254876	E026	5.83155604171334	0.0295892220680124	14.8455077427324	0.000116685654674677	0.0249194822299359	0.89854635722806	0.595290366766112	-1.23519248350636	9	97289659	97289692	34	+	6	7	9	16	5	14	6	6	4	6	9	3	5	4	10	7	11	5	11	5	5	0	8	1	3	6	1	2	3
ENSG00000255202	E001	20.974185223484	0.150671772203547	14.948034959056	0.000110513100095937	0.0241703441297777	1.32504390105799	1.42965065217575	0.362750763318007	11	33665220	33665564	345	-	22	18	20	18	13	12	18	5	21	29	65	13	26	18	9	16	21	26	13	11	5	28	21	18	45	51	23	24	25
ENSG00000255571	E089	195.947328618179	0.0055859557584434	17.4538777472163	2.94363214571197e-05	0.0111162949993904	2.33749444812559	2.27214010685967	-0.218184905698372	15	89396796	89398484	1689	+	220	197	234	215	121	135	155	96	200	282	368	181	200	139	110	158	230	267	326	362	143	263	125	196	243	301	173	196	200
ENSG00000256008	E014	34.2811699276812	0.0358822468377633	12.6912795048822	0.000367364808364631	0.0459731744545498	1.5260549476919	1.66343632744798	0.468330503824344	12	120641463	120641646	184	-	17	21	37	26	14	21	28	16	19	31	54	16	32	19	21	19	26	61	43	19	13	42	41	86	53	123	41	46	55
ENSG00000256193	E054	6.80425370473882	0.198074880622271	13.0340478149434	0.000305878703922424	0.0413972904126383	1.09669362842359	0.652261275172126	-1.7194897582074	12	127958618	127959430	813	+	3	3	5	2	4	11	5	7	8	5	1	6	12	6	14	13	30	2	8	7	1	2	4	5	1	8	12	12	1
ENSG00000256971	E003	2.91460376359291	0.0926928287299156	13.6834510101058	0.000216352649335254	0.0347351596984401	0.757726906614839	0.425041854284238	-1.50808277595863	12	127883981	127884241	261	-	1	1	6	3	1	4	0	2	3	3	3	7	2	3	4	2	6	2	1	2	5	2	3	4	0	5	5	4	0
ENSG00000256971	E005	20.2396670281069	0.0116374527866727	18.0385240723344	2.16479613704944e-05	0.00938096401309352	1.30740676736142	1.41579316264554	0.376471357871443	12	127933689	127934203	515	-	18	11	15	12	22	15	13	12	8	17	9	9	13	6	3	6	14	9	30	3	9	51	29	59	44	51	51	48	13
ENSG00000257467	E019	13.799516347639	0.0105625356863376	13.9169955439759	0.000191063008224186	0.0326888500858148	1.19301182597027	1.01797797372674	-0.631363985948649	12	81296634	81296769	136	+	9	10	11	34	9	24	13	10	13	11	12	15	21	26	25	19	20	20	25	16	10	7	8	20	8	9	10	8	1
ENSG00000257815	E002	19.7699048657235	0.0442463548607348	12.6705567151972	0.000371458912087895	0.0462946736693801	1.31209101912089	1.08050923627461	-0.822336163984337	12	69902099	69904419	2321	-	25	12	19	29	27	50	15	8	53	14	43	26	21	33	13	8	25	22	27	44	25	13	19	5	10	15	3	4	4
ENSG00000258038	E127	26.8637706371259	0.0211018225362621	24.1423489127665	8.94709273123861e-07	0.00115223913681157	1.39447180534467	1.53645723264165	0.488470588566042	14	29370917	29372406	1490	+	28	20	13	17	27	23	14	25	33	26	0	22	19	33	37	35	21	23	37	28	37	47	37	39	32	43	27	41	9
ENSG00000258673	E043	11.8579664941237	0.0252267576063554	13.7985989601863	0.000203487918243724	0.0336008876423371	1.05618472418028	1.20280579350046	0.526344257503142	1	110133012	110135113	2102	+	16	15	12	7	9	9	5	8	9	17	11	8	18	6	7	11	18	14	18	16	6	9	18	8	10	25	16	10	21
ENSG00000258986	E016	5.34399361417127	0.0150010279524276	13.9834818434539	0.000184423762575023	0.0320956253733451	0.915362521381619	0.650603083366917	-1.05765423134412	14	104604773	104605647	875	-	7	4	7	11	3	6	4	3	5	10	17	2	2	4	6	4	4	11	12	20	3	4	3	6	1	11	2	3	2
ENSG00000259134	E102	3.40665275613378	0.0487933111103528	15.1214908858723	0.000100809125678308	0.0230884504742721	0.690438708409099	0.271420889982216	-2.168405094406	15	95507114	95507847	734	+	1	5	2	10	8	3	7	0	1	7	7	8	2	6	2	6	3	2	11	10	3	2	0	2	1	0	0	0	1
ENSG00000259402	E001	24.7987060543004	0.0307497545593844	13.5245284291964	0.00023546554960766	0.0361627058912745	1.35590997040104	1.44777488189259	0.317792046244125	15	58815272	58815726	455	+	26	13	11	47	25	41	10	15	17	24	42	21	45	57	27	20	27	33	41	34	11	20	26	24	24	28	11	19	30
ENSG00000259402	E002	7.36922416307926	0.0324721146279966	13.3568827765295	0.000257475920215748	0.0379153366004193	0.929313514026364	0.684846476803714	-0.965382749666852	15	58817658	58817728	71	+	7	2	3	8	8	17	10	8	13	9	25	3	18	12	6	9	13	6	12	9	3	5	1	2	1	6	3	3	5
ENSG00000259495	E054	4.22980019647138	0.0520983924960964	17.9837498618306	2.22798814192484e-05	0.00944973820842383	0.600629738879293	0.918365233762175	1.28657961403666	15	80405306	80405411	106	-	4	5	2	7	2	0	8	2	5	4	6	4	1	1	2	0	5	2	2	4	1	10	10	4	6	10	4	5	10
ENSG00000259551	E025	37.3298866259785	0.00640464208168066	18.0360370875218	2.16762591258485e-05	0.00938096401309352	1.5463054178681	1.66697612060506	0.411062548426719	15	84472719	84473005	287	+	35	43	45	28	33	34	53	29	22	62	49	32	19	31	14	28	32	30	45	46	20	41	42	47	58	80	44	30	44
ENSG00000259768	E092	8.87353625244886	0.0260643434987162	17.1350688188151	3.481353380672e-05	0.0123204583304032	1.01827389574506	0.729642241363295	-1.11094178789002	16	72805186	72805997	812	+	4	11	3	23	14	8	11	7	16	12	12	14	13	13	10	17	14	10	15	10	4	5	4	2	2	6	3	2	7
ENSG00000260372	E022	7.79507653424228	0.0474930129913167	22.6526260037771	1.94094766814311e-06	0.00201189167242309	0.826817873997674	1.14963441440644	1.19911679685026	18	26686900	26688078	1179	+	7	3	3	10	8	4	2	2	7	12	3	2	9	4	10	5	9	5	10	3	4	19	8	13	9	16	21	13	12
