ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
10062	ENSG00000168291	PDHB	chr3	-	58429707	58430238	58429707	58429941	58430127	58430238	10062	8,8,11,32,13,10,16,10,16,9,15,7,10,10,11,14,10,13,28,10,8	4,4,1,7,2,2,1,7,1,0,2,1,2,2,1,1,0,2,2,5,3	14,5,17,9,12,19,22,16	0,2,1,0,0,0,1,0	261	75	5.39042810388e-10	9.1381460839e-08	0.365,0.365,0.76,0.568,0.651,0.59,0.821,0.291,0.821,1.0,0.683,0.668,0.59,0.59,0.76,0.801,1.0,0.651,0.801,0.365,0.434	1.0,0.418,0.83,1.0,1.0,1.0,0.863,1.0	-0.242
10071	ENSG00000187514	PTMA	chr2	+	231711347	231711983	231711347	231711419	231711886	231711983	10071	61,31,40,54,47,31,113,33,39,39,56,33,58,57,53,48,49,44,134,102,17	43,30,44,71,40,23,45,24,33,46,73,30,46,43,34,42,35,35,47,175,18	46,12,25,38,59,22,11,100	36,32,38,52,103,31,21,120	542	75	5.59520969001e-07	3.519703605e-05	0.164,0.125,0.112,0.095,0.14,0.157,0.258,0.16,0.141,0.105,0.096,0.132,0.149,0.155,0.177,0.137,0.162,0.148,0.283,0.075,0.116	0.15,0.049,0.083,0.092,0.073,0.089,0.068,0.103	0.059
10187	ENSG00000160179	ABCG1	chr21	+	42287888	42288312	42287888	42288073	42288210	42288312	10187	9,9,17,13,19,13,13,5,5,13,36,4,6,9,10,14,6,21,13,19,0	17,19,25,64,17,27,24,14,17,18,73,16,19,14,12,14,14,31,44,59,11	8,19,12,12,15,12,8,20	7,12,12,17,11,8,12,17	212	75	2.37641145995e-06	0.000114273401069	0.158,0.144,0.194,0.067,0.283,0.146,0.161,0.112,0.094,0.204,0.149,0.081,0.1,0.185,0.228,0.261,0.132,0.193,0.095,0.102,0.0	0.288,0.359,0.261,0.2,0.325,0.347,0.191,0.294	-0.136
10191	ENSG00000100055	CYTH4	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	10191	21,11,14,19,12,10,16,6,14,15,49,18,15,22,13,16,12,7,10,30,5	4,2,11,10,2,1,6,0,3,3,17,8,5,6,2,5,3,5,1,18,5	29,23,5,9,15,19,9,26	2,1,0,2,2,1,0,3	567	75	0.000182349278199	0.00399093540601	0.41,0.421,0.144,0.201,0.442,0.569,0.261,1.0,0.382,0.398,0.276,0.229,0.284,0.327,0.462,0.297,0.346,0.156,0.569,0.181,0.117	0.657,0.753,1.0,0.373,0.498,0.715,1.0,0.534	-0.335
10194	ENSG00000064703	DDX20	chr1	+	111760705	111761125	111760705	111760848	111760986	111761125	10194	8,3,2,19,5,14,5,8,13,10,3,4,4,11,17,11,6,11,23,21,2	14,8,5,26,9,11,4,3,13,11,3,7,13,8,9,9,11,9,28,41,8	4,5,5,10,0,2,3,2	16,15,17,3,6,13,9,7	213	75	0.00117055643201	0.0174744857208	0.168,0.117,0.123,0.205,0.164,0.309,0.306,0.484,0.26,0.242,0.26,0.168,0.098,0.326,0.399,0.301,0.161,0.301,0.224,0.153,0.081	0.081,0.105,0.094,0.54,0.0,0.051,0.105,0.091	0.098
10272	ENSG00000137207	YIPF3	chr6	-	43513068	43513451	43513068	43513200	43513358	43513451	10272	14,9,14,9,13,14,5,12,9,26,20,13,7,14,7,6,12,13,13,26,8	40,34,36,90,25,44,42,38,55,54,37,45,34,41,26,48,24,70,139,290,68	13,22,16,23,23,14,15,12	44,43,36,29,29,30,34,10	233	75	3.49331452654e-10	6.23930926687e-08	0.101,0.079,0.111,0.031,0.143,0.093,0.037,0.092,0.05,0.134,0.148,0.085,0.062,0.099,0.08,0.039,0.139,0.056,0.029,0.028,0.036	0.087,0.141,0.125,0.203,0.203,0.131,0.124,0.279	-0.082
10315	ENSG00000174365	SNHG11	chr20	+	38446671	38448730	38446671	38447623	38448665	38448730	10315	6,52,43,92,21,52,22,12,40,31,72,14,50,55,34,28,42,45,85,44,27	0,0,1,0,1,0,1,1,1,0,5,1,1,0,0,0,0,0,0,4,0	44,37,36,53,75,37,25,28	0,3,1,0,2,1,0,5	1117	75	0.000108019498828	0.00262235686232	1.0,1.0,0.743,1.0,0.585,1.0,0.596,0.446,0.729,1.0,0.492,0.485,0.77,1.0,1.0,1.0,1.0,1.0,1.0,0.425,1.0	1.0,0.453,0.707,1.0,0.716,0.713,1.0,0.273	0.09
10322	ENSG00000174365	SNHG11	chr20	+	38450335	38450920	38450335	38450447	38450532	38450920	10322	2,3,8,15,5,7,5,0,5,5,4,1,6,2,4,2,6,3,7,4,5	7,9,6,38,8,11,13,8,7,19,25,4,7,13,4,8,13,23,32,39,14	6,6,4,16,8,1,5,9	7,6,5,11,12,4,9,11	160	75	0.000116746106954	0.00275706639929	0.118,0.135,0.385,0.156,0.227,0.23,0.153,0.0,0.251,0.11,0.07,0.105,0.287,0.067,0.319,0.105,0.178,0.058,0.093,0.046,0.143	0.287,0.319,0.273,0.405,0.238,0.105,0.207,0.277	-0.11
10327	ENSG00000100823	APEX1	chr14	+	20455225	20455703	20455225	20455328	20455577	20455703	10327	75,46,66,87,49,77,62,61,58,66,144,44,73,52,54,77,44,91,108,333,58	2,0,0,5,0,1,5,6,5,1,6,1,5,2,2,2,2,1,3,5,0	109,43,79,37,113,51,41,63	3,0,0,2,1,1,0,0	324	75	3.90269890571e-06	0.000170457617707	0.897,1.0,1.0,0.801,1.0,0.947,0.742,0.702,0.729,0.939,0.847,0.911,0.772,0.858,0.862,0.899,0.836,0.955,0.893,0.939,1.0	0.894,1.0,1.0,0.811,0.963,0.922,1.0,1.0	-0.066
10329	ENSG00000100823	APEX1	chr14	+	20455225	20455703	20455225	20455394	20455577	20455703	10329	31,19,26,23,22,39,19,19,27,29,43,15,32,18,20,26,11,26,22,36,6	33,24,26,43,14,24,32,23,27,31,61,26,30,18,18,28,23,42,62,192,28	34,17,35,22,66,22,17,26	33,16,27,8,31,20,21,20	258	75	3.03696033128e-05	0.000932818065682	0.215,0.187,0.225,0.135,0.314,0.321,0.147,0.194,0.225,0.214,0.17,0.144,0.237,0.225,0.244,0.213,0.122,0.153,0.094,0.052,0.059	0.23,0.236,0.274,0.444,0.382,0.242,0.19,0.274	-0.099
10330	ENSG00000100823	APEX1	chr14	+	20455577	20456101	20455577	20455703	20455913	20456101	10330	40,19,28,22,25,28,30,15,18,25,35,29,16,19,14,29,24,24,16,20,11	37,37,19,42,19,30,37,27,29,22,48,17,21,14,21,23,19,14,16,54,12	30,23,28,31,67,9,11,18	33,15,16,9,38,10,6,19	285	75	0.00283602170511	0.0342583201625	0.221,0.119,0.279,0.121,0.257,0.197,0.176,0.128,0.14,0.23,0.161,0.31,0.167,0.263,0.149,0.249,0.249,0.311,0.208,0.089,0.194	0.193,0.288,0.315,0.475,0.317,0.191,0.325,0.2	-0.087
10353	ENSG00000178038	ALS2CL	chr3	-	46674565	46676402	46674565	46675976	46676244	46676402	10353	54,80,31,28,79,47,75,53,24,89,84,49,53,34,27,35,59,17,51,13,3	1,2,3,7,5,2,0,1,1,2,8,2,5,3,0,0,4,0,1,1,0	60,60,44,47,68,32,49,56	1,0,0,0,0,2,0,1	343	75	1.80378167958e-09	2.61469918249e-07	0.922,0.897,0.693,0.467,0.776,0.837,1.0,0.921,0.84,0.907,0.697,0.843,0.699,0.712,1.0,1.0,0.763,1.0,0.918,0.74,1.0	0.929,1.0,1.0,1.0,1.0,0.778,1.0,0.924	-0.114
10356	ENSG00000142871	CCN1	chr1	+	85581364	85582284	85581364	85581578	85581927	85582284	10356	193,6,14,28,25,17,71,25,6,18,134,22,72,41,31,10,35,37,65,108,17	153,14,15,44,14,7,88,33,8,11,482,8,71,37,22,11,12,18,52,373,75	4,17,13,5,62,11,8,32	5,15,6,4,14,8,3,5	424	75	0.000378639198314	0.00724120317693	0.182,0.07,0.142,0.101,0.24,0.3,0.125,0.118,0.117,0.224,0.047,0.327,0.152,0.164,0.2,0.139,0.34,0.267,0.181,0.049,0.039	0.124,0.167,0.277,0.181,0.439,0.196,0.321,0.531	-0.112
10362	ENSG00000182199	SHMT2	chr12	+	57230802	57231913	57230802	57231000	57231712	57231913	10362	16,26,50,11,18,14,25,21,19,43,48,25,23,24,13,14,22,18,11,18,10	4,2,3,2,2,1,5,1,3,3,14,3,3,1,2,2,1,3,4,19,3	33,26,17,20,27,21,19,31	1,0,0,1,5,2,0,2	787	75	0.000996745067229	0.0154325761028	0.276,0.553,0.614,0.344,0.462,0.572,0.323,0.667,0.376,0.577,0.246,0.443,0.422,0.696,0.383,0.4,0.677,0.364,0.208,0.083,0.241	0.759,1.0,1.0,0.656,0.34,0.5,1.0,0.596	-0.306
10401	ENSG00000137274	BPHL	chr6	+	3138040	3140509	3138040	3138179	3140385	3140509	10401	168,163,85,281,118,167,116,100,200,185,221,119,189,175,127,153,201,212,345,136,100	0,5,2,5,1,3,1,0,0,0,2,1,0,1,2,2,3,3,4,6,3	174,171,196,170,177,135,146,136	3,0,2,0,0,1,2,1	2281	75	0.00356198201142	0.0402609688935	1.0,0.517,0.583,0.649,0.795,0.647,0.792,1.0,1.0,1.0,0.784,0.796,1.0,0.852,0.676,0.716,0.688,0.699,0.739,0.427,0.523	0.656,1.0,0.763,1.0,1.0,0.816,0.706,0.817	-0.088
10413	ENSG00000168818	STX18	chr4	-	4457190	4457500	4457190	4457257	4457422	4457500	10413	8,21,7,33,12,11,10,6,17,9,12,9,8,8,2,7,8,13,9,19,9	37,19,8,42,17,12,12,18,20,31,18,24,21,22,10,23,14,26,46,91,15	18,15,6,3,1,4,4,5	42,30,24,20,27,30,19,16	240	75	0.000918849714056	0.0146110251828	0.063,0.257,0.215,0.197,0.181,0.223,0.207,0.094,0.21,0.083,0.172,0.105,0.106,0.102,0.059,0.087,0.152,0.135,0.058,0.061,0.158	0.118,0.135,0.072,0.045,0.011,0.04,0.062,0.089	0.068
10462	ENSG00000183401	CCDC159	chr19	+	11353450	11353874	11353450	11353572	11353791	11353874	10462	39,39,58,43,72,63,57,31,24,65,50,48,37,32,35,62,37,30,28,22,3	11,7,3,12,10,9,9,9,11,18,11,2,5,9,6,17,8,13,16,61,3	48,51,22,75,88,31,25,118	4,9,5,4,5,5,5,13	294	75	0.000380649117	0.00726574898518	0.475,0.587,0.831,0.478,0.647,0.641,0.618,0.468,0.358,0.479,0.537,0.86,0.654,0.476,0.598,0.482,0.541,0.371,0.309,0.084,0.203	0.754,0.591,0.529,0.827,0.818,0.613,0.561,0.698	-0.164
10465	ENSG00000138073	PREB	chr2	-	27131671	27132082	27131671	27131831	27132009	27132082	10465	9,11,17,9,4,9,13,0,8,16,17,7,19,6,3,6,5,14,12,15,9	25,25,24,32,22,15,21,11,15,37,27,22,21,25,18,30,26,35,64,112,50	10,8,11,22,24,4,11,17	19,19,24,25,26,17,15,24	253	75	5.63100489536e-05	0.00152632279034	0.096,0.115,0.174,0.077,0.051,0.151,0.155,0.0,0.137,0.114,0.157,0.086,0.211,0.066,0.047,0.056,0.054,0.106,0.053,0.038,0.051	0.135,0.111,0.12,0.207,0.215,0.065,0.179,0.174	-0.056
10485	ENSG00000111452	ADGRD1	chr12	+	130966462	130971580	130966462	130966546	130971457	130971580	10485	107,73,41,70,51,63,51,41,87,50,67,42,85,59,57,39,68,23,53,75,26	0,5,5,7,3,1,5,0,2,2,1,0,8,3,2,2,3,2,10,7,1	38,59,13,19,23,43,15,8	3,2,2,7,2,3,7,2	4986	75	0.00101366065279	0.0155978982295	1.0,0.18,0.11,0.131,0.204,0.487,0.133,1.0,0.396,0.273,0.502,1.0,0.138,0.228,0.3,0.227,0.254,0.147,0.074,0.139,0.281	0.16,0.307,0.089,0.039,0.147,0.177,0.031,0.057	0.217
10530	ENSG00000103723	AP3B2	chr15	-	82688735	82689232	82688735	82688831	82688987	82689232	10530	51,72,110,49,70,45,71,41,53,118,69,50,54,50,57,63,81,42,60,66,21	10,6,6,1,6,1,9,5,3,6,5,6,5,2,4,3,6,3,5,14,3	92,48,69,75,150,40,48,63	3,1,5,4,4,4,1,2	231	75	0.000686165223868	0.0116322450324	0.623,0.796,0.856,0.941,0.791,0.936,0.719,0.727,0.852,0.865,0.818,0.73,0.778,0.89,0.822,0.872,0.814,0.82,0.796,0.605,0.694	0.909,0.94,0.818,0.859,0.924,0.765,0.94,0.911	-0.086
10533	ENSG00000177042	TMEM80	chr11	+	698868	700235	698868	698888	700141	700235	10533	33,62,113,113,92,108,64,35,68,95,97,56,79,82,54,78,84,82,114,113,21	12,14,14,36,21,16,11,13,19,36,7,14,13,14,10,20,9,13,27,40,10	86,97,43,74,172,69,62,91	10,9,13,6,13,10,7,3	1328	75	0.000289940847888	0.00594259909954	0.134,0.2,0.313,0.151,0.198,0.276,0.247,0.132,0.168,0.13,0.439,0.184,0.256,0.249,0.234,0.18,0.345,0.263,0.193,0.138,0.106	0.327,0.378,0.157,0.411,0.428,0.28,0.333,0.631	-0.152
10596	ENSG00000103197	TSC2	chr16	+	2076490	2077726	2076490	2076585	2077597	2077726	10596	188,282,286,261,221,224,244,175,237,391,591,284,262,148,193,234,311,262,265,137,59	4,4,7,7,3,4,6,6,9,15,4,4,6,4,5,11,3,11,2,9,0	254,199,196,264,338,132,133,300	5,1,3,0,2,1,2,7	1087	75	0.000906590832163	0.0144620757628	0.764,0.829,0.738,0.72,0.836,0.794,0.737,0.668,0.645,0.643,0.911,0.83,0.751,0.719,0.727,0.595,0.877,0.622,0.901,0.512,1.0	0.778,0.932,0.818,1.0,0.921,0.901,0.821,0.747	-0.111
10601	ENSG00000103197	TSC2	chr16	+	2081594	2083816	2081594	2082504	2083694	2083816	10601	200,214,295,235,250,196,266,132,154,408,810,198,197,120,177,217,307,169,198,104,28	10,18,5,8,10,11,13,3,8,15,10,5,12,4,10,7,7,18,14,21,4	184,227,182,324,402,152,198,473	25,12,12,21,23,25,20,25	1265	75	0.00328793587513	0.0378434230415	0.542,0.413,0.778,0.635,0.597,0.514,0.548,0.723,0.533,0.617,0.828,0.701,0.493,0.64,0.512,0.648,0.722,0.358,0.456,0.227,0.293	0.304,0.529,0.473,0.478,0.509,0.265,0.37,0.529	0.129
10619	ENSG00000255036	SUGT1P4-STRA6LP-CCDC180	chr9	+	97362195	97362441	97362195	97362251	97362362	97362441	10619	15,19,22,34,17,19,24,16,14,42,54,17,25,23,14,17,31,22,24,37,14	1,10,8,12,14,8,7,5,3,7,9,2,8,10,4,6,11,5,12,12,4	13,15,14,23,35,15,16,31	5,16,7,12,20,8,10,11	186	75	0.003422447827	0.0389878395964	0.858,0.434,0.526,0.533,0.329,0.489,0.58,0.563,0.653,0.708,0.708,0.774,0.558,0.481,0.585,0.533,0.532,0.64,0.446,0.554,0.585	0.512,0.274,0.446,0.436,0.414,0.431,0.392,0.532	0.145
10658	ENSG00000156675	RAB11FIP1	chr8	-	37870419	37873278	37870419	37870528	37871277	37873278	10658	37,15,30,15,17,26,45,10,30,19,15,18,16,16,14,15,26,12,28,8,2	0,2,1,0,0,1,1,3,3,1,7,1,1,0,0,0,1,0,3,4,0	13,21,15,25,31,14,26,13	0,0,0,4,0,0,0,0	824	75	8.29877578878e-08	6.69389963221e-06	1.0,0.406,0.732,1.0,1.0,0.703,0.804,0.233,0.476,0.634,0.163,0.621,0.593,1.0,1.0,1.0,0.703,1.0,0.459,0.154,1.0	1.0,1.0,1.0,0.363,1.0,1.0,1.0,1.0	-0.221
10676	ENSG00000186815	TPCN1	chr12	+	113291873	113293073	113291873	113291958	113292933	113293073	10676	129,135,107,115,175,179,131,113,101,144,212,82,141,108,136,166,104,80,118,67,30	37,28,8,54,22,20,17,15,28,30,27,25,24,34,12,31,16,25,31,113,17	98,121,108,106,178,88,69,148	36,37,32,30,64,25,25,54	1050	75	0.00141347455792	0.0203711419716	0.199,0.256,0.489,0.132,0.362,0.39,0.355,0.35,0.205,0.255,0.359,0.19,0.296,0.185,0.447,0.277,0.317,0.186,0.214,0.041,0.112	0.163,0.189,0.194,0.202,0.166,0.201,0.165,0.164	0.087
10679	ENSG00000054654	SYNE2	chr14	+	64022750	64024459	64022750	64022863	64024256	64024459	10679	8,7,10,20,28,12,16,7,9,13,24,8,5,11,9,8,12,14,10,6,7	9,5,1,10,17,5,9,4,3,5,2,12,5,6,3,6,12,11,4,9,2	1,11,9,6,9,2,6,12	4,14,8,8,6,3,5,11	1468	75	0.0029787104105	0.0355525793864	0.043,0.067,0.338,0.093,0.078,0.109,0.083,0.082,0.133,0.117,0.38,0.033,0.049,0.086,0.133,0.064,0.049,0.061,0.113,0.033,0.152	0.013,0.039,0.054,0.037,0.071,0.033,0.058,0.053	0.065
10693	ENSG00000213983	AP1G2	chr14	-	23565605	23566160	23565605	23565701	23566063	23566160	10693	128,158,276,125,218,255,122,91,91,209,455,69,208,133,86,109,167,70,125,21,15	71,58,61,27,52,98,50,49,59,146,90,59,50,65,35,38,51,30,39,25,22	111,75,96,97,290,65,102,170	54,76,60,88,156,46,56,84	437	75	5.65858256912e-05	0.00152965250963	0.236,0.319,0.437,0.443,0.418,0.309,0.295,0.242,0.209,0.197,0.465,0.167,0.417,0.26,0.297,0.33,0.36,0.286,0.355,0.126,0.105	0.261,0.145,0.215,0.159,0.242,0.195,0.238,0.258	0.085
10752	ENSG00000064545	TMEM161A	chr19	-	19121307	19121668	19121307	19121421	19121524	19121668	10752	3,6,7,1,6,7,4,7,9,9,9,4,3,4,1,5,6,4,10,6,3	18,14,11,17,9,10,23,8,10,18,17,9,9,8,2,14,16,24,34,33,6	9,8,6,14,9,1,3,12	6,14,8,11,10,11,9,15	178	75	0.00443431083169	0.0481199256437	0.066,0.153,0.211,0.024,0.219,0.228,0.068,0.269,0.275,0.174,0.182,0.158,0.123,0.174,0.174,0.131,0.136,0.066,0.11,0.071,0.174	0.387,0.194,0.24,0.349,0.275,0.037,0.123,0.252	-0.08
10762	ENSG00000148444	COMMD3	chr10	+	22318271	22319018	22318271	22318306	22318958	22319018	10762	62,72,52,159,119,102,63,68,88,96,99,63,77,104,89,108,88,70,92,257,53	1,2,1,1,2,1,1,1,0,2,0,2,0,0,1,3,4,2,1,12,1	90,101,73,85,70,40,68,90	1,0,0,0,0,2,0,0	727	75	1.20176316298e-06	6.53262780224e-05	0.865,0.788,0.843,0.943,0.86,0.913,0.867,0.875,1.0,0.832,1.0,0.765,1.0,1.0,0.902,0.788,0.694,0.783,0.905,0.688,0.845	0.903,1.0,1.0,1.0,1.0,0.674,1.0,1.0	-0.083
10885	ENSG00000185359	HGS	chr17	+	81696606	81696998	81696606	81696747	81696829	81696998	10885	18,15,26,24,17,13,9,11,12,28,32,11,20,9,8,18,11,12,14,13,10	2,1,0,2,3,2,1,1,1,2,3,1,2,2,1,4,2,2,3,7,2	16,11,22,14,28,16,12,22	1,0,0,0,2,0,0,1	157	75	2.96052626858e-10	5.48355254414e-08	0.811,0.878,1.0,0.851,0.73,0.756,0.811,0.84,0.851,0.87,0.836,0.84,0.827,0.683,0.793,0.683,0.724,0.741,0.69,0.47,0.705	0.884,1.0,1.0,1.0,0.87,1.0,1.0,0.913	-0.178
10914	ENSG00000125875	TBC1D20	chr20	-	440247	442043	440247	441689	441856	442043	10914	15,12,22,21,16,15,17,5,11,27,10,5,11,16,7,18,21,26,20,17,11	23,30,19,27,15,23,18,13,24,27,43,25,21,18,15,15,22,25,47,70,13	18,16,20,20,26,14,14,15	25,13,24,10,10,22,20,4	242	75	0.00197955134134	0.0266480114618	0.168,0.11,0.264,0.194,0.248,0.168,0.226,0.107,0.124,0.237,0.067,0.058,0.14,0.216,0.126,0.271,0.228,0.244,0.117,0.07,0.208	0.182,0.276,0.205,0.383,0.446,0.165,0.178,0.538	-0.126
10915	ENSG00000149532	CPSF7	chr11	-	61415665	61416519	61415665	61415784	61416104	61416519	10915	48,69,52,110,68,84,46,41,94,115,64,73,61,66,81,84,58,111,96,36,35	34,27,23,66,29,33,28,29,35,36,55,32,31,37,20,33,28,38,58,73,10	123,103,118,97,83,93,74,80	28,34,24,22,41,32,21,17	395	75	5.13695991156e-06	0.000214978548265	0.211,0.327,0.3,0.24,0.308,0.326,0.238,0.212,0.338,0.378,0.181,0.302,0.272,0.253,0.435,0.326,0.282,0.357,0.239,0.086,0.399	0.455,0.365,0.483,0.456,0.278,0.356,0.401,0.472	-0.122
10921	ENSG00000165671	NSD1	chr5	+	177135086	177136030	177135086	177135200	177135940	177136030	10921	277,230,213,478,295,272,258,205,259,311,152,218,215,181,239,233,272,355,385,598,166	32,22,25,69,25,30,12,16,20,44,43,20,24,32,22,25,28,34,65,78,41	290,326,371,315,422,270,302,146	29,24,34,23,32,13,17,21	815	75	0.0034043277989	0.0388256404157	0.443,0.49,0.439,0.389,0.521,0.455,0.664,0.541,0.544,0.394,0.245,0.501,0.452,0.342,0.5,0.462,0.472,0.49,0.353,0.414,0.271	0.479,0.556,0.501,0.558,0.548,0.657,0.62,0.39	-0.092
10938	ENSG00000290945	NA	chr15	+	82414600	82415611	82414600	82414804	82415527	82415611	10938	93,54,50,79,82,40,28,69,86,88,19,50,75,60,66,81,83,100,99,80,28	7,4,8,6,8,3,9,4,11,13,6,3,9,8,4,12,6,2,15,2,6	78,96,123,56,72,43,89,27	4,7,2,3,0,3,3,2	798	75	0.000509554904208	0.00914539300171	0.555,0.559,0.37,0.553,0.491,0.556,0.226,0.619,0.424,0.389,0.229,0.61,0.439,0.413,0.608,0.388,0.565,0.825,0.383,0.79,0.305	0.647,0.563,0.853,0.637,1.0,0.574,0.736,0.559	-0.206
10948	ENSG00000168036	CTNNB1	chr3	+	41239133	41239900	41239133	41239354	41239659	41239900	10948	918,646,487,1048,555,620,582,523,853,525,510,645,757,347,702,685,739,1006,1342,2103,407	42,34,25,100,27,26,20,17,28,33,102,31,44,38,30,24,26,53,140,146,103	797,529,886,581,499,614,676,318	36,11,28,17,27,24,29,13	380	75	2.88523301541e-05	0.000896214304973	0.812,0.789,0.794,0.674,0.802,0.825,0.852,0.859,0.857,0.758,0.497,0.804,0.773,0.643,0.822,0.849,0.849,0.789,0.654,0.74,0.438	0.814,0.905,0.862,0.871,0.785,0.835,0.821,0.828	-0.084
10981	ENSG00000168214	RBPJ	chr4	+	26429897	26430432	26429897	26430053	26430418	26430432	10981	25,33,22,199,34,68,18,25,35,16,49,33,76,76,99,87,33,39,57,112,42	34,36,44,64,41,37,28,37,37,42,33,33,33,31,37,47,38,50,74,194,61	17,38,23,17,28,30,17,49	46,26,48,34,34,42,31,62	440	75	7.49372319929e-05	0.0019267922735	0.111,0.135,0.079,0.346,0.124,0.239,0.099,0.103,0.139,0.061,0.202,0.146,0.282,0.295,0.313,0.24,0.129,0.117,0.116,0.09,0.105	0.059,0.199,0.076,0.079,0.123,0.109,0.085,0.119	0.059
11026	ENSG00000064999	ANKS1A	chr6	+	35058283	35060253	35058283	35060040	35060146	35060253	11026	20,16,26,30,39,29,31,29,20,28,48,12,33,20,26,33,27,29,45,29,10	0,2,4,3,3,2,3,1,5,1,4,4,2,3,1,3,1,3,2,5,1	39,40,46,33,46,31,36,49	1,2,5,0,2,0,2,1	181	75	0.000586062369588	0.0102008113458	1.0,0.768,0.729,0.806,0.843,0.857,0.811,0.923,0.624,0.921,0.833,0.554,0.872,0.734,0.915,0.82,0.918,0.8,0.903,0.706,0.806	0.942,0.892,0.792,1.0,0.905,1.0,0.882,0.953	-0.104
11032	ENSG00000138434	ITPRID2	chr2	+	181915215	181918675	181915215	181917005	181918597	181918675	11032	148,141,115,407,177,231,90,87,152,155,129,104,262,253,208,177,229,194,285,291,158	23,30,24,59,30,17,12,16,19,22,15,19,22,31,23,20,35,51,101,73,50	149,130,145,135,152,135,122,75	41,36,46,54,53,20,32,29	1667	75	1.08689262035e-08	1.29417857009e-06	0.225,0.175,0.177,0.237,0.21,0.379,0.252,0.197,0.265,0.241,0.279,0.198,0.349,0.269,0.289,0.285,0.227,0.146,0.113,0.152,0.124	0.141,0.14,0.124,0.101,0.114,0.233,0.146,0.104	0.09
11092	ENSG00000243649	CFB	chr6	+	31947944	31948512	31947944	31948081	31948373	31948512	11092	12,14,8,39,9,27,8,7,14,29,66,13,19,20,2,19,28,12,16,13,6	4,2,4,14,14,3,6,3,4,28,21,8,6,6,7,2,16,3,14,12,2	20,7,4,6,19,13,11,13	1,2,1,0,0,0,2,2	367	75	2.51713533905e-06	0.000119319372802	0.38,0.589,0.29,0.363,0.116,0.648,0.214,0.323,0.417,0.175,0.391,0.249,0.393,0.405,0.055,0.66,0.263,0.45,0.189,0.181,0.38	0.803,0.417,0.45,1.0,1.0,1.0,0.529,0.571	-0.382
11095	ENSG00000243649	CFB	chr6	+	31950285	31950772	31950285	31950403	31950618	31950772	11095	6,13,8,16,14,14,6,3,9,14,31,3,10,17,12,12,12,9,28,26,10	6,4,3,13,19,8,7,2,0,33,18,10,11,3,1,1,16,2,17,11,3	7,11,9,23,15,13,10,13	1,1,2,2,0,1,0,1	290	75	5.13868836372e-10	8.86157948516e-08	0.205,0.457,0.408,0.241,0.16,0.312,0.181,0.28,1.0,0.099,0.308,0.072,0.19,0.594,0.756,0.756,0.162,0.538,0.299,0.379,0.463	0.644,0.74,0.538,0.748,1.0,0.771,1.0,0.771	-0.402
11099	ENSG00000243649	CFB	chr6	+	31951554	31952084	31951554	31951604	31951874	31952084	11099	8,14,13,32,15,16,13,3,10,21,23,6,20,15,8,10,17,14,14,11,14	6,5,4,13,24,9,5,5,4,35,42,12,9,5,5,4,18,3,17,21,3	9,17,16,14,23,17,6,32	2,6,2,0,4,2,2,3	345	75	7.50707814023e-07	4.44294648276e-05	0.225,0.378,0.414,0.349,0.12,0.279,0.361,0.115,0.352,0.115,0.106,0.098,0.326,0.395,0.258,0.352,0.17,0.504,0.152,0.102,0.504	0.495,0.381,0.635,1.0,0.556,0.649,0.395,0.699	-0.331
11219	ENSG00000090539	CHRD	chr3	+	184386045	184386938	184386045	184386159	184386844	184386938	11219	434,333,362,397,202,226,303,285,209,435,512,351,158,166,131,246,300,234,462,947,464	10,2,2,1,0,0,1,0,0,7,3,3,1,2,0,3,1,1,2,5,5	243,211,285,294,284,143,158,330	7,6,5,5,6,6,1,4	760	75	4.85642644987e-08	4.41581612287e-06	0.811,0.943,0.947,0.975,1.0,1.0,0.968,1.0,1.0,0.86,0.944,0.92,0.94,0.891,1.0,0.89,0.967,0.958,0.958,0.949,0.902	0.774,0.776,0.849,0.853,0.824,0.702,0.94,0.891	0.118
11245	ENSG00000151093	OXSM	chr3	+	25790989	25791997	25790989	25791315	25791769	25791997	11245	61,32,39,91,24,30,24,29,34,67,66,32,41,35,31,34,39,46,116,169,35	4,1,1,3,2,2,3,3,2,1,2,6,4,3,0,0,4,2,2,14,5	45,16,45,21,24,28,42,21	1,1,1,0,0,1,1,1	529	75	6.64076132861e-07	4.02550877629e-05	0.684,0.819,0.847,0.811,0.63,0.68,0.531,0.578,0.707,0.905,0.824,0.431,0.592,0.623,1.0,1.0,0.58,0.765,0.892,0.631,0.498	0.864,0.694,0.864,1.0,1.0,0.799,0.856,0.749	-0.138
