ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
207200	ENSG00000086189	DIMT1	chr5	-	62398510	62398536	62394483	62394607	62398645	62398739	207200	25,29,27	1,0,0	39,33,29	0,5,5	175	149	0.000423645266402	0.0337646590079	0.955,1.0,1.0	1.0,0.849,0.832	0.091
207229	ENSG00000144827	ABHD10	chr3	+	111986263	111986375	111979009	111979203	111986913	111987051	207229	389,393,317	9,9,9	291,358,271	18,14,24	261	149	0.000132318688682	0.0165368607589	0.961,0.961,0.953	0.902,0.936,0.866	0.057
207272	ENSG00000130158	DOCK6	chr19	-	11232184	11232289	11228939	11229035	11233202	11233366	207272	69,123,89	4,31,7	108,38,81	2,2,1	254	149	4.66280549316e-06	0.00192019976206	0.91,0.699,0.882	0.969,0.918,0.979	-0.125
207363	ENSG00000109323	MANBA	chr4	-	102690879	102690957	102690595	102690771	102714437	102714561	207363	9,21,26	69,93,70	11,6,16	153,114,83	227	149	0.000240109419386	0.0238150427688	0.079,0.129,0.196	0.045,0.033,0.112	0.071
207543	ENSG00000144619	CNTN4	chr3	+	2100557	2100639	2099273	2099649	2339177	2339233	207543	10,30,12	2,5,2	10,4,5	5,6,6	231	149	0.000514039514708	0.0381646252976	0.763,0.795,0.795	0.563,0.301,0.35	0.38
207648	ENSG00000093167	LRRFIP2	chr3	-	37121634	37121691	37121491	37121536	37129062	37129149	207648	69,50,44	9,12,7	76,72,44	1,4,3	206	149	7.1939011586e-05	0.0111752506152	0.847,0.751,0.82	0.982,0.929,0.914	-0.136
207726	ENSG00000143228	NUF2	chr1	+	163322866	163323095	163321889	163322066	163326031	163326174	207726	1,2,2	51,89,84	10,7,11	62,73,45	378	149	1.80665522054e-06	0.0010261060753	0.008,0.009,0.009	0.06,0.036,0.088	-0.053
207786	ENSG00000152620	NADK2	chr5	-	36208624	36208690	36207169	36207265	36217747	36217884	207786	8,15,6	0,0,1	7,8,2	3,2,4	215	149	4.76040707476e-06	0.00193471325273	1.0,1.0,0.806	0.618,0.735,0.257	0.399
207991	ENSG00000176261	ZBTB8OS	chr1	-	32634767	32634792	32627507	32627544	32650428	32650550	207991	8,17,11	5,29,14	23,20,33	7,5,6	174	149	8.26546678201e-06	0.00281311802615	0.578,0.334,0.402	0.738,0.774,0.825	-0.341
208119	ENSG00000007168	PAFAH1B1	chr17	+	2599024	2599093	2593956	2594006	2635382	2635510	208119	2,0,0	15,6,13	1,6,3	17,6,8	218	149	0.000556235818472	0.0399945548982	0.084,0.0,0.0	0.039,0.406,0.204	-0.188
208126	ENSG00000007168	PAFAH1B1	chr17	+	2635382	2635510	2594170	2594345	2638098	2638320	208126	11,10,3	4,1,2	17,11,12	1,0,0	277	149	4.3550702383e-05	0.00822416223136	0.597,0.843,0.447	0.901,1.0,1.0	-0.338
208173	ENSG00000095777	MYO3A	chr10	+	26176700	26176845	26173662	26174557	26201264	26201305	208173	2,10,3	0,12,6	1,4,3	0,1,0	294	149	4.14382537844e-05	0.00797776637551	1.0,0.297,0.202	1.0,0.67,1.0	-0.39
208175	ENSG00000095777	MYO3A	chr10	+	26193204	26193311	26173662	26174557	26201264	26201305	208175	4,7,3	0,12,6	1,1,2	0,1,0	256	149	0.000189130750207	0.0207001019207	1.0,0.253,0.225	1.0,0.368,1.0	-0.297
208654	ENSG00000230798	FOXD3-AS1	chr1	-	63321664	63321779	63321366	63321463	63322315	63322455	208654	1,11,10	0,2,10	1,0,0	1,10,1	264	149	2.12863335747e-06	0.00112651985878	1.0,0.756,0.361	0.361,0.0,0.0	0.585
208657	ENSG00000230798	FOXD3-AS1	chr1	-	63321664	63321944	63321366	63321463	63322315	63322495	208657	1,25,20	0,2,10	2,0,0	1,10,1	429	149	2.70097784894e-06	0.00133230727358	1.0,0.813,0.41	0.41,0.0,0.0	0.604
208672	ENSG00000185507	IRF7	chr11	-	613950	614037	613784	613865	614173	614399	208672	76,57,64	6,1,1	69,55,81	21,9,11	236	149	3.82686601708e-06	0.00169287576981	0.889,0.973,0.976	0.675,0.794,0.823	0.182
208708	ENSG00000050393	MCUR1	chr6	-	13788645	13788704	13787133	13787355	13793893	13793947	208708	10,1,5	1,2,3	5,2,4	1,0,0	208	149	0.000460718037641	0.0356157396526	0.878,0.264,0.544	0.782,1.0,1.0	-0.365
208848	ENSG00000130304	SLC27A1	chr19	+	17486562	17486957	17470523	17470707	17487173	17487335	208848	316,241,182	1,2,0	152,209,214	4,4,5	544	149	0.000423025848655	0.0337451674211	0.989,0.971,1.0	0.912,0.935,0.921	0.064
208941	ENSG00000123415	SMUG1	chr12	-	54187818	54187902	54183653	54183959	54188514	54188957	208941	64,79,72	21,13,17	54,80,55	4,4,7	233	149	0.000210016199924	0.0221640953593	0.661,0.795,0.73	0.896,0.927,0.834	-0.157
208949	ENSG00000123415	SMUG1	chr12	-	54187818	54187905	54183655	54183959	54188514	54188596	208949	70,89,77	21,13,17	69,96,60	4,4,7	236	149	6.59710571357e-05	0.0106525803048	0.678,0.812,0.741	0.916,0.938,0.844	-0.156
208958	ENSG00000123415	SMUG1	chr12	-	54188514	54188596	54181456	54183959	54188950	54188972	208958	20,13,17	34,51,27	3,4,4	44,49,30	231	149	7.8652812574e-07	0.000591236079962	0.275,0.141,0.289	0.042,0.05,0.079	0.178
208975	ENSG00000134030	CTIF	chr18	+	48625188	48625236	48621443	48621641	48636613	48636685	208975	4,6,3	0,0,0	1,9,2	2,1,6	197	149	2.60284333753e-07	0.000282303447602	1.0,1.0,1.0	0.274,0.872,0.201	0.551
209221	ENSG00000249884	RNF103-CHMP3	chr2	-	86688231	86688325	86620329	86620469	86720981	86721122	209221	19,9,13	0,0,0	13,12,5	2,6,0	243	149	2.32218069139e-05	0.00542272864098	1.0,1.0,1.0	0.799,0.551,1.0	0.217
210142	ENSG00000231312	MAP4K3-DT	chr2	+	39588448	39588567	39584604	39584810	39599365	39599919	210142	0,4,5	4,2,0	5,15,6	0,0,0	268	149	6.75981308683e-05	0.0108086769768	0.0,0.527,1.0	1.0,1.0,1.0	-0.491
210143	ENSG00000231312	MAP4K3-DT	chr2	+	39588485	39588567	39518582	39518710	39599365	39601487	210143	0,0,2	33,22,19	3,6,5	17,26,30	231	149	0.000103499499318	0.014032056181	0.0,0.0,0.064	0.102,0.13,0.097	-0.088
210144	ENSG00000231312	MAP4K3-DT	chr2	+	39588485	39588567	39584604	39584810	39599365	39601487	210144	2,0,2	4,2,0	3,5,4	0,0,0	231	149	2.06489172676e-05	0.00497953719608	0.244,0.0,1.0	1.0,1.0,1.0	-0.585
210193	ENSG00000204371	EHMT2	chr6	-	31884911	31885055	31884644	31884799	31886580	31886682	210193	412,415,275	5,3,4	303,300,268	12,14,14	293	149	1.43518701523e-06	0.000881895480488	0.977,0.986,0.972	0.928,0.916,0.907	0.061
210257	ENSG00000225190	PLEKHM1	chr17	-	45477637	45478147	45475099	45475726	45482436	45482525	210257	250,180,187	11,3,6	159,251,214	0,2,3	659	149	0.000372610387344	0.0313887965841	0.837,0.931,0.876	1.0,0.966,0.942	-0.088
210259	ENSG00000225190	PLEKHM1	chr17	-	45477804	45478147	45475695	45475726	45482436	45482525	210259	229,169,182	11,3,6	148,233,198	0,2,3	492	149	0.00038207008933	0.0317961195506	0.863,0.945,0.902	1.0,0.972,0.952	-0.071
210481	ENSG00000169592	INO80E	chr16	+	30002435	30003013	30001413	30001530	30003435	30003526	210481	146,118,115	8,2,6	136,144,126	2,0,0	727	149	5.4322771158e-06	0.00214013888131	0.789,0.924,0.797	0.933,1.0,1.0	-0.141
210613	ENSG00000166171	DPCD	chr10	+	101605139	101605212	101601202	101601336	101608866	101608902	210613	32,37,30	9,1,1	18,34,42	0,2,0	222	149	0.000761018112054	0.0491189468222	0.705,0.961,0.953	1.0,0.919,1.0	-0.1
210732	ENSG00000206573	THUMPD3-AS1	chr3	-	9391794	9391826	9390289	9390497	9397423	9397444	210732	8,6,2	0,0,0	1,2,1	3,0,2	181	149	0.000391794350996	0.0322394105742	1.0,1.0,1.0	0.215,1.0,0.292	0.498
210816	ENSG00000102385	DRP2	chrX	+	101250422	101250580	101248513	101248599	101250916	101251083	210816	22,74,32	0,1,0	55,23,19	1,7,1	307	149	0.000132722537375	0.0165368607589	1.0,0.973,1.0	0.964,0.615,0.902	0.164
210901	ENSG00000257060	NA	chr15	+	93322222	93322346	93259172	93259237	93373509	93373585	210901	35,86,48	0,1,0	56,22,31	1,8,2	273	149	3.12412782653e-05	0.00664866839565	1.0,0.979,1.0	0.968,0.6,0.894	0.172
210949	ENSG00000257060	NA	chr15	+	93483090	93483228	93322222	93322346	93557471	93558082	210949	2,3,2	1,5,3	2,1,2	1,0,0	287	149	3.32752933951e-05	0.00694204362542	0.509,0.238,0.257	0.509,1.0,1.0	-0.502
210966	ENSG00000257060	NA	chr15	+	93498520	93498757	93322222	93322346	93557471	93557685	210966	43,64,25	1,5,3	68,45,21	1,0,0	386	149	0.00013365286865	0.01661140839	0.943,0.832,0.763	0.963,1.0,1.0	-0.142
210975	ENSG00000257060	NA	chr15	+	93530236	93530437	93322222	93322346	93557471	93558082	210975	25,16,21	1,5,3	28,5,8	1,0,0	350	149	8.50610884474e-05	0.012318524182	0.914,0.577,0.749	0.923,1.0,1.0	-0.228
211112	ENSG00000164659	ELAPOR2	chr7	-	86964903	86965024	86947726	86947922	87059324	87059631	211112	171,244,143	14,12,18	248,211,181	8,9,2	270	149	0.000279863081315	0.0262967645599	0.871,0.918,0.814	0.945,0.928,0.98	-0.083
211158	ENSG00000106723	SPIN1	chr9	+	88418777	88418951	88415606	88415699	88426381	88426591	211158	84,115,59	4,6,4	73,86,76	0,0,0	323	149	7.40397946708e-06	0.00263445587983	0.906,0.898,0.872	1.0,1.0,1.0	-0.108
211162	ENSG00000106723	SPIN1	chr9	+	88418849	88418951	88415606	88415699	88426381	88426591	211162	70,93,51	4,6,4	62,68,61	0,0,0	251	149	1.10736865293e-05	0.00343748231689	0.912,0.902,0.883	1.0,1.0,1.0	-0.101
211219	ENSG00000132763	MMACHC	chr1	+	45507355	45507550	45500299	45500413	45508211	45508364	211219	118,155,94	7,16,11	173,151,103	4,4,6	344	149	0.000710139390173	0.046956511962	0.88,0.808,0.787	0.949,0.942,0.881	-0.099
211376	ENSG00000062822	POLD1	chr19	+	50393974	50394063	50387659	50387804	50395024	50395150	211376	1,10,1	0,0,1	1,0,0	0,2,2	238	149	3.4517250469e-07	0.000334117705709	1.0,1.0,0.385	1.0,0.0,0.0	0.462
211409	ENSG00000118181	RPS25	chr11	-	119017924	119018053	119017361	119017545	119018281	119018330	211409	559,562,557	19,32,24	642,585,493	54,43,40	278	149	0.00041074307407	0.033080276067	0.94,0.904,0.926	0.864,0.879,0.869	0.053
211582	ENSG00000011347	SYT7	chr11	-	61542210	61542579	61532988	61533124	61546030	61546255	211582	49,29,37	52,46,33	29,26,1	46,46,53	518	149	0.000245758207232	0.0241655078671	0.213,0.154,0.244	0.154,0.14,0.005	0.104
211658	ENSG00000250305	TRMT9B	chr8	+	12952062	12952358	12945856	12945966	13006201	13006233	211658	13,45,26	4,0,5	56,16,21	0,0,0	445	149	6.23045481429e-06	0.00235167667952	0.521,1.0,0.635	1.0,1.0,1.0	-0.281
211662	ENSG00000250305	TRMT9B	chr8	+	12990833	12991031	12945672	12945966	13006201	13006233	211662	30,28,52	4,0,5	63,29,33	0,0,0	347	149	2.76916856853e-05	0.00610180099864	0.763,1.0,0.817	1.0,1.0,1.0	-0.14
211673	ENSG00000136848	DAB2IP	chr9	+	121742784	121742921	121678677	121678781	121757012	121757166	211673	8,3,2	15,17,2	12,11,15	3,6,1	286	149	1.22591586221e-05	0.00360022446592	0.217,0.084,0.343	0.676,0.489,0.887	-0.469
211751	ENSG00000101473	ACOT8	chr20	-	45855158	45855292	45843722	45844420	45856782	45856924	211751	8,6,6	2,4,0	8,3,4	0,0,0	283	149	0.000280621255769	0.0263145274752	0.678,0.441,1.0	1.0,1.0,1.0	-0.294
211896	ENSG00000133812	SBF2	chr11	-	9819228	9819303	9816839	9817024	9829355	9829496	211896	45,39,41	115,90,101	22,19,27	158,115,139	224	149	6.77188732312e-07	0.000533726934462	0.207,0.224,0.213	0.085,0.099,0.114	0.115
211900	ENSG00000133812	SBF2	chr11	-	9828595	9828632	9819228	9819303	9829355	9829496	211900	1,0,0	22,17,24	6,1,1	16,8,14	186	149	0.000560975103426	0.0401589028016	0.035,0.0,0.0	0.231,0.091,0.054	-0.114
211945	ENSG00000049167	ERCC8	chr5	-	60922053	60922155	60916868	60918388	60944931	60945008	211945	106,129,135	0,0,0	110,131,103	7,0,5	251	149	0.000558331079142	0.0400857239057	1.0,1.0,1.0	0.903,1.0,0.924	0.058
211976	ENSG00000065609	SNAP91	chr6	-	83592454	83592538	83582221	83582356	83601270	83601438	211976	4,5,1	6,1,3	0,1,1	4,7,2	233	149	0.000404868446125	0.0328054588864	0.299,0.762,0.176	0.0,0.084,0.242	0.304
211993	ENSG00000065609	SNAP91	chr6	-	83601270	83601438	83582221	83582356	83605684	83605803	211993	72,72,52	1,0,0	59,53,38	8,0,1	317	149	0.000559052109138	0.0400938324372	0.971,1.0,1.0	0.776,1.0,0.947	0.083
212023	ENSG00000136699	SMPD4	chr2	-	130156584	130156675	130154276	130154482	130164373	130164445	212023	2,6,3	0,0,0	1,6,6	4,1,2	240	149	2.88152900019e-06	0.00140186880483	1.0,1.0,1.0	0.134,0.788,0.651	0.476
212026	ENSG00000136699	SMPD4	chr2	-	130156584	130156813	130154276	130154482	130164373	130164445	212026	24,21,31	0,0,0	32,32,33	4,1,2	378	149	0.000624071674796	0.0431820663126	1.0,1.0,1.0	0.759,0.927,0.867	0.149
212475	ENSG00000184908	CLCNKB	chr1	+	16049617	16049702	16048788	16049245	16049814	16049916	212475	11,19,5	3,4,1	35,21,14	1,0,0	234	149	2.18739781866e-05	0.00518874394552	0.7,0.752,0.761	0.957,1.0,1.0	-0.248
213254	ENSG00000178467	P4HTM	chr3	+	49005717	49005867	49004860	49005046	49006686	49007115	213254	12,18,14	1,0,0	9,10,8	6,1,4	299	149	1.65638071281e-06	0.000965112468209	0.857,1.0,1.0	0.428,0.833,0.499	0.366
213272	ENSG00000187994	RINL	chr19	-	38876330	38876474	38873750	38873988	38876692	38876781	213272	0,3,3	1,0,0	2,0,3	1,3,1	293	149	0.000470498191565	0.0360966459152	0.0,1.0,1.0	0.504,0.0,0.604	0.297
213498	ENSG00000276386	CNTNAP3P2	chr9	+	67226568	67226688	67201075	67201219	67234107	67234311	213498	1,3,1	0,0,0	4,0,5	1,1,3	269	149	0.00049350311518	0.0371920390818	1.0,1.0,1.0	0.689,0.0,0.48	0.61
213684	ENSG00000020181	ADGRA2	chr8	+	37835173	37835398	37833966	37834128	37835553	37835770	213684	67,17,25	0,0,0	86,85,80	5,2,3	374	149	0.000573600573028	0.0406767662885	1.0,1.0,1.0	0.873,0.944,0.914	0.09
213687	ENSG00000020181	ADGRA2	chr8	+	37840120	37840266	37839498	37839622	37841085	37844896	213687	26,7,16	1,0,0	33,48,28	4,0,6	295	149	0.000361502568234	0.0308757148447	0.929,1.0,1.0	0.806,1.0,0.702	0.14
213770	ENSG00000137074	APTX	chr9	-	32974457	32974561	32966675	32966773	32985970	32986030	213770	19,13,15	0,0,2	21,18,20	3,2,5	253	149	0.000748828391025	0.0486719530705	1.0,1.0,0.815	0.805,0.841,0.702	0.156
213834	ENSG00000033170	FUT8	chr14	+	65430215	65430309	65411862	65411993	65455620	65455718	213834	2,10,5	15,18,12	2,2,0	17,26,7	243	149	0.000728392354642	0.0477400599588	0.076,0.254,0.203	0.067,0.045,0.0	0.14
214015	ENSG00000104517	UBR5	chr8	-	102361124	102361206	102346902	102347092	102412172	102412689	214015	1,1,5	0,0,0	0,3,3	2,3,1	231	149	1.54645144423e-06	0.000927438711812	1.0,1.0,1.0	0.0,0.392,0.659	0.65
214091	ENSG00000197889	MEIG1	chr10	+	14970247	14970546	14966439	14966606	14972512	14972681	214091	0,0,0	21,16,21	4,4,2	5,9,16	448	149	0.000185096511769	0.0204449885082	0.0,0.0,0.0	0.21,0.129,0.04	-0.126
214465	ENSG00000166377	ATP9B	chr18	+	79206936	79207012	79176812	79176907	79253380	79255271	214465	6,9,5	0,4,6	9,2,10	0,1,0	225	149	0.000138280028743	0.0170057043818	1.0,0.598,0.356	1.0,0.57,1.0	-0.205
214686	ENSG00000156170	NDUFAF6	chr8	+	95034007	95034122	95031994	95032098	95034621	95034723	214686	28,55,38	3,4,5	24,24,27	0,2,0	264	149	0.000760335270042	0.0491099123101	0.84,0.886,0.811	1.0,0.871,1.0	-0.111
214695	ENSG00000156170	NDUFAF6	chr8	+	95036370	95036494	95035453	95035576	95041569	95041626	214695	52,84,62	144,126,117	32,47,24	144,143,94	273	149	0.000141219490417	0.0172175439266	0.165,0.267,0.224	0.108,0.152,0.122	0.091
214765	ENSG00000188523	CFAP77	chr9	+	132537600	132537706	132499371	132499600	132542945	132543047	214765	46,36,22	0,4,0	15,22,26	3,4,8	255	149	8.79517692811e-05	0.0126176098778	1.0,0.84,1.0	0.745,0.763,0.655	0.226
214767	ENSG00000090534	THPO	chr3	-	184378074	184378377	184376246	184376404	184379590	184379688	214767	5,3,5	0,3,2	6,7,3	0,0,0	452	149	0.00020024703401	0.0215499562129	1.0,0.248,0.452	1.0,1.0,1.0	-0.433
214837	ENSG00000133114	GPALPP1	chr13	+	45029238	45032107	45027784	45028003	45033235	45033602	214837	2450,2446,1694	5,5,6	2062,2090,1815	28,11,14	3018	149	2.1108151016e-06	0.00112437125248	0.96,0.96,0.933	0.784,0.904,0.865	0.1
215001	ENSG00000151338	MIPOL1	chr14	+	37499907	37500138	37422854	37422949	37546904	37547133	215001	107,91,86	1,1,0	134,64,71	5,1,6	380	149	0.000226516645634	0.022976189538	0.977,0.973,1.0	0.913,0.962,0.823	0.084
215049	ENSG00000176040	TMPRSS7	chr3	+	112041919	112042050	112039619	112039749	112044254	112044322	215049	115,117,88	0,9,6	132,48,99	3,0,0	280	149	0.000641849829822	0.0440230738707	1.0,0.874,0.886	0.959,1.0,1.0	-0.066
215059	ENSG00000176040	TMPRSS7	chr3	+	112066391	112066502	112063524	112063632	112074295	112074412	215059	26,36,11	10,17,8	49,11,31	5,1,7	260	149	0.000781568649334	0.0497933348663	0.598,0.548,0.441	0.849,0.863,0.717	-0.281
215236	ENSG00000150967	ABCB9	chr12	-	122944390	122944519	122940806	122940995	122946024	122946222	215236	135,120,103	18,13,10	91,193,151	7,9,2	278	149	0.000345406804614	0.0299518150029	0.801,0.832,0.847	0.874,0.92,0.976	-0.097
215339	ENSG00000095794	CREM	chr10	+	35137781	35137879	35127456	35127567	35178888	35178986	215339	0,0,1	9,2,4	4,2,2	14,3,3	247	149	0.000587275710553	0.0413349807487	0.0,0.0,0.131	0.147,0.287,0.287	-0.197
215634	ENSG00000266256	LINC00683	chr18	+	76622213	76622336	76619480	76620021	76622756	76623562	215634	2,4,4	2,1,0	0,0,0	2,4,1	272	149	8.67914928815e-09	2.83990614851e-05	0.354,0.687,1.0	0.0,0.0,0.0	0.68
215636	ENSG00000266256	LINC00683	chr18	+	76622227	76622336	76619435	76620021	76622756	76623562	215636	2,4,4	2,1,0	0,0,0	2,4,1	258	149	4.6144640331e-09	1.83700767632e-05	0.366,0.698,1.0	0.0,0.0,0.0	0.688
215663	ENSG00000223960	CHROMR	chr2	+	178426365	178426505	178413653	178414113	178430769	178430889	215663	170,151,145	2,7,8	186,134,170	12,20,15	289	149	0.000426428020145	0.0339263720862	0.978,0.918,0.903	0.889,0.775,0.854	0.094
215670	ENSG00000223960	CHROMR	chr2	+	178426365	178426661	178413634	178414113	178430769	178430889	215670	231,238,175	2,7,8	263,184,220	12,20,15	445	149	0.000408784796211	0.0330081247396	0.975,0.919,0.88	0.88,0.755,0.831	0.103
215673	ENSG00000223960	CHROMR	chr2	+	178426365	178426680	178413589	178414113	178430769	178430889	215673	236,233,178	2,7,8	268,193,235	12,20,15	464	149	0.00066007903552	0.0448462678461	0.974,0.914,0.877	0.878,0.756,0.834	0.099
215677	ENSG00000223960	CHROMR	chr2	+	178426365	178426703	178413653	178414113	178430769	178430889	215677	234,239,178	2,7,8	269,194,233	12,20,15	487	149	0.00064574220586	0.0441722507483	0.973,0.913,0.872	0.873,0.748,0.826	0.104
216026	ENSG00000240086	NA	chr3	-	135379780	135379847	135260938	135261059	135439755	135439858	216026	3,5,3	0,1,0	2,4,8	1,5,5	216	149	6.41121374867e-06	0.00239977995208	1.0,0.775,1.0	0.58,0.356,0.525	0.438
216201	ENSG00000184635	ZNF93	chr19	+	19916559	19916655	19900945	19901091	19933181	19933509	216201	83,88,49	0,0,0	45,71,68	3,4,8	245	149	8.77774700814e-07	0.000648173485883	1.0,1.0,1.0	0.901,0.915,0.838	0.115
216523	ENSG00000103091	WDR59	chr16	-	74951457	74951543	74923925	74924003	74965772	74965810	216523	10,7,9	2,0,0	3,6,8	3,2,1	235	149	0.000164878522521	0.0190779073459	0.76,1.0,1.0	0.388,0.655,0.835	0.294
216579	ENSG00000121940	CLCC1	chr1	-	108941404	108941494	108939635	108939782	108943474	108943615	216579	4,8,2	6,3,4	0,1,0	10,3,2	239	149	4.60104259115e-06	0.0019158305258	0.294,0.624,0.238	0.0,0.172,0.0	0.328
217168	ENSG00000196712	NF1	chr17	+	31338001	31338139	31337816	31337880	31340504	31340645	217168	5,4,1	3,2,0	1,2,2	0,0,0	287	149	0.000753285450678	0.0488402008026	0.464,0.509,1.0	1.0,1.0,1.0	-0.342
217341	ENSG00000293514	CUTALP	chr9	+	120850362	120850657	120847293	120847353	120851237	120851524	217341	6,4,1	27,22,33	5,11,11	11,23,13	444	149	0.000110475832665	0.0146684368293	0.069,0.058,0.01	0.132,0.138,0.221	-0.118
217394	ENSG00000163939	PBRM1	chr3	-	52684855	52684914	52679582	52679723	52685435	52685582	217394	1,1,2	5,0,1	1,3,2	0,0,0	208	149	0.000510019532552	0.0378974191908	0.125,1.0,0.589	1.0,1.0,1.0	-0.429
217395	ENSG00000163939	PBRM1	chr3	-	52684855	52684914	52679582	52679723	52685748	52685794	217395	29,17,21	58,68,53	6,16,5	57,63,53	208	149	0.000580143527313	0.0409771600973	0.264,0.152,0.221	0.07,0.154,0.063	0.117
217401	ENSG00000163939	PBRM1	chr3	-	52684855	52684914	52682091	52682233	52685748	52685794	217401	51,34,34	115,134,97	11,34,15	137,119,120	208	149	0.000101814657678	0.0139419308006	0.241,0.154,0.201	0.054,0.17,0.082	0.097
217692	ENSG00000005302	MSL3	chrX	+	11759792	11759875	11759603	11759712	11760836	11760937	217692	5,5,1	8,2,0	2,6,6	0,1,0	232	149	4.95993162642e-05	0.00887674920294	0.286,0.616,1.0	1.0,0.794,1.0	-0.297
217886	ENSG00000100346	CACNA1I	chr22	+	39647821	39647926	39646568	39646881	39649500	39649925	217886	3,4,0	4,7,6	0,0,0	7,7,5	254	149	0.000710147694266	0.046956511962	0.306,0.251,0.0	0.0,0.0,0.0	0.186
217903	ENSG00000169057	MECP2	chrX	-	154056940	154057209	154032206	154032557	154058398	154058522	217903	70,51,52	4,3,2	36,38,52	0,0,0	418	149	0.000166421926188	0.019219437368	0.862,0.858,0.903	1.0,1.0,1.0	-0.126
217907	ENSG00000169057	MECP2	chrX	-	154057742	154057842	154032206	154032557	154058398	154058522	217907	29,20,5	4,3,2	16,15,7	0,0,0	249	149	8.17809538622e-06	0.00279394464444	0.813,0.8,0.599	1.0,1.0,1.0	-0.263
217912	ENSG00000169057	MECP2	chrX	-	154058398	154058522	154057742	154057842	154092183	154092307	217912	35,40,16	4,5,2	19,22,11	0,0,1	273	149	0.000120083266335	0.0154872145564	0.827,0.814,0.814	1.0,1.0,0.857	-0.134
217944	ENSG00000111653	ING4	chr12	-	6655637	6655913	6652935	6653050	6663064	6663129	217944	41,35,25	1,5,2	43,39,31	1,0,0	425	149	0.000171089465464	0.0195701782913	0.935,0.71,0.814	0.938,1.0,1.0	-0.16
217955	ENSG00000103174	NAGPA	chr16	-	5028296	5028365	5027979	5028185	5028879	5029008	217955	9,21,7	65,69,37	5,5,1	76,51,61	218	149	4.49724442904e-05	0.00837038659922	0.086,0.172,0.115	0.043,0.063,0.011	0.085
217956	ENSG00000103174	NAGPA	chr16	-	5028296	5028398	5027979	5028185	5028879	5029008	217956	9,8,8	65,69,37	3,2,1	76,51,61	251	149	5.7369971445e-05	0.00978130849325	0.076,0.064,0.114	0.023,0.023,0.01	0.066
218202	ENSG00000243943	ZNF512	chr2	+	27583657	27583716	27582968	27583142	27615167	27615269	218202	35,32,28	0,0,0	23,31,28	0,6,5	208	149	8.79479549076e-06	0.00290539699916	1.0,1.0,1.0	1.0,0.787,0.8	0.138
218506	ENSG00000099875	MKNK2	chr19	-	2046366	2046468	2043502	2043582	2050800	2050853	218506	3,7,11	0,0,0	8,12,14	1,3,3	251	149	6.495799663e-05	0.0105171823762	1.0,1.0,1.0	0.826,0.704,0.735	0.245
218541	ENSG00000101443	WFDC2	chr20	+	45471152	45471281	45470388	45470532	45479941	45480094	218541	11,3,1	28,14,17	1,3,1	30,52,31	278	149	0.000286173041728	0.0266540505884	0.174,0.103,0.031	0.018,0.03,0.017	0.081
218579	ENSG00000068976	PYGM	chr11	-	64753518	64753682	64753072	64753187	64753878	64754025	218579	39,13,5	0,0,0	19,15,21	6,0,4	313	149	3.23837101035e-06	0.00150491994675	1.0,1.0,1.0	0.601,1.0,0.714	0.228
218628	ENSG00000159899	NPR2	chr9	+	35800021	35800157	35799617	35799731	35800388	35800483	218628	104,102,82	7,10,0	144,101,121	1,1,1	285	149	2.5635351915e-05	0.00579275354331	0.886,0.842,1.0	0.987,0.981,0.984	-0.075
218699	ENSG00000109689	STIM2	chr4	+	27021000	27021068	27017710	27017984	27022518	27024187	218699	3,9,6	81,99,49	0,1,0	102,86,68	217	149	4.42220001228e-05	0.00826776902192	0.025,0.059,0.078	0.0,0.008,0.0	0.051
218771	ENSG00000213468	FIRRE	chrX	-	131695843	131695913	131691522	131692636	131711650	131711744	218771	0,0,2	2,2,2	2,2,2	0,1,2	219	149	0.000368443021316	0.0311873939289	0.0,0.0,0.405	1.0,0.576,0.405	-0.525
218798	ENSG00000213468	FIRRE	chrX	-	131785156	131785258	131783886	131784039	131794296	131794466	218798	10,11,19	5,2,0	20,25,6	0,0,0	251	149	0.000222319784983	0.0227220044772	0.543,0.766,1.0	1.0,1.0,1.0	-0.23
218799	ENSG00000213468	FIRRE	chrX	-	131785156	131785262	131783886	131784039	131794296	131794466	218799	8,11,7	5,2,0	13,20,6	0,0,0	255	149	9.53685342163e-05	0.0132692712565	0.483,0.763,1.0	1.0,1.0,1.0	-0.251
218800	ENSG00000213468	FIRRE	chrX	-	131793993	131794115	131783886	131784039	131794296	131794466	218800	8,7,7	5,2,0	17,6,20	0,0,0	271	149	4.64705400192e-05	0.0085812260889	0.468,0.658,1.0	1.0,1.0,1.0	-0.291
218816	ENSG00000133943	DGLUCY	chr14	+	91145220	91145313	91114062	91114283	91147780	91147858	218816	31,20,28	0,0,0	26,28,38	5,2,4	242	149	6.55892038059e-06	0.00243482000429	1.0,1.0,1.0	0.762,0.896,0.854	0.163
218821	ENSG00000133943	DGLUCY	chr14	+	91147780	91147858	91114062	91114283	91157638	91157690	218821	4,8,12	68,76,57	17,14,33	50,56,53	227	149	1.24712636481e-05	0.0036215543887	0.037,0.065,0.121	0.182,0.141,0.29	-0.13
