ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
26478	ENSG00000135317	SNX14	chr6	-	85561214	85561340	85564729	85564981	85557975	85558060	85565331	85565419	26478	1,3,2,0,1,8,3,1,1,2,3,1	4,1,0,1,0,1,3,1,0,7,0,2	1,0,0,0,1,0,2,2,3,3,0,1	1,1,35,1,6,6,2,2,1,2,2,0	352	226	5.98939963123e-05	0.0122090369365	0.138,0.658,1.0,0.0,1.0,0.837,0.391,0.391,1.0,0.155,1.0,0.243	0.391,0.0,0.0,0.0,0.097,0.0,0.391,0.391,0.658,0.491,0.0,1.0	0.283
26715	ENSG00000160058	BSDC1	chr1	-	32381213	32381268	32383829	32383939	32378723	32378839	32386778	32386895	26715	0,2,3,1,4,1,2,4,5,6,1,1	43,59,38,30,51,58,56,29,38,58,16,40	7,8,0,6,9,10,7,4,4,5,3,8	44,44,44,30,51,36,34,47,32,47,40,39	210	155	1.53408862158e-06	0.000842970580974	0.0,0.024,0.055,0.024,0.055,0.013,0.026,0.092,0.089,0.071,0.044,0.018	0.105,0.118,0.0,0.129,0.115,0.17,0.132,0.059,0.084,0.073,0.052,0.131	-0.055
26723	ENSG00000160058	BSDC1	chr1	-	32383829	32383939	32386778	32386895	32381213	32381268	32394079	32394140	26723	103,153,135,87,225,171,166,107,131,186,93,167	82,118,120,60,170,182,186,92,98,163,68,119	183,136,232,137,139,225,178,148,141,194,130,163	128,88,128,57,88,96,124,91,88,111,108,102	217	210	7.08789931547e-06	0.00260910390821	0.549,0.556,0.521,0.584,0.562,0.476,0.463,0.53,0.564,0.525,0.57,0.576	0.58,0.599,0.637,0.699,0.605,0.694,0.581,0.611,0.608,0.628,0.538,0.607	-0.076
26725	ENSG00000160058	BSDC1	chr1	-	32383829	32383997	32386778	32386895	32381213	32381268	32394079	32394140	26725	103,153,135,87,225,171,166,107,131,186,93,167	84,119,122,62,174,182,191,92,98,165,68,118	183,136,232,137,139,225,178,148,141,194,130,163	131,89,128,59,92,98,126,91,89,113,108,102	217	268	4.52375893512e-06	0.00180545600026	0.602,0.614,0.577,0.634,0.615,0.537,0.518,0.59,0.623,0.582,0.628,0.636	0.633,0.654,0.691,0.741,0.651,0.739,0.636,0.668,0.662,0.68,0.598,0.664	-0.072
27079	ENSG00000204681	GABBR1	chr6	-	29608600	29608733	29609228	29609379	29607101	29607218	29610923	29611001	27079	261,314,537,243,529,855,564,326,405,510,272,468	129,235,175,112,264,329,261,149,269,211,141,222	405,391,430,271,291,305,531,510,344,423,231,307	227,220,277,205,250,201,294,355,176,255,189,160	251	233	2.82216885302e-05	0.00708626040147	0.653,0.554,0.74,0.668,0.65,0.707,0.667,0.67,0.583,0.692,0.642,0.662	0.624,0.623,0.59,0.551,0.519,0.585,0.626,0.571,0.645,0.606,0.532,0.64	0.065
27187	ENSG00000136828	RALGPS1	chr9	+	127052846	127052939	127069229	127069356	127034430	127034514	127166068	127166206	27187	3,20,4,1,6,3,6,3,6,14,2,5	36,61,45,14,50,60,61,29,52,38,13,47	2,0,0,1,5,7,0,5,1,2,3,1	43,43,35,36,39,49,46,65,36,56,16,46	193	227	7.84500995832e-07	0.000495739254283	0.089,0.278,0.095,0.078,0.124,0.056,0.104,0.108,0.119,0.302,0.153,0.111	0.052,0.0,0.0,0.032,0.131,0.144,0.0,0.083,0.032,0.04,0.181,0.025	0.075
27211	ENSG00000198929	NOS1AP	chr1	+	162287343	162287436	162300647	162300706	162069773	162070282	162333016	162333125	27211	5,2,7,1,6,7,2,5,3,2,2,4	21,26,14,14,29,31,21,15,22,22,6,26	2,2,0,2,5,4,1,1,0,2,0,0	25,25,9,17,26,27,23,26,20,22,12,15	193	159	1.37935797019e-05	0.00439481995292	0.164,0.06,0.292,0.056,0.146,0.157,0.073,0.215,0.101,0.07,0.215,0.112	0.062,0.062,0.0,0.088,0.137,0.109,0.035,0.031,0.0,0.07,0.0,0.0	0.089
27366	ENSG00000079841	RIMS1	chr6	+	72274348	72274432	72284046	72284118	72265959	72266049	72333599	72333835	27366	1,2,0,0,2,3,6,1,1,3,3,0	11,7,17,13,22,14,31,12,23,22,12,25	3,6,14,1,4,6,3,3,0,2,5,3	9,16,26,12,10,15,20,38,17,23,9,16	184	172	0.000184552426513	0.0249014421752	0.078,0.211,0.0,0.0,0.078,0.167,0.153,0.072,0.039,0.113,0.189,0.0	0.238,0.26,0.335,0.072,0.272,0.272,0.123,0.069,0.0,0.075,0.342,0.149	-0.092
27434	ENSG00000123191	ATP7B	chr13	-	51944108	51944291	51946283	51946478	51942385	51942554	51949661	51949796	27434	3,1,3,2,5,6,2,2,4,3,1,2	1,6,12,1,9,20,7,2,6,11,7,10	7,4,30,4,9,2,5,2,5,5,5,4	5,4,9,2,6,0,4,9,6,3,5,4	295	283	0.000178033540716	0.0245650937879	0.742,0.138,0.193,0.657,0.348,0.223,0.215,0.49,0.39,0.207,0.121,0.161	0.573,0.49,0.762,0.657,0.59,1.0,0.545,0.176,0.444,0.615,0.49,0.49	-0.246
27602	ENSG00000186472	PCLO	chr7	-	82848867	82848921	82868106	82868195	82847138	82847247	82879336	82879462	27602	8,4,4,3,6,4,6,6,9,3,2,2	0,0,3,1,0,1,0,1,2,0,0,0	4,3,0,2,6,8,5,10,5,3,0,4	0,1,10,0,0,2,0,3,1,1,3,1	189	154	0.000339603969392	0.036880342143	1.0,1.0,0.521,0.71,1.0,0.765,1.0,0.83,0.786,1.0,1.0,1.0	1.0,0.71,0.0,1.0,1.0,0.765,1.0,0.731,0.803,0.71,0.0,0.765	0.177
27636	ENSG00000288534	NA	chr11	+	57789036	57789155	57791384	57791673	57737607	57737668	57795576	57795729	27636	3,0,6,1,5,0,0,2,5,9,2,1	8,25,71,15,28,51,21,18,29,28,13,18	1,1,0,1,1,2,3,1,4,1,1,0	25,25,3,34,36,20,30,43,22,28,9,11	219	389	0.0004637991838	0.0445962936717	0.4,0.0,0.131,0.106,0.241,0.0,0.0,0.165,0.234,0.363,0.215,0.09	0.066,0.066,0.0,0.05,0.047,0.151,0.151,0.04,0.244,0.06,0.165,0.0	0.075
27693	ENSG00000102181	CD99L2	chrX	-	150816006	150816078	150831230	150831293	150814861	150814936	150898521	150898630	27693	85,89,71,64,166,233,195,112,134,226,55,113	189,218,224,113,277,491,371,238,239,395,140,227	174,107,159,76,243,106,123,71,131,141,171,142	243,176,327,139,281,173,209,155,187,169,167,204	163	172	3.9084758793e-05	0.00910901270558	0.322,0.301,0.251,0.374,0.387,0.334,0.357,0.332,0.372,0.376,0.293,0.344	0.43,0.391,0.339,0.366,0.477,0.393,0.383,0.326,0.425,0.468,0.519,0.423	-0.075
27875	ENSG00000151893	CACUL1	chr10	-	118701305	118701408	118707491	118707587	118695140	118695230	118729294	118729397	27875	39,46,38,27,54,68,54,24,39,55,20,36	82,113,133,69,172,182,174,63,118,179,74,118	50,51,75,28,38,49,46,48,60,64,37,52	117,117,87,69,92,107,96,94,77,131,48,89	196	203	2.11106059389e-06	0.00105316924233	0.33,0.297,0.228,0.288,0.245,0.279,0.243,0.283,0.255,0.241,0.219,0.24	0.307,0.311,0.472,0.296,0.3,0.322,0.332,0.346,0.447,0.336,0.444,0.377	-0.095
28183	ENSG00000257176	NA	chr12	-	29307849	29308044	29309770	29309903	29293065	29293540	29317707	29317864	28183	1,2,0,1,0,0,2,0,1,2,0,0	1,2,3,2,2,3,1,2,2,2,4,1	1,0,4,0,0,0,3,2,2,2,6,2	3,1,0,1,2,3,1,1,2,0,2,3	233	295	3.26263095496e-06	0.0014303691198	0.559,0.559,0.0,0.388,0.0,0.0,0.717,0.0,0.388,0.559,0.0,0.0	0.297,0.0,1.0,0.0,0.0,0.0,0.792,0.717,0.559,1.0,0.792,0.458	-0.204
28436	ENSG00000183117	CSMD1	chr8	-	4419952	4420065	4637341	4637558	4031904	4032099	4994331	4994701	28436	16,32,68,30,59,96,82,32,67,62,17,40	52,50,119,45,90,176,135,79,116,118,57,76	56,52,63,40,69,44,80,140,39,61,37,35	87,80,77,64,77,62,98,156,87,71,52,50	317	213	0.000407786272068	0.0411202566635	0.171,0.301,0.277,0.309,0.306,0.268,0.29,0.214,0.28,0.261,0.167,0.261	0.302,0.304,0.355,0.296,0.376,0.323,0.354,0.376,0.231,0.366,0.323,0.32	-0.068
28600	ENSG00000223745	CCDC18-AS1	chr1	-	93326601	93326662	93339155	93339274	93325768	93325895	93339356	93339536	28600	20,44,20,14,18,21,35,21,28,20,4,18	0,5,10,2,4,5,4,3,2,5,2,2	14,24,7,17,27,32,18,23,12,25,18,13	1,1,0,2,3,4,3,0,1,2,1,1	219	161	0.00036196297361	0.0384420900404	1.0,0.866,0.595,0.837,0.768,0.755,0.865,0.837,0.911,0.746,0.595,0.869	0.911,0.946,1.0,0.862,0.869,0.855,0.815,1.0,0.898,0.902,0.93,0.905	-0.104
28635	ENSG00000198932	GPRASP1	chrX	+	102652174	102652265	102653220	102653298	102651686	102651733	102653579	102659083	28635	26,41,21,27,58,60,68,39,55,60,25,34	86,106,126,119,219,226,258,156,155,254,63,140	56,156,102,40,78,46,53,33,39,55,45,46	190,129,100,85,111,138,206,114,119,123,128,220	191	178	0.000318486929969	0.0360734207737	0.22,0.265,0.134,0.175,0.198,0.198,0.197,0.189,0.249,0.18,0.27,0.185	0.215,0.53,0.487,0.305,0.396,0.237,0.193,0.212,0.234,0.294,0.247,0.163	-0.088
28865	ENSG00000175426	PCSK1	chr5	-	96408222	96408323	96410773	96410986	96399952	96400186	96412317	96412490	28865	39,42,27,44,51,30,62,43,63,56,25,52	103,83,75,119,170,229,215,127,157,220,71,112	87,81,76,37,24,53,73,26,66,93,21,37	218,165,160,68,94,125,184,60,96,130,30,131	313	201	0.000172549453156	0.0244751512894	0.196,0.245,0.188,0.192,0.162,0.078,0.156,0.179,0.205,0.14,0.184,0.23	0.204,0.24,0.234,0.259,0.141,0.214,0.203,0.218,0.306,0.315,0.31,0.154	-0.054
28952	ENSG00000144290	SLC4A10	chr2	+	161956988	161957240	161958486	161958555	161950686	161950848	161964134	161964308	28952	156,153,104,175,209,304,282,144,269,301,69,183	193,157,125,183,309,405,402,219,259,364,122,207	235,187,360,160,232,254,242,128,176,238,137,206	277,202,206,146,190,208,229,127,186,245,149,258	352	169	5.02478905574e-05	0.0107635523756	0.28,0.319,0.285,0.315,0.245,0.265,0.252,0.24,0.333,0.284,0.214,0.298	0.289,0.308,0.456,0.345,0.37,0.37,0.337,0.326,0.312,0.318,0.306,0.277	-0.057
28955	ENSG00000144290	SLC4A10	chr2	+	161964134	161964308	161965050	161965173	161958486	161958555	161974248	161974316	28955	269,234,167,285,420,538,554,291,377,488,154,273	301,242,200,223,508,648,544,326,466,522,162,321	373,286,272,191,240,282,311,170,253,349,201,338	482,442,357,307,362,393,437,447,390,415,254,429	274	223	9.73422177086e-07	0.000595279062003	0.421,0.44,0.405,0.51,0.402,0.403,0.453,0.421,0.397,0.432,0.436,0.409	0.386,0.345,0.383,0.336,0.35,0.369,0.367,0.236,0.346,0.406,0.392,0.391	0.069
29048	ENSG00000170275	CRTAP	chr3	+	33132554	33132700	33134181	33134265	33129938	33130067	33142394	33147773	29048	19,67,15,20,53,42,63,21,24,40,16,30	42,100,44,37,104,107,77,47,54,71,30,49	49,44,41,21,32,65,48,35,33,39,42,40	55,39,37,39,47,85,51,68,42,67,43,40	246	184	0.000204293041336	0.0267095540078	0.253,0.334,0.203,0.288,0.276,0.227,0.38,0.25,0.249,0.296,0.285,0.314	0.4,0.458,0.453,0.287,0.337,0.364,0.413,0.278,0.37,0.303,0.422,0.428	-0.096
29237	ENSG00000120798	NR2C1	chr12	-	95025149	95025255	95031348	95031488	95022333	95022403	95049067	95049492	29237	4,6,3,2,5,5,3,2,5,6,4,2	40,87,41,20,59,82,54,41,55,77,26,35	12,7,25,3,7,3,11,12,2,9,0,8	54,62,43,31,26,58,59,82,41,51,26,53	240	206	2.67990045418e-05	0.0069121378041	0.079,0.056,0.059,0.079,0.068,0.05,0.046,0.04,0.072,0.063,0.117,0.047	0.16,0.088,0.333,0.077,0.188,0.043,0.138,0.112,0.04,0.132,0.0,0.115	-0.054
29750	ENSG00000165675	ENOX2	chrX	-	130709242	130709331	130783546	130783690	130703119	130703254	130887213	130887740	29750	7,19,4,10,20,10,18,5,10,19,5,9	0,0,0,2,0,2,1,0,0,1,1,0	10,11,13,9,12,22,8,15,6,10,5,14	2,0,9,1,1,4,1,0,1,5,4,0	244	189	1.1033074454e-10	4.64798908804e-07	1.0,1.0,1.0,0.795,1.0,0.795,0.933,1.0,1.0,0.936,0.795,1.0	0.795,1.0,0.528,0.875,0.903,0.81,0.861,1.0,0.823,0.608,0.492,1.0	0.13
29751	ENSG00000165675	ENOX2	chrX	-	130709242	130709331	130783546	130783690	130703119	130703254	130901683	130901731	29751	11,30,6,10,24,19,28,7,19,29,9,25	1,0,0,1,1,2,1,0,0,1,1,0	12,15,16,10,19,27,17,13,11,22,5,17	2,0,9,1,2,4,1,0,1,6,4,0	244	189	3.42151842414e-08	4.0589003069e-05	0.895,1.0,1.0,0.886,0.949,0.88,0.956,1.0,1.0,0.957,0.875,1.0	0.823,1.0,0.579,0.886,0.88,0.839,0.929,1.0,0.895,0.74,0.492,1.0	0.111
29754	ENSG00000165675	ENOX2	chrX	-	130709242	130709331	130783546	130783690	130703119	130703254	130903048	130903209	29754	6,17,2,8,14,8,16,3,9,17,4,8	0,0,0,1,1,2,1,0,0,1,1,0	9,10,13,4,10,19,7,12,6,9,4,13	2,0,9,1,1,4,1,0,1,5,4,0	244	189	5.50477441408e-11	3.0074615092e-07	1.0,1.0,1.0,0.861,0.916,0.756,0.925,1.0,1.0,0.929,0.756,1.0	0.777,1.0,0.528,0.756,0.886,0.786,0.844,1.0,0.823,0.582,0.436,1.0	0.144
30054	ENSG00000185252	ZNF74	chr22	+	20395332	20395418	20399594	20399690	20394402	20394662	20400631	20400758	30054	13,9,22,14,10,9,12,13,14,8,10,6	1,1,1,2,3,10,1,2,1,1,2,4	9,10,2,5,13,13,23,21,7,14,15,6	0,0,0,1,0,1,1,7,0,5,1,0	186	196	0.000534441175001	0.0499096974142	0.932,0.905,0.959,0.881,0.778,0.487,0.927,0.873,0.937,0.894,0.84,0.613	1.0,1.0,1.0,0.84,1.0,0.932,0.96,0.76,1.0,0.747,0.94,1.0	-0.096
30130	ENSG00000188906	LRRK2	chr12	+	40348408	40348509	40351538	40351733	40346752	40346923	40354298	40354492	30130	26,34,17,37,59,75,74,55,58,53,16,60	36,47,14,28,36,33,55,29,49,52,9,31	40,43,23,29,28,27,53,39,24,40,16,40	43,59,45,48,28,49,47,30,39,46,20,38	201	295	0.00022247850165	0.0278391828055	0.515,0.515,0.641,0.66,0.706,0.769,0.664,0.736,0.635,0.599,0.723,0.74	0.577,0.517,0.429,0.47,0.595,0.447,0.623,0.656,0.475,0.561,0.54,0.607	0.117
30156	ENSG00000145391	SETD7	chr4	-	139529030	139529220	139533164	139533366	139523353	139523435	139546919	139547049	30156	41,111,55,36,91,89,86,54,64,87,41,60	39,110,42,45,93,69,73,42,43,91,26,58	60,53,57,26,70,82,44,50,52,59,26,64	61,67,93,52,62,100,60,68,70,56,34,76	302	290	0.00047170979718	0.0449368767841	0.502,0.492,0.557,0.434,0.484,0.553,0.531,0.552,0.588,0.479,0.602,0.498	0.486,0.432,0.37,0.324,0.52,0.441,0.413,0.414,0.416,0.503,0.423,0.447	0.09
30819	ENSG00000163749	CCDC158	chr4	-	76384555	76384665	76396268	76396486	76383661	76383738	76403137	76403280	30819	3,10,11,3,14,14,10,14,10,14,9,8	0,1,6,3,0,0,5,3,1,3,0,2	5,8,33,10,11,16,7,9,6,14,1,10	1,0,0,2,0,0,1,3,0,1,0,0	318	210	9.65779256568e-09	1.40836617357e-05	1.0,0.868,0.548,0.398,1.0,1.0,0.569,0.755,0.868,0.755,1.0,0.725	0.768,1.0,1.0,0.768,1.0,1.0,0.822,0.665,1.0,0.902,1.0,1.0	-0.12
30829	ENSG00000176927	EFCAB5	chr17	+	29999905	29999976	30034229	30034385	29996311	29996360	30051117	30051217	30829	2,5,5,2,3,2,9,3,2,2,3,2	0,2,4,3,2,3,2,1,1,5,1,4	3,1,3,2,3,4,1,7,1,7,2,4	2,3,0,0,0,3,0,1,1,0,1,2	171	256	0.000136574084126	0.0213094913565	1.0,0.789,0.652,0.5,0.692,0.5,0.871,0.818,0.75,0.375,0.818,0.428	0.692,0.333,1.0,1.0,1.0,0.666,1.0,0.913,0.6,1.0,0.75,0.75	-0.126
30831	ENSG00000150672	DLG2	chr11	-	83471625	83471727	83483252	83483298	83469200	83469373	83532707	83532783	30831	60,89,105,80,97,155,95,71,125,124,51,87	115,164,283,129,254,296,274,185,242,290,113,182	119,105,178,130,113,157,152,221,88,144,48,127	165,185,290,187,163,190,163,228,188,214,95,148	146	202	4.1751340274e-08	4.65588843085e-05	0.419,0.429,0.339,0.462,0.346,0.42,0.324,0.347,0.417,0.372,0.384,0.398	0.499,0.44,0.459,0.49,0.49,0.533,0.563,0.573,0.393,0.482,0.411,0.543	-0.102
30832	ENSG00000150672	DLG2	chr11	-	83472726	83472777	83483252	83483298	83471625	83471727	83532707	83532783	30832	60,89,105,81,97,154,95,71,125,125,51,87	65,112,131,107,164,179,163,82,122,163,57,128	119,105,178,130,113,157,152,221,88,144,48,127	139,145,132,101,118,138,128,205,93,154,37,114	146	151	9.4507100165e-05	0.0163618114281	0.488,0.451,0.453,0.439,0.38,0.471,0.376,0.472,0.514,0.442,0.481,0.413	0.47,0.428,0.582,0.571,0.498,0.541,0.551,0.527,0.495,0.492,0.573,0.535	-0.074
30840	ENSG00000150672	DLG2	chr11	-	83532707	83532783	83541681	83541858	83483252	83483298	83633210	83633325	30840	160,351,380,156,344,424,301,207,278,321,161,299	94,131,184,118,186,293,212,138,207,219,97,165	237,278,338,220,213,198,267,424,205,244,104,208	192,166,276,222,141,222,215,351,158,205,49,175	277	176	0.000463846829129	0.0445962936717	0.52,0.63,0.568,0.457,0.54,0.479,0.474,0.488,0.46,0.482,0.513,0.535	0.44,0.516,0.438,0.386,0.49,0.362,0.441,0.434,0.452,0.431,0.574,0.43	0.063
30939	ENSG00000054793	ATP9A	chr20	-	51627599	51627683	51628979	51629072	51625191	51625362	51639342	51639504	30939	294,430,643,288,565,897,628,361,481,568,249,389	157,226,321,217,452,495,428,200,363,370,161,241	417,365,441,361,415,347,387,420,338,349,226,284	326,314,373,234,385,288,334,301,182,289,168,245	193	184	6.27754319494e-05	0.0126071316411	0.641,0.645,0.656,0.559,0.544,0.633,0.583,0.632,0.558,0.594,0.596,0.606	0.549,0.526,0.53,0.595,0.507,0.535,0.525,0.571,0.639,0.535,0.562,0.525	0.054
31103	ENSG00000068305	MEF2A	chr15	+	99645560	99645764	99690240	99690428	99632977	99633173	99706728	99706855	31103	96,151,164,100,209,252,230,115,183,221,92,234	18,30,54,16,44,49,29,26,29,25,20,42	211,172,254,234,164,263,188,224,157,235,80,183	21,23,7,13,20,29,31,32,14,26,17,29	304	288	1.24668667834e-07	0.000112543155736	0.835,0.827,0.742,0.856,0.818,0.83,0.883,0.807,0.857,0.893,0.813,0.841	0.905,0.876,0.972,0.945,0.886,0.896,0.852,0.869,0.914,0.895,0.817,0.857	-0.057
31256	ENSG00000115183	TANC1	chr2	+	159163282	159163546	159169249	159169372	159150369	159150556	159170523	159170805	31256	15,41,10,9,28,20,16,18,8,17,9,19	8,39,14,7,24,20,23,15,5,13,13,17	4,10,10,3,15,14,9,10,10,19,10,13	13,10,31,5,29,37,26,12,13,26,14,14	364	223	0.000180042349355	0.0245650937879	0.535,0.392,0.304,0.441,0.417,0.38,0.299,0.424,0.495,0.445,0.298,0.406	0.159,0.38,0.165,0.269,0.241,0.188,0.175,0.338,0.32,0.309,0.304,0.363	0.135
32113	ENSG00000223482	NUTM2A-AS1	chr10	-	87215993	87216173	87246114	87246236	87189778	87190024	87288441	87288495	32113	4,4,1,2,4,3,4,0,3,1,1,3	3,14,2,2,10,17,14,3,1,6,4,2	1,0,0,0,1,0,0,1,0,1,1,2	11,8,19,2,6,5,2,5,2,3,0,3	222	280	1.34951683162e-09	2.6929963511e-06	0.627,0.265,0.387,0.558,0.335,0.182,0.265,0.0,0.791,0.174,0.24,0.654	0.103,0.0,0.0,0.0,0.174,0.0,0.0,0.201,0.0,0.296,1.0,0.457	0.187
32296	ENSG00000164053	ATRIP	chr3	+	48450036	48450170	48451728	48451899	48446732	48447092	48454299	48454418	32296	4,3,6,1,9,3,2,1,2,2,3,5	13,19,15,9,17,23,14,8,12,19,10,13	0,2,0,0,1,2,0,4,1,2,0,2	11,14,4,13,19,13,12,20,4,10,10,14	234	271	2.51496557457e-06	0.00120702430076	0.263,0.155,0.317,0.114,0.38,0.131,0.142,0.126,0.162,0.109,0.258,0.308	0.0,0.142,0.0,0.0,0.057,0.151,0.0,0.188,0.225,0.188,0.0,0.142	0.114
32525	ENSG00000196704	AMZ2	chr17	+	68250187	68250470	68250793	68250967	68248042	68248705	68251049	68251178	32525	120,85,130,106,173,159,168,105,143,177,67,120	146,118,101,105,217,177,229,111,160,248,81,171	144,81,114,83,106,107,117,78,91,113,76,149	160,179,231,163,168,212,209,150,153,209,68,219	383	274	2.21446277461e-05	0.00611936948638	0.37,0.34,0.479,0.419,0.363,0.391,0.344,0.404,0.39,0.338,0.372,0.334	0.392,0.245,0.261,0.267,0.311,0.265,0.286,0.271,0.298,0.279,0.444,0.327	0.075
32916	ENSG00000112851	ERBIN	chr5	+	66055058	66055126	66072168	66072291	66053405	66054951	66076315	66076408	32916	2,39,0,4,28,5,9,11,5,10,4,11	2,4,1,3,1,1,6,6,0,1,3,6	10,8,55,2,11,26,3,7,9,18,5,14	3,2,0,0,0,1,2,0,2,0,2,3	168	223	0.000303023581014	0.0348080551646	0.57,0.928,0.0,0.639,0.974,0.869,0.666,0.709,1.0,0.93,0.639,0.709	0.816,0.842,1.0,1.0,1.0,0.972,0.666,1.0,0.857,1.0,0.768,0.861	-0.179
32925	ENSG00000112851	ERBIN	chr5	+	66072168	66072291	66075023	66075230	66068876	66069020	66076315	66076408	32925	2,9,4,0,1,3,5,9,1,2,1,10	46,154,21,42,96,79,59,44,45,66,37,68	3,2,0,0,1,6,1,0,1,2,1,0	46,69,57,38,129,94,43,42,40,55,54,58	223	307	1.8826022592e-06	0.000964579252129	0.056,0.074,0.208,0.0,0.014,0.05,0.104,0.22,0.03,0.04,0.036,0.168	0.082,0.038,0.0,0.0,0.011,0.081,0.031,0.0,0.033,0.048,0.025,0.0	0.054
32993	ENSG00000255292	NA	chr11	+	112170418	112170530	112179277	112179482	112088866	112089011	112193473	112193805	32993	5,2,2,1,5,10,7,4,9,4,3,4	4,17,20,6,5,35,16,11,10,19,14,8	2,3,4,0,4,1,6,3,0,0,1,2	29,20,14,9,33,25,16,9,12,12,10,14	212	305	0.000180768688117	0.024565752007	0.643,0.145,0.126,0.193,0.59,0.291,0.386,0.343,0.564,0.232,0.236,0.418	0.09,0.177,0.291,0.0,0.148,0.054,0.35,0.324,0.0,0.0,0.126,0.17	0.203
33235	ENSG00000171714	ANO5	chr11	+	22227301	22227586	22236162	22236276	22225983	22226052	22239568	22239684	33235	63,57,27,54,90,134,118,59,71,131,16,59	73,70,47,65,120,158,131,84,86,206,28,81	120,111,169,57,83,105,96,69,78,79,38,113	113,124,86,53,64,105,103,63,62,77,67,102	385	214	0.000122721612622	0.0197160590787	0.324,0.312,0.242,0.316,0.294,0.32,0.334,0.281,0.315,0.261,0.241,0.288	0.371,0.332,0.522,0.374,0.419,0.357,0.341,0.378,0.412,0.363,0.24,0.381	-0.08
33503	ENSG00000138658	ZGRF1	chr4	-	112612523	112612588	112617439	112619690	112605559	112606091	112620001	112620190	33503	5,24,11,8,19,25,21,13,17,15,12,7	1,4,0,1,3,1,0,1,2,4,0,1	9,16,1,7,10,10,12,14,6,20,14,8	3,0,0,0,3,3,0,1,0,0,0,0	2351	165	0.000366981606805	0.0387579599499	0.26,0.296,1.0,0.36,0.308,0.637,1.0,0.477,0.374,0.208,1.0,0.329	0.174,1.0,1.0,1.0,0.19,0.19,1.0,0.496,1.0,1.0,1.0,1.0	-0.233
33665	ENSG00000170456	DENND5B	chr12	-	31447537	31447769	31451939	31452476	31432374	31433248	31460193	31460381	33665	59,80,70,54,76,77,96,36,87,99,28,75	4,2,7,2,7,11,7,3,1,3,4,7	68,79,134,69,64,77,82,54,79,88,50,62	3,2,0,1,5,4,0,3,4,2,5,1	637	332	0.000148841334234	0.0226639324798	0.885,0.954,0.839,0.934,0.85,0.785,0.877,0.862,0.978,0.945,0.785,0.848	0.922,0.954,1.0,0.973,0.87,0.909,1.0,0.904,0.911,0.958,0.839,0.97	-0.056
34799	ENSG00000046889	PREX2	chr8	+	68146208	68146352	68157321	68157436	68138414	68138517	68191721	68191788	34799	38,55,26,16,49,61,40,26,34,45,25,42	76,81,58,44,129,168,108,91,53,114,82,93	45,76,132,46,51,74,58,75,51,49,24,64	116,149,142,80,89,112,113,153,74,87,45,96	244	215	0.00044637653284	0.043507368233	0.306,0.374,0.283,0.243,0.251,0.242,0.246,0.201,0.361,0.258,0.212,0.285	0.255,0.31,0.45,0.336,0.336,0.368,0.311,0.302,0.378,0.332,0.32,0.37	-0.067
34925	ENSG00000131951	LRRC9	chr14	+	59928267	59928486	59930917	59931058	59927910	59927991	59931618	59931682	34925	4,7,4,2,1,9,5,1,3,11,1,3	0,0,1,0,5,1,1,4,4,1,0,4	7,5,0,0,1,1,1,0,1,2,0,4	2,3,13,2,1,2,4,2,1,1,1,5	319	241	1.1612931783e-05	0.0039261664767	1.0,1.0,0.751,1.0,0.131,0.872,0.791,0.159,0.362,0.893,1.0,0.362	0.726,0.557,0.0,0.0,0.43,0.274,0.159,0.0,0.43,0.602,0.0,0.377	0.397
35016	ENSG00000107140	TESK1	chr9	+	35607326	35607409	35607581	35607672	35606836	35606983	35608159	35608249	35016	9,12,23,13,26,24,26,17,26,23,9,20	0,1,14,0,6,5,1,0,0,2,2,1	19,14,10,15,17,17,18,37,11,11,11,18	1,0,0,0,0,0,0,1,1,2,0,2	183	191	3.78034503701e-09	6.82532295611e-06	1.0,0.926,0.632,1.0,0.819,0.834,0.964,1.0,1.0,0.923,0.824,0.954	0.952,1.0,1.0,1.0,1.0,1.0,1.0,0.975,0.92,0.852,1.0,0.904	-0.061
35215	ENSG00000189144	ZNF573	chr19	-	37770004	37770097	37773660	37773751	37740083	37740180	37779543	37779553	35215	20,27,5,15,42,25,45,8,35,26,13,26	3,6,5,6,6,6,11,2,3,10,5,2	37,36,65,18,11,41,23,22,49,25,23,42	4,2,0,5,4,2,6,3,2,1,6,3	191	193	0.000219496788676	0.0277308865708	0.871,0.82,0.503,0.716,0.876,0.808,0.805,0.802,0.922,0.724,0.724,0.929	0.903,0.948,1.0,0.784,0.735,0.954,0.795,0.881,0.961,0.962,0.795,0.934	-0.096
