ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
156510	ENSG00000128512	DOCK4	chr7	-	111735053	111735167	111726109	111728720	111736916	111736989	156510	57,63,69,30,103,108,112,55,41,123,30,50	3,0,1,0,1,0,1,1,0,2,4,0	70,58,51,18,64,50,107,77,30,61,37,42	3,1,51,1,0,0,2,2,0,0,0,7	214	100	4.36843651896e-06	0.00231666618917	0.899,1.0,0.97,1.0,0.98,1.0,0.981,0.963,1.0,0.966,0.778,1.0	0.916,0.964,0.318,0.894,1.0,1.0,0.962,0.947,1.0,1.0,1.0,0.737	0.067
156584	ENSG00000151743	AMN1	chr12	-	31714881	31714951	31701862	31702007	31728990	31729121	156584	1,0,1,2,2,2,3,1,6,6,5,1	2,2,9,3,16,18,17,12,9,11,7,10	0,2,0,2,0,0,2,0,3,0,0,0	10,6,37,2,10,12,17,6,5,7,14,22	170	100	3.75205611025e-09	9.14660504128e-06	0.227,0.0,0.061,0.282,0.068,0.061,0.094,0.047,0.282,0.243,0.296,0.056	0.0,0.164,0.0,0.37,0.0,0.0,0.065,0.0,0.261,0.0,0.0,0.0	0.071
156717	ENSG00000164896	FASTK	chr7	-	151079499	151079922	151078841	151079021	151080684	151080790	156717	43,39,51,36,74,88,84,30,66,56,26,71	0,1,0,0,0,3,0,0,0,3,0,1	73,53,44,24,49,51,81,61,32,52,31,65	1,3,0,0,4,0,4,4,4,1,0,1	523	100	1.112274481e-05	0.0047758601515	1.0,0.882,1.0,1.0,1.0,0.849,1.0,1.0,1.0,0.781,1.0,0.931	0.933,0.772,1.0,1.0,0.701,1.0,0.795,0.745,0.605,0.909,1.0,0.926	0.088
157530	ENSG00000081791	DELE1	chr5	+	141937197	141937357	141934493	141934586	141938520	141938760	157530	25,84,45,23,73,83,79,46,34,63,30,64	0,2,2,3,4,6,2,1,2,0,0,1	69,47,30,23,70,53,46,66,42,46,38,73	0,0,0,0,1,0,3,2,0,1,0,2	260	100	0.000207102916799	0.0427619425518	1.0,0.942,0.896,0.747,0.875,0.842,0.938,0.947,0.867,1.0,1.0,0.961	1.0,1.0,1.0,1.0,0.964,1.0,0.855,0.927,1.0,0.947,1.0,0.934	-0.051
157591	ENSG00000158882	TOMM40L	chr1	+	161227257	161227350	161226887	161226955	161227883	161227989	157591	29,24,25,27,43,52,32,27,55,59,18,32	0,2,3,0,3,2,6,4,0,2,2,0	35,38,15,22,33,27,55,28,29,47,32,27	0,1,0,0,2,0,0,0,0,2,0,0	193	100	1.22182077058e-05	0.00508725104921	1.0,0.861,0.812,1.0,0.881,0.931,0.734,0.778,1.0,0.939,0.823,1.0	1.0,0.952,1.0,1.0,0.895,1.0,1.0,1.0,1.0,0.924,1.0,1.0	-0.084
158384	ENSG00000107890	ANKRD26	chr10	-	27005616	27005723	26982692	26982813	27006916	27006962	158384	22,20,11,21,30,43,24,13,27,28,17,19	0,3,2,1,2,4,1,0,0,0,0,1	27,30,75,35,39,29,39,25,19,30,9,42	8,1,34,1,2,5,4,3,1,4,3,5	207	100	2.15593339736e-07	0.000232749949722	1.0,0.763,0.727,0.91,0.879,0.839,0.921,1.0,1.0,1.0,1.0,0.902	0.62,0.935,0.516,0.944,0.904,0.737,0.825,0.801,0.902,0.784,0.592,0.802	0.132
158592	ENSG00000137073	UBAP2	chr9	-	33956078	33956146	33953284	33953474	33960825	33960878	158592	41,69,109,28,76,115,94,62,78,87,47,54	7,11,14,2,11,8,20,7,7,9,3,11	63,80,101,30,65,91,101,97,50,66,45,90	6,3,6,5,6,5,6,6,3,1,2,10	168	100	8.49864297775e-05	0.0220703333041	0.777,0.789,0.823,0.893,0.804,0.895,0.737,0.841,0.869,0.852,0.903,0.745	0.862,0.941,0.909,0.781,0.866,0.915,0.909,0.906,0.908,0.975,0.931,0.843	-0.068
158779	ENSG00000135622	SEMA4F	chr2	+	74662731	74662825	74657564	74657624	74674497	74674676	158779	1,5,1,2,4,1,1,2,2,2,2,0	0,0,3,0,0,1,0,1,1,3,0,4	0,1,0,1,1,2,3,0,0,1,2,1	3,1,1,0,3,0,4,2,1,2,3,2	194	100	6.06935260716e-07	0.000527200012873	1.0,1.0,0.147,1.0,1.0,0.34,1.0,0.508,0.508,0.256,1.0,0.0	0.0,0.34,0.0,1.0,0.147,1.0,0.279,0.0,0.0,0.205,0.256,0.205	0.361
159676	ENSG00000241489	NA	chrX	-	149526935	149527068	149500948	149501037	149529366	149529428	159676	5,2,0,7,5,2,9,2,15,3,2,2	0,0,3,0,2,4,2,2,0,8,1,4	3,5,0,2,1,0,6,1,3,0,0,1	6,2,2,1,7,1,4,9,0,2,2,3	233	100	0.000235595448427	0.0472883554724	1.0,1.0,0.0,1.0,0.518,0.177,0.659,0.3,1.0,0.139,0.462,0.177	0.177,0.518,0.0,0.462,0.058,0.0,0.392,0.046,1.0,0.0,0.0,0.125	0.304
159722	ENSG00000111237	VPS29	chr12	-	110498819	110498859	110496011	110496203	110499534	110499546	159722	0,0,0,0,1,0,3,0,5,3,0,1	2,7,8,5,15,20,10,13,7,9,4,5	2,3,34,3,1,2,0,0,1,2,0,2	10,11,0,6,7,20,12,7,8,7,7,5	140	100	6.35443625747e-05	0.0178848389272	0.0,0.0,0.0,0.0,0.045,0.0,0.176,0.0,0.338,0.192,0.0,0.125	0.125,0.163,1.0,0.263,0.093,0.067,0.0,0.0,0.082,0.169,0.0,0.222	-0.109
159948	ENSG00000083067	TRPM3	chr9	-	70784104	70784279	70760687	70761724	70827846	70828018	159948	69,94,108,70,133,187,131,96,114,76,49,70	0,0,1,0,0,3,0,2,0,0,0,0	122,63,54,58,83,90,89,124,73,113,61,71	1,0,21,0,3,0,1,2,1,0,1,0	275	100	0.000189161796805	0.0402677508886	1.0,1.0,0.975,1.0,1.0,0.958,1.0,0.946,1.0,1.0,1.0,1.0	0.978,1.0,0.483,1.0,0.91,1.0,0.97,0.958,0.964,1.0,0.957,1.0	0.055
159950	ENSG00000083067	TRPM3	chr9	-	70784104	70784380	70761600	70761724	70827846	70828018	159950	47,55,63,43,73,90,68,52,79,47,31,37	0,0,1,0,0,3,0,2,0,0,0,0	81,34,41,32,54,49,50,72,37,61,41,38	1,0,21,0,3,0,1,2,1,0,1,0	376	100	2.0872487134e-05	0.00767564130881	1.0,1.0,0.944,1.0,1.0,0.889,1.0,0.874,1.0,1.0,1.0,1.0	0.956,1.0,0.342,1.0,0.827,1.0,0.93,0.905,0.908,1.0,0.916,1.0	0.077
160691	ENSG00000125485	DDX31	chr9	-	132618329	132618441	132612086	132612255	132630263	132630403	160691	12,10,17,1,11,15,18,9,2,5,2,10	0,4,3,1,2,2,1,3,2,1,0,0	7,5,12,5,16,10,8,5,10,8,4,10	1,1,0,0,0,0,1,1,2,0,0,0	212	100	2.81898220356e-06	0.00166431167667	1.0,0.541,0.728,0.321,0.722,0.78,0.895,0.586,0.321,0.702,1.0,1.0	0.768,0.702,1.0,1.0,1.0,1.0,0.791,0.702,0.702,1.0,1.0,1.0	-0.172
160723	ENSG00000128891	CCDC32	chr15	-	40553436	40554127	40534342	40539355	40557215	40557372	160723	7,24,19,15,21,20,16,14,20,26,8,15	0,6,0,2,2,2,8,1,2,1,1,0	19,22,13,16,20,23,26,17,12,20,15,19	0,1,0,0,0,2,0,0,0,0,3,1	791	100	9.05076014135e-12	6.59587699227e-08	1.0,0.336,1.0,0.487,0.57,0.558,0.202,0.639,0.558,0.767,0.503,1.0	1.0,0.736,1.0,1.0,1.0,0.592,1.0,1.0,1.0,1.0,0.387,0.706	-0.233
160725	ENSG00000128891	CCDC32	chr15	-	40553594	40554127	40539238	40539355	40557215	40557372	160725	7,24,16,15,21,20,15,16,17,16,8,14	0,6,0,2,2,2,8,1,2,1,1,0	18,21,13,16,12,23,26,19,10,18,14,18	0,1,0,0,0,2,0,0,0,0,3,1	633	100	3.70936614758e-12	3.11465171617e-08	1.0,0.387,1.0,0.542,0.624,0.612,0.229,0.717,0.573,0.717,0.558,1.0	1.0,0.768,1.0,1.0,1.0,0.645,1.0,1.0,1.0,1.0,0.424,0.74	-0.218
160903	ENSG00000005339	CREBBP	chr16	-	3770569	3770986	3769173	3769353	3773750	3773930	160903	18,71,105,24,93,121,48,44,43,48,33,44	0,1,2,0,0,0,0,0,1,0,0,1	53,38,36,14,82,36,50,80,21,34,31,37	4,1,3,0,1,3,3,3,1,0,3,0	517	100	1.26561180203e-07	0.000159404861142	1.0,0.932,0.91,1.0,1.0,1.0,1.0,1.0,0.893,1.0,1.0,0.895	0.719,0.88,0.699,1.0,0.941,0.699,0.763,0.838,0.802,1.0,0.667,1.0	0.135
162866	ENSG00000129103	SUMF2	chr7	+	56074585	56074736	56072996	56073111	56078101	56078186	162866	2,11,3,6,5,17,10,7,12,6,3,0	0,2,1,0,0,2,1,0,0,1,0,3	10,9,8,9,14,12,8,8,9,4,6,10	2,1,11,1,2,2,2,0,1,1,2,0	251	100	1.71576743127e-05	0.00664930270076	1.0,0.687,0.544,1.0,1.0,0.772,0.799,1.0,1.0,0.705,1.0,0.0	0.666,0.782,0.225,0.782,0.736,0.705,0.614,1.0,0.782,0.614,0.544,1.0	0.088
162895	ENSG00000168214	RBPJ	chr4	+	26320699	26320815	26319635	26319888	26386352	26386391	162895	7,3,4,2,4,15,4,4,11,13,3,3	3,1,0,1,0,3,2,3,3,2,0,0	12,8,21,6,3,10,7,8,5,9,7,7	3,2,0,0,0,1,0,0,0,4,0,0	216	100	0.000218913405115	0.044893881903	0.519,0.581,1.0,0.481,1.0,0.698,0.481,0.382,0.629,0.751,1.0,1.0	0.649,0.649,1.0,1.0,1.0,0.822,1.0,1.0,1.0,0.51,1.0,1.0	-0.176
162936	ENSG00000163703	CRELD1	chr3	+	9937561	9937710	9934834	9934917	9940849	9941016	162936	49,55,66,79,85,155,128,72,97,108,50,85	0,8,16,2,1,0,0,2,0,0,4,5	97,96,164,66,107,115,100,68,62,100,32,87	2,0,0,0,7,1,3,0,2,1,0,0	249	100	1.77758369739e-05	0.00676739993973	1.0,0.734,0.624,0.941,0.972,1.0,1.0,0.935,1.0,1.0,0.834,0.872	0.951,1.0,1.0,1.0,0.86,0.979,0.93,1.0,0.926,0.976,1.0,1.0	-0.059
163184	ENSG00000086848	ALG9	chr11	-	111788440	111788569	111786280	111786520	111809642	111809773	163184	0,4,3,2,1,1,4,1,2,2,1,1	18,31,37,14,29,61,45,25,29,42,26,27	5,1,24,4,5,1,6,1,1,1,5,2	41,24,5,24,26,20,32,18,31,25,21,28	229	100	0.0001241726123	0.0290970120863	0.0,0.053,0.034,0.059,0.015,0.007,0.037,0.017,0.029,0.02,0.017,0.016	0.051,0.018,0.677,0.068,0.077,0.021,0.076,0.024,0.014,0.017,0.094,0.03	-0.072
163583	ENSG00000189144	ZNF573	chr19	-	37770406	37770597	37770004	37770097	37771563	37771696	163583	4,4,3,1,3,7,10,6,4,6,3,3	23,61,18,14,40,53,52,23,32,25,11,19	4,8,6,6,11,18,4,8,12,16,7,7	30,31,48,20,9,36,26,37,33,43,20,26	291	100	3.58992653002e-05	0.0117189003385	0.056,0.022,0.054,0.024,0.025,0.043,0.062,0.082,0.041,0.076,0.086,0.051	0.044,0.081,0.041,0.093,0.296,0.147,0.05,0.069,0.111,0.113,0.107,0.085	-0.051
163813	ENSG00000196511	TPK1	chr7	-	144835559	144835618	144765879	144765951	144835966	144836053	163813	8,12,15,10,9,15,11,11,12,20,6,11	2,8,4,2,5,6,1,3,4,4,2,0	18,15,33,8,14,14,16,15,15,11,10,23	5,2,0,1,1,2,1,0,3,1,0,4	159	100	5.59541575845e-05	0.0164212957893	0.716,0.485,0.702,0.759,0.531,0.611,0.874,0.698,0.654,0.759,0.654,1.0	0.694,0.825,1.0,0.834,0.898,0.815,0.91,1.0,0.759,0.874,1.0,0.783	-0.162
163881	ENSG00000165495	PKNOX2	chr11	+	125239615	125239728	125235044	125235115	125331818	125331925	163881	1,0,28,0,27,0,6,14,0,11,6,0	24,21,71,40,48,69,44,23,45,48,20,37	0,9,0,0,0,0,0,2,0,0,4,0	50,39,53,57,40,38,49,46,25,38,11,24	213	100	3.73034936274e-14	1.782877318e-09	0.019,0.0,0.156,0.0,0.209,0.0,0.06,0.222,0.0,0.097,0.123,0.0	0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.146,0.0	0.052
163922	ENSG00000113240	CLK4	chr5	-	178619837	178619896	178616881	178618778	178622392	178622459	163922	8,30,17,15,17,36,38,15,26,27,11,19	1,2,6,1,1,5,5,0,1,0,0,1	31,12,13,25,5,36,34,22,11,25,8,18	1,0,1,1,0,3,0,0,1,0,0,0	159	100	2.20902104175e-05	0.00797547589106	0.834,0.904,0.641,0.904,0.914,0.819,0.827,1.0,0.942,1.0,1.0,0.923	0.951,1.0,0.891,0.94,1.0,0.883,1.0,1.0,0.874,1.0,1.0,1.0	-0.069
163924	ENSG00000113240	CLK4	chr5	-	178619837	178620673	178618555	178618778	178622392	178622459	163924	15,36,24,18,33,43,54,19,34,34,19,23	1,2,6,1,1,5,5,0,1,0,0,1	43,23,13,44,7,43,55,29,18,27,14,33	1,0,1,1,0,3,0,0,1,0,0,0	936	100	1.0473732992e-11	6.59587699227e-08	0.616,0.658,0.299,0.658,0.779,0.479,0.536,1.0,0.784,1.0,1.0,0.711	0.821,1.0,0.581,0.825,1.0,0.605,1.0,1.0,0.658,1.0,1.0,1.0	-0.164
163938	ENSG00000234456	MAGI2-AS3	chr7	+	79453586	79453655	79452876	79453191	79458846	79458999	163938	2,9,3,1,3,5,3,3,4,2,1,2	1,1,0,0,1,3,1,0,0,1,1,2	4,2,4,2,0,4,5,3,3,3,3,1	1,0,13,0,1,1,2,4,0,1,4,1	169	100	5.00382670939e-05	0.0150052469407	0.542,0.842,1.0,1.0,0.64,0.497,0.64,1.0,1.0,0.542,0.372,0.372	0.703,1.0,0.154,1.0,0.0,0.703,0.597,0.307,1.0,0.64,0.307,0.372	0.139
163977	ENSG00000234456	MAGI2-AS3	chr7	+	79470599	79470679	79458846	79458999	79470782	79471197	163977	12,26,7,2,10,17,15,9,9,27,6,13	3,4,1,1,4,1,1,2,0,2,2,0	19,23,12,5,33,18,3,10,7,8,15,4	3,0,0,1,2,2,1,0,1,1,0,1	180	100	9.91032930497e-07	0.000763364880443	0.69,0.783,0.795,0.526,0.581,0.904,0.893,0.714,1.0,0.882,0.625,1.0	0.779,1.0,1.0,0.735,0.902,0.833,0.625,1.0,0.795,0.816,1.0,0.69	-0.065
164676	ENSG00000068724	TTC7A	chr2	+	46917183	46917277	46915868	46916577	46950362	46950526	164676	0,3,0,1,4,8,4,5,1,1,2,1	3,3,3,0,5,2,1,2,2,2,0,0	2,6,28,2,3,2,7,5,3,1,5,1	2,1,0,0,0,4,3,1,0,1,0,0	194	100	4.07860155915e-06	0.0022094764095	0.0,0.34,0.0,1.0,0.292,0.673,0.673,0.563,0.205,0.205,1.0,1.0	0.34,0.756,1.0,1.0,1.0,0.205,0.546,0.72,1.0,0.34,1.0,1.0	-0.246
164684	ENSG00000068724	TTC7A	chr2	+	47021861	47021979	47011330	47011435	47023407	47023465	164684	5,38,23,10,45,29,25,27,11,16,14,18	0,4,0,0,4,1,3,2,1,4,2,0	23,15,10,2,21,34,22,19,14,13,13,21	0,0,0,0,4,1,1,0,0,0,0,0	218	100	3.80898762777e-05	0.0121969109968	1.0,0.813,1.0,1.0,0.838,0.93,0.793,0.861,0.835,0.647,0.763,1.0	1.0,1.0,1.0,1.0,0.707,0.94,0.91,1.0,1.0,1.0,1.0,1.0	-0.09
164870	ENSG00000196839	ADA	chr20	-	44622587	44622652	44618624	44621147	44622828	44622930	164870	8,25,16,12,9,11,15,6,1,12,13,13	0,4,0,2,5,4,0,2,1,2,2,1	4,2,37,6,10,11,5,7,17,17,2,7	1,0,0,1,0,0,1,0,1,3,0,0	165	100	7.30300665053e-07	0.000606474575916	1.0,0.791,1.0,0.784,0.522,0.625,1.0,0.645,0.377,0.784,0.798,0.887	0.708,1.0,1.0,0.784,1.0,1.0,0.752,1.0,0.912,0.774,1.0,1.0	-0.143
165337	ENSG00000245573	BDNF-AS	chr11	+	27540019	27540116	27506829	27506898	27584268	27584337	165337	15,27,9,13,26,15,25,11,10,12,10,20	4,2,1,4,3,3,3,0,0,4,0,0	19,8,1,6,11,24,20,15,13,17,14,21	0,1,0,0,0,1,1,1,0,0,6,0	197	100	1.56324713174e-08	2.89571895168e-05	0.656,0.873,0.82,0.623,0.815,0.717,0.809,1.0,1.0,0.604,1.0,1.0	1.0,0.802,1.0,1.0,1.0,0.924,0.91,0.884,1.0,1.0,0.542,1.0	-0.095
166172	ENSG00000259030	FPGT-TNNI3K	chr1	+	74240807	74240835	74236101	74236210	74249458	74249518	166172	0,0,3,1,0,2,4,0,4,0,0,0	15,14,11,9,23,29,13,13,9,16,8,18	0,5,12,0,0,1,6,1,1,3,2,2	15,17,4,8,13,16,11,19,5,16,13,12	128	100	3.20622973189e-05	0.0106934190677	0.0,0.0,0.176,0.08,0.0,0.051,0.194,0.0,0.258,0.0,0.0,0.0	0.0,0.187,0.701,0.0,0.0,0.047,0.299,0.039,0.135,0.128,0.107,0.115	-0.083
166210	ENSG00000099817	POLR2E	chr19	-	1093755	1093903	1091791	1091907	1095258	1095336	166210	2,2,5,2,2,2,4,0,3,6,0,0	3,5,8,1,3,4,6,3,4,11,1,4	3,1,0,0,2,1,4,0,2,3,0,1	14,7,17,6,10,7,5,14,5,1,4,2	248	100	0.000214820261761	0.0441743526297	0.212,0.139,0.201,0.446,0.212,0.168,0.212,0.0,0.232,0.18,0.0,0.0	0.08,0.054,0.0,0.0,0.075,0.054,0.244,0.0,0.139,0.547,0.0,0.168	0.053
167574	ENSG00000148948	LRRC4C	chr11	-	40140800	40140853	40114204	40116334	40319627	40319721	167574	8,13,19,13,16,19,21,13,14,19,8,19	3,1,0,0,5,2,7,1,0,10,0,4	17,13,25,17,19,11,32,29,8,15,10,25	0,1,0,1,1,3,2,1,2,0,2,0	153	100	3.4770231998e-06	0.0019682425597	0.635,0.895,1.0,1.0,0.677,0.861,0.662,0.895,1.0,0.554,1.0,0.756	1.0,0.895,1.0,0.917,0.925,0.706,0.913,0.95,0.723,1.0,0.766,1.0	-0.072
167818	ENSG00000100852	ARHGAP5	chr14	+	32090501	32094386	32077303	32077435	32117139	32117287	167818	215,433,160,138,400,492,322,218,249,373,173,277	0,3,2,0,2,3,0,2,3,1,1,3	347,340,364,290,356,396,347,410,246,316,219,282	0,0,1,1,0,2,0,2,0,1,1,1	3985	100	5.81367688133e-05	0.0167972961529	1.0,0.784,0.668,1.0,0.834,0.805,1.0,0.732,0.676,0.903,0.813,0.699	1.0,1.0,0.901,0.879,1.0,0.832,1.0,0.837,1.0,0.888,0.846,0.876	-0.095
168205	ENSG00000154144	TBRG1	chr11	+	124625670	124625903	124622835	124623233	124626903	124627050	168205	24,43,35,37,58,92,63,39,49,68,27,24	1,4,13,0,1,2,10,3,3,5,2,9	55,37,135,24,19,53,46,35,23,42,19,49	0,1,0,0,0,0,4,2,3,1,0,2	333	100	1.04647790433e-08	2.05410021998e-05	0.878,0.763,0.447,1.0,0.946,0.932,0.654,0.796,0.831,0.803,0.802,0.445	1.0,0.917,1.0,1.0,1.0,1.0,0.775,0.84,0.697,0.927,1.0,0.88	-0.145
168601	ENSG00000135678	CPM	chr12	-	68885791	68885885	68871693	68871956	68932677	68932840	168601	20,55,7,24,50,23,29,18,9,26,11,30	0,5,0,1,4,1,6,2,1,6,0,3	12,25,76,7,28,44,16,11,8,18,20,16	5,0,0,0,2,3,0,0,0,0,0,2	194	100	2.57742606524e-06	0.00156402187724	1.0,0.85,1.0,0.925,0.866,0.922,0.714,0.823,0.823,0.691,1.0,0.838	0.553,1.0,1.0,1.0,0.878,0.883,1.0,1.0,1.0,1.0,1.0,0.805	-0.056
169501	ENSG00000154898	CCDC144CP	chr17	+	20392363	20392584	20391474	20391768	20400520	20400563	169501	37,147,33,14,97,56,44,28,32,56,37,56	1,0,0,0,5,0,0,1,0,3,0,0	66,59,8,32,94,71,42,43,38,54,35,60	2,0,0,3,2,5,4,2,0,2,0,6	321	100	1.13023662207e-07	0.000143550498568	0.92,1.0,1.0,1.0,0.858,1.0,1.0,0.897,1.0,0.853,1.0,1.0	0.911,1.0,1.0,0.769,0.936,0.816,0.766,0.87,1.0,0.894,1.0,0.757	0.067
170303	ENSG00000113971	NPHP3	chr3	-	132717954	132718117	132716756	132716909	132718993	132719144	170303	0,8,1,0,3,3,3,0,3,1,1,1	3,7,5,1,5,2,2,4,4,3,3,2	0,0,0,0,0,4,0,0,2,3,1,3	5,5,2,2,4,3,5,4,5,4,5,2	263	100	5.44258068613e-06	0.0027238314155	0.0,0.303,0.071,0.0,0.186,0.363,0.363,0.0,0.222,0.112,0.112,0.16	0.0,0.0,0.0,0.0,0.0,0.336,0.0,0.0,0.132,0.222,0.071,0.363	0.064
170748	ENSG00000259343	TMC3-AS1	chr15	+	81332344	81332455	81324314	81324561	81341561	81341708	170748	0,2,2,1,5,2,6,3,4,2,2,5	1,1,2,0,1,1,0,0,0,1,0,0	7,1,1,0,1,3,3,5,1,3,0,3	0,2,0,1,3,1,1,0,3,0,2,2	211	100	2.51258910444e-06	0.00155210489809	0.0,0.487,0.322,1.0,0.703,0.487,1.0,1.0,1.0,0.487,1.0,1.0	1.0,0.192,1.0,0.0,0.136,0.587,0.587,1.0,0.136,1.0,0.0,0.416	0.203
170749	ENSG00000259343	TMC3-AS1	chr15	+	81332344	81332541	81324304	81324561	81341561	81341708	170749	1,6,4,1,7,3,5,10,6,6,2,8	1,1,2,0,1,1,0,0,0,1,0,0	10,1,1,0,2,7,7,6,1,4,4,4	0,2,0,1,3,1,1,0,3,0,2,2	297	100	2.51401531981e-06	0.00155210489809	0.252,0.669,0.402,1.0,0.702,0.503,1.0,1.0,1.0,0.669,1.0,1.0	1.0,0.144,1.0,0.0,0.183,0.702,0.702,1.0,0.101,1.0,0.402,0.402	0.213
171985	ENSG00000124104	SNX21	chr20	+	45840447	45840458	45834958	45835109	45840638	45840907	171985	4,2,2,3,6,10,3,3,2,2,2,2	1,5,3,0,4,3,3,1,1,5,3,1	3,2,0,1,1,4,3,2,1,1,3,4	0,1,1,0,0,3,0,0,0,0,1,2	111	100	4.32157476471e-09	1.03677322462e-05	0.783,0.265,0.375,1.0,0.575,0.75,0.474,0.73,0.643,0.265,0.375,0.643	1.0,0.643,0.0,1.0,1.0,0.546,1.0,1.0,1.0,1.0,0.73,0.643	-0.224
172172	ENSG00000145604	SKP2	chr5	+	36178597	36178810	36177184	36177292	36181817	36182594	172172	1,8,19,2,6,8,6,7,3,6,2,16	6,13,7,4,15,15,16,8,12,12,4,6	2,3,0,5,5,1,2,5,2,3,5,7	14,13,40,14,9,13,11,14,4,12,10,9	313	100	2.94184114674e-05	0.00992483957052	0.051,0.164,0.464,0.138,0.113,0.146,0.107,0.218,0.074,0.138,0.138,0.46	0.044,0.069,0.0,0.102,0.151,0.024,0.055,0.102,0.138,0.074,0.138,0.199	0.093
172669	ENSG00000221829	FANCG	chr9	-	35078140	35078343	35077263	35077399	35078604	35078736	172669	8,4,10,6,8,8,7,6,7,5,3,5	1,2,1,0,0,2,0,1,0,1,1,0	11,7,0,8,15,5,12,11,7,6,6,5	2,0,18,0,1,3,2,2,1,4,1,2	303	100	9.5140476053e-08	0.000124072187229	0.725,0.398,0.767,1.0,1.0,0.569,1.0,0.664,1.0,0.623,0.498,1.0	0.645,1.0,0.0,1.0,0.832,0.355,0.664,0.645,0.698,0.331,0.664,0.452	0.163
172874	ENSG00000168824	NSG1	chr4	+	4387118	4387173	4385856	4386643	4387603	4387758	172874	28,37,33,47,76,126,94,45,58,90,20,45	2,1,2,1,5,3,6,1,2,4,4,1	87,53,45,30,112,41,78,66,42,64,66,63	5,7,15,2,8,4,6,4,5,16,4,11	155	100	8.28739371017e-07	0.00067342202836	0.9,0.96,0.914,0.968,0.907,0.964,0.91,0.967,0.949,0.936,0.763,0.967	0.918,0.83,0.659,0.906,0.9,0.869,0.893,0.914,0.844,0.721,0.914,0.787	0.079
173223	ENSG00000040341	STAU2	chr8	-	73738283	73738349	73549603	73552319	73746782	73746849	173223	3,4,8,6,10,6,14,10,6,6,2,7	0,0,0,1,2,1,1,0,1,1,1,3	7,8,9,7,7,10,10,5,9,7,4,14	4,1,1,1,0,1,2,2,6,1,2,0	166	100	1.96203042702e-07	0.000219792566124	1.0,1.0,1.0,0.783,0.751,0.783,0.894,1.0,0.783,0.783,0.546,0.584	0.513,0.828,0.844,0.808,1.0,0.858,0.751,0.601,0.475,0.808,0.546,1.0	0.073
173718	ENSG00000291158	LINC00869	chr1	+	149668299	149668458	149660853	149661089	149669188	149669310	173718	5,6,16,5,11,13,12,11,6,7,3,7	0,2,2,2,1,0,1,2,0,5,0,2	6,5,34,4,9,9,12,5,11,9,11,15	0,2,0,0,1,1,0,0,0,0,1,0	259	100	4.27379147711e-05	0.0132637601158	1.0,0.537,0.755,0.491,0.809,1.0,0.822,0.68,1.0,0.351,1.0,0.575	1.0,0.491,1.0,1.0,0.777,0.777,1.0,1.0,1.0,1.0,0.809,1.0	-0.153
175358	ENSG00000166676	TVP23A	chr16	-	10768768	10769101	10766037	10766153	10770271	10770331	175358	0,0,3,4,7,3,0,4,4,12,1,2	2,1,1,1,1,2,3,4,1,0,0,1	4,1,7,0,6,2,3,6,8,3,5,8	0,0,0,1,0,1,0,6,0,0,0,0	433	100	1.0187406474e-12	1.31751137962e-08	0.0,0.0,0.409,0.48,0.618,0.257,0.0,0.188,0.48,1.0,1.0,0.316	1.0,1.0,1.0,0.0,1.0,0.316,1.0,0.188,1.0,1.0,1.0,1.0	-0.396
175604	ENSG00000231074	HCG18	chr6	-	30291536	30294964	30254346	30254464	30296131	30296237	175604	38,71,65,32,86,95,92,53,68,65,39,52	0,1,2,0,0,1,3,2,2,2,0,4	41,39,112,45,56,74,58,69,54,67,39,49	3,0,0,2,0,1,0,0,0,1,1,1	3528	100	4.50689939702e-07	0.000423091479357	1.0,0.668,0.479,1.0,1.0,0.729,0.465,0.429,0.491,0.479,1.0,0.269	0.279,1.0,1.0,0.389,1.0,0.677,1.0,1.0,1.0,0.655,0.525,0.581	-0.091
176015	ENSG00000124588	NQO2	chr6	+	3004494	3004651	3004166	3004259	3006467	3006559	176015	1,9,22,1,5,8,7,5,8,17,8,9	0,0,2,0,3,2,1,0,0,5,0,5	2,4,3,11,18,4,17,10,13,16,6,1	0,0,0,0,1,0,0,0,0,2,2,0	257	100	5.19911795379e-05	0.0154685017058	1.0,1.0,0.811,1.0,0.393,0.609,0.731,1.0,1.0,0.57,1.0,0.412	1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.757,0.539,1.0	-0.137
176228	ENSG00000146574	CCZ1B	chr7	-	6812975	6813037	6811951	6812063	6814763	6814845	176228	54,94,29,54,57,57,47,27,54,69,30,52	4,10,16,3,6,7,5,2,3,9,2,14	55,44,58,48,55,63,102,46,47,132,60,65	5,3,0,2,2,4,6,5,5,0,6,7	162	100	0.000116854522071	0.0280341417783	0.893,0.853,0.528,0.917,0.854,0.834,0.853,0.893,0.917,0.826,0.903,0.696	0.872,0.901,1.0,0.937,0.944,0.907,0.913,0.85,0.853,1.0,0.861,0.851	-0.077
